,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid20,9236,9271
2,2,fairfuzz-0-exid20,36833,39604
4,4,afl-0-exid20,66668,66674
5,5,fairfuzz-0-exid20,24780,25077
6,6,afl-0-exid20,36262,36272
7,7,fairfuzz-0-exid20,26001,26087
10,10,fairfuzz-0-exid20,25558,25567
12,12,fairfuzz-0-exid20,25110,25135
13,13,afl-0-exid20,25243,25247
14,14,fairfuzz-0-exid20,15836,15847
16,16,fairfuzz-0-exid20,24154,24159
17,17,afl-0-exid20,26958,26981
18,18,fairfuzz-0-exid20,27436,27477
19,19,afl-0-exid20,26123,25967
21,21,afl-0-exid20,25571,23986
23,23,afl-0-exid20,27109,27113
25,25,afl-0-exid20,25577,25584
27,27,afl-0-exid20,24148,24154
28,28,fairfuzz-0-exid20,27574,27598
29,29,afl-0-exid20,16374,16407
30,30,fairfuzz-0-exid20,28344,28350
32,32,fairfuzz-0-exid20,25598,25607
35,35,afl-0-exid20,28350,28376
37,37,afl-0-exid20,24159,25598
42,42,fairfuzz-0-exid20,39951,39979
44,44,fairfuzz-0-exid20,25323,25584
46,46,fairfuzz-0-exid20,29606,29617
47,47,afl-0-exid20,36833,36852
49,49,afl-0-exid20,25323,25584
51,51,aflplusplus-0-exid20,18848,18889
52,52,afl-0-exid20,35214,35233
54,54,aflplusplus-0-exid20,19060,19078
56,56,fairfuzz-0-exid20,40304,40352
57,57,aflplusplus-0-exid20,25124,25131
60,60,aflplusplus-0-exid20,25243,25247
61,61,afl-0-exid20,28770,28787
62,62,fairfuzz-0-exid20,30267,30270
63,63,aflplusplus-0-exid20,24806,24821
66,66,aflplusplus-0-exid20,25007,25259
67,67,afl-0-exid20,30267,30270
68,68,fairfuzz-0-exid20,45884,45893
69,69,aflplusplus-0-exid20,27471,27442
70,70,aflfast-0-exid20,64279,64289
71,71,afl-0-exid20,25719,25723
72,72,fairfuzz-0-exid20,36173,39643
73,73,aflplusplus-0-exid20,39634,39640
74,74,aflfast-0-exid20,2279,2285
