,benchmark,fuzzer_combination,expid,edge
0,mp42aac,fca,16,120432-120450
1,mp42aac,fca,16,110-118
2,mp42aac,fca,16,52061-52188
3,mp42aac,fca,16,52034-52043
4,mp42aac,fca,16,43581-43615
5,mp42aac,fca,16,48743-48790
6,mp42aac,fca,16,24974-24985
7,mp42aac,fca,16,52051-52061
8,mp42aac,fca,16,25219-25256
9,mp42aac,fca,16,7130-7133
10,mp42aac,fca,16,38601-38629
11,mp42aac,fca,16,26540-26548
12,mp42aac,fca,16,26795-26815
13,mp42aac,fca,16,38526-38539
14,mp42aac,fca,16,120491-120496
15,mp42aac,fca,16,5423-5429
16,mp42aac,fca,16,17964-18089
17,mp42aac,fca,16,76140-76145
18,mp42aac,fca,16,52456-52744
19,mp42aac,fca,16,52611-52624
20,mp42aac,fca,16,28105-28118
21,mp42aac,fca,16,117022-117039
22,mp42aac,fca,16,27952-27954
23,mp42aac,fca,16,52706-52744
24,mp42aac,fca,16,79965-79974
25,mp42aac,fca,16,81688-81692
26,mp42aac,fca,16,53605-53613
27,mp42aac,fca,16,53544-53546
28,mp42aac,fca,16,52459-52464
29,mp42aac,fca,16,50588-50595
30,mp42aac,fca,16,118332-118340
31,mp42aac,fca,16,76018-76021
32,mp42aac,fca,16,643-646
33,mp42aac,fca,16,26471-26562
34,mp42aac,fca,16,77593-77597
35,mp42aac,fca,16,52823-52825
36,mp42aac,fca,16,20503-20505
37,mp42aac,fca,16,71927-71966
38,mp42aac,fca,16,17971-17976
39,mp42aac,fca,16,77472-77480
40,mp42aac,fca,16,94705-94718
41,mp42aac,fca,16,119583-119591
42,mp42aac,fca,16,119352-119368
43,mp42aac,fca,16,78998-79012
44,mp42aac,fca,16,3993-4031
45,mp42aac,fca,16,94464-94526
46,mp42aac,fca,16,50775-51004
47,mp42aac,fca,16,38463-38486
48,mp42aac,fca,16,52488-52744
49,mp42aac,fca,16,5185-5189
50,mp42aac,fca,16,94325-94347
51,mp42aac,fca,16,96325-96331
52,mp42aac,fca,16,6699-6701
53,mp42aac,fca,16,14457-14461
54,mp42aac,fca,16,49694-49722
55,mp42aac,fca,16,82499-82518
56,mp42aac,fca,16,25113-25118
57,mp42aac,fca,16,77839-77862
58,mp42aac,fca,16,2881-2894
59,mp42aac,fca,16,118243-118265
60,mp42aac,fca,16,120584-120617
61,mp42aac,fca,16,116944-116949
62,mp42aac,fca,16,116661-116683
63,mp42aac,fca,16,29305-29312
64,mp42aac,fca,16,120350-120353
65,mp42aac,fca,16,19393-19403
66,mp42aac,fca,16,38032-38049
67,mp42aac,fca,16,82015-82053
68,mp42aac,fca,16,29243-29265
69,mp42aac,fca,16,52018-52024
70,mp42aac,fca,16,52034-52040
71,mp42aac,fca,16,116632-116645
72,mp42aac,fca,16,7782-7804
73,mp42aac,fca,16,49800-49807
74,mp42aac,fca,16,126046-126051
75,mp42aac,fca,16,78810-78832
76,mp42aac,fca,16,50783-50790
77,mp42aac,fca,16,80320-80342
78,mp42aac,fca,16,120590-120617
79,mp42aac,fca,16,119342-119371
80,mp42aac,fca,16,117746-117755
81,mp42aac,fca,16,116933-116971
82,mp42aac,fca,16,49752-50899
83,mp42aac,fca,16,126088-126160
84,mp42aac,fca,16,85799-85802
85,mp42aac,fca,16,1156-1170
86,mp42aac,fca,16,50436-51004
87,mp42aac,fca,16,50603-50610
88,mp42aac,fca,16,49752-49995
89,mp42aac,fca,16,48205-48220
90,mp42aac,fca,16,77500-77679
91,mp42aac,fca,16,79944-79985
92,mp42aac,fca,16,77447-77618
93,mp42aac,fca,16,20156-20170
94,mp42aac,fca,16,77520-77679
95,mp42aac,fca,16,49752-50185
96,mp42aac,fca,16,52139-52148
97,mp42aac,fca,16,86183-86222
98,mp42aac,fca,16,51943-51956
99,mp42aac,fca,16,113749-113762
