,benchmark,fuzzer_combination,expid,edge
0,openssl,fcb,20,21674-21688
1,openssl,fcb,20,567293-567300
2,openssl,fcb,20,98349-98214
3,openssl,fcb,20,831749-831757
4,openssl,fcb,20,320665-320674
5,openssl,fcb,20,626679-626683
6,openssl,fcb,20,305026-305028
7,openssl,fcb,20,897166-897192
8,openssl,fcb,20,321985-322023
9,openssl,fcb,20,318613-318618
10,openssl,fcb,20,839354-839415
11,openssl,fcb,20,52210-52214
12,openssl,fcb,20,303198-303202
13,openssl,fcb,20,304545-304566
14,openssl,fcb,20,317202-317209
15,openssl,fcb,20,99103-99112
16,openssl,fcb,20,317367-317375
17,openssl,fcb,20,562043-562327
18,openssl,fcb,20,822049-822063
19,openssl,fcb,20,317929-317944
20,openssl,fcb,20,316839-316920
21,openssl,fcb,20,477397-477405
22,openssl,fcb,20,889208-889228
23,openssl,fcb,20,316011-316071
24,openssl,fcb,20,315812-315821
25,openssl,fcb,20,843639-843646
26,openssl,fcb,20,432678-432703
27,openssl,fcb,20,390172-390184
28,openssl,fcb,20,826625-826650
29,openssl,fcb,20,426320-426336
30,openssl,fcb,20,98627-98700
31,openssl,fcb,20,318107-318117
32,openssl,fcb,20,349033-349035
33,openssl,fcb,20,426366-426378
34,openssl,fcb,20,188443-188445
35,openssl,fcb,20,793858-793896
36,openssl,fcb,20,898789-898794
37,openssl,fcb,20,476445-476461
38,openssl,fcb,20,323803-323816
39,openssl,fcb,20,800035-800311
40,openssl,fcb,20,879971-879974
41,openssl,fcb,20,98679-98698
42,openssl,fcb,20,305066-305090
43,openssl,fcb,20,826462-826474
44,openssl,fcb,20,831634-831800
45,openssl,fcb,20,476465-476472
46,openssl,fcb,20,892792-892799
47,openssl,fcb,20,98576-98591
48,openssl,fcb,20,318815-318822
49,openssl,fcb,20,318650-318666
50,openssl,fcb,20,311124-311137
51,openssl,fcb,20,307291-307308
52,openssl,fcb,20,774246-774263
53,openssl,fcb,20,316079-316086
54,openssl,fcb,20,774310-774319
55,openssl,fcb,20,320935-321120
56,openssl,fcb,20,891159-891165
57,openssl,fcb,20,190986-191009
58,openssl,fcb,20,483928-483933
59,openssl,fcb,20,297147-297180
60,openssl,fcb,20,824601-824632
61,openssl,fcb,20,820882-820894
62,openssl,fcb,20,317793-317806
63,openssl,fcb,20,317939-318006
64,openssl,fcb,20,102541-102594
65,openssl,fcb,20,305104-305132
66,openssl,fcb,20,898119-898234
67,openssl,fcb,20,784517-784524
68,openssl,fcb,20,358260-358277
69,openssl,fcb,20,51689-51714
70,openssl,fcb,20,318389-318400
71,openssl,fcb,20,305321-305342
72,openssl,fcb,20,298404-298424
73,openssl,fcb,20,318010-318025
74,openssl,fcb,20,52184-52197
75,openssl,fcb,20,307160-307173
76,openssl,fcb,20,426378-426448
77,openssl,fcb,20,304593-304607
78,openssl,fcb,20,330052-330056
79,openssl,fcb,20,476654-476677
80,openssl,fcb,20,296140-296165
81,openssl,fcb,20,62585-62603
82,openssl,fcb,20,899164-899171
83,openssl,fcb,20,320935-321096
84,openssl,fcb,20,318414-318798
85,openssl,fcb,20,843634-843639
86,openssl,fcb,20,897686-897706
