,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid2,116710,116712
2,2,symcc-0-exid2,81742,81746
3,3,mopt-0-exid2,119589,119597
4,4,symcc-0-exid2,155285,155291
5,5,mopt-0-exid2,370708,370734
6,6,symcc-0-exid2,35777,35812
7,7,mopt-0-exid2,2823,2832
8,8,fairfuzz-0-exid2,40836,40864
9,9,symcc-0-exid2,38016,38022
10,10,mopt-0-exid2,84522,84531
11,11,fairfuzz-0-exid2,37648,37652
12,12,symcc-0-exid2,374013,374060
13,13,mopt-0-exid2,6019,6038
14,14,fairfuzz-0-exid2,2992,3067
15,15,symcc-0-exid2,32123,32615
16,16,mopt-0-exid2,272594,272609
17,17,fairfuzz-0-exid2,35831,35839
18,18,symcc-0-exid2,38520,38552
19,19,mopt-0-exid2,38079,38126
20,20,fairfuzz-0-exid2,6309,6316
21,21,symcc-0-exid2,270183,270357
22,22,mopt-0-exid2,371865,371867
23,23,fairfuzz-0-exid2,374981,374990
24,24,symcc-0-exid2,19050,19074
25,25,mopt-0-exid2,254554,254596
26,26,fairfuzz-0-exid2,86760,86775
27,27,symcc-0-exid2,5088,5097
28,28,mopt-0-exid2,21389,21428
29,29,fairfuzz-0-exid2,10152,10228
30,30,symcc-0-exid2,21452,21459
31,31,mopt-0-exid2,32287,32289
32,32,fairfuzz-0-exid2,420371,420384
34,34,mopt-0-exid2,3699,3705
35,35,fairfuzz-0-exid2,21452,21459
38,38,fairfuzz-0-exid2,116488,116503
39,39,symcc-0-exid2,128396,128721
40,40,mopt-0-exid2,373899,373909
41,41,fairfuzz-0-exid2,3662,3688
47,47,fairfuzz-0-exid2,374216,375136
48,48,symcc-0-exid2,21298,21303
52,52,mopt-0-exid2,128678,128687
53,53,aflplusplus-0-exid2,121562,121578
56,56,mopt-0-exid2,7804,7811
57,57,aflplusplus-0-exid2,36246,36265
60,60,mopt-0-exid2,14476,14480
61,61,aflplusplus-0-exid2,21588,21513
62,62,fairfuzz-0-exid2,128405,128423
63,63,symcc-0-exid2,128669,128678
65,65,aflplusplus-0-exid2,9543,9545
66,66,fairfuzz-0-exid2,7785,7804
68,68,aflplusplus-0-exid2,4945,4966
69,69,fairfuzz-0-exid2,367186,367191
70,70,symcc-0-exid2,374203,374216
71,71,mopt-0-exid2,21298,21303
72,72,aflplusplus-0-exid2,376270,376272
74,74,symcc-0-exid2,367913,367915
76,76,aflplusplus-0-exid2,21793,21809
78,78,symcc-0-exid2,374392,374411
80,80,aflplusplus-0-exid2,41471,41483
81,81,fairfuzz-0-exid2,21320,21298
86,86,symcc-0-exid2,150611,150622
87,87,mopt-0-exid2,335,341
92,92,aflplusplus-0-exid2,85975,85983
97,97,fairfuzz-0-exid2,16257,16271
98,98,mopt-0-exid2,395382,395402
102,102,mopt-0-exid2,374002,374006
106,106,fairfuzz-0-exid2,112413,112416
109,109,aflplusplus-0-exid2,22458,22512
110,110,fairfuzz-0-exid2,374002,374006
111,111,symcc-0-exid2,376402,376410
115,115,symcc-0-exid2,33301,33305
116,116,mopt-0-exid2,4807,4816
120,120,mopt-0-exid2,27448,27471
124,124,mopt-0-exid2,84444,84484
125,125,fairfuzz-0-exid2,377708,377716
127,127,symcc-0-exid2,374545,374549
128,128,mopt-0-exid2,406394,406405
129,129,fairfuzz-0-exid2,54451,54459
130,130,aflplusplus-0-exid2,149649,149672
131,131,symcc-0-exid2,76143,76162
132,132,mopt-0-exid2,374376,374432
133,133,fairfuzz-0-exid2,370493,370499
136,136,mopt-0-exid2,17612,17626
137,137,fairfuzz-0-exid2,10850,10854
138,138,aflplusplus-0-exid2,374794,374806
139,139,symcc-0-exid2,368908,368924
141,141,fairfuzz-0-exid2,46609,46611
143,143,symcc-0-exid2,371133,371164
144,144,mopt-0-exid2,86563,86581
145,145,fairfuzz-0-exid2,27448,27471
148,148,mopt-0-exid2,33553,33559
149,149,fairfuzz-0-exid2,36045,36047
151,151,symcc-0-exid2,37956,37975
153,153,fairfuzz-0-exid2,268873,268888
155,155,symcc-0-exid2,42320,42329
156,156,mopt-0-exid2,53225,53227
157,157,fairfuzz-0-exid2,374376,374432
160,160,mopt-0-exid2,76143,76153
161,161,fairfuzz-0-exid2,21825,21827
165,165,fairfuzz-0-exid2,9173,9183
166,166,aflplusplus-0-exid2,21682,21734
168,168,mopt-0-exid2,9534,9543
173,173,fairfuzz-0-exid2,86563,86581
174,174,aflplusplus-0-exid2,372719,372748
176,176,fairfuzz-0-exid2,23635,23639
177,177,mopt-0-exid2,35777,35782
182,182,mopt-0-exid2,418512,418524
184,184,fairfuzz-0-exid2,43913,43931
188,188,fairfuzz-0-exid2,12055,12069
190,190,symcc-0-exid2,12167,12181
191,191,mopt-0-exid2,371374,371414
192,192,fairfuzz-0-exid2,37975,37982
