,crash_id,discovery_time,fuzzer
658,bug658,6,mopt-0-exid0
1540,bug1540,25,fairfuzz-0-exid0
402,bug402,25,fairfuzz-0-exid0
53,bug53,29,symcc-0-exid0
1248,bug1248,29,symcc-0-exid0
1234,bug1234,31,fairfuzz-0-exid0
38,bug38,31,fairfuzz-0-exid0
177,bug177,49,fairfuzz-0-exid0
197,bug197,60,fairfuzz-0-exid0
1375,bug1375,60,fairfuzz-0-exid0
155,bug155,62,symcc-0-exid0
1338,bug1338,62,symcc-0-exid0
280,bug280,66,fairfuzz-0-exid0
904,bug904,66,fairfuzz-0-exid0
42,bug42,66,fairfuzz-0-exid0
729,bug729,66,fairfuzz-0-exid0
425,bug425,66,fairfuzz-0-exid0
783,bug783,72,aflplusplus-0-exid0
1302,bug1302,72,aflplusplus-0-exid0
116,bug116,72,aflplusplus-0-exid0
674,bug674,72,mopt-0-exid0
1638,bug1638,73,symcc-0-exid0
523,bug523,73,symcc-0-exid0
1092,bug1092,75,symcc-0-exid0
551,bug551,75,symcc-0-exid0
486,bug486,76,fairfuzz-0-exid0
937,bug937,77,fairfuzz-0-exid0
329,bug329,77,fairfuzz-0-exid0
507,bug507,78,fairfuzz-0-exid0
1060,bug1060,78,fairfuzz-0-exid0
1153,bug1153,79,fairfuzz-0-exid0
633,bug633,79,fairfuzz-0-exid0
1116,bug1116,81,fairfuzz-0-exid0
10,bug10,94,symcc-0-exid0
706,bug706,94,symcc-0-exid0
51,bug51,95,fairfuzz-0-exid0
1246,bug1246,95,fairfuzz-0-exid0
269,bug269,97,fairfuzz-0-exid0
1437,bug1437,97,fairfuzz-0-exid0
44,bug44,120,fairfuzz-0-exid0
1239,bug1239,120,fairfuzz-0-exid0
152,bug152,130,fairfuzz-0-exid0
1335,bug1335,130,fairfuzz-0-exid0
273,bug273,149,mopt-0-exid0
80,bug80,150,mopt-0-exid0
1270,bug1270,158,aflplusplus-0-exid0
79,bug79,158,aflplusplus-0-exid0
1572,bug1572,164,mopt-0-exid0
1011,bug1011,164,mopt-0-exid0
262,bug262,168,symcc-0-exid0
1432,bug1432,168,symcc-0-exid0
639,bug639,177,fairfuzz-0-exid0
1159,bug1159,177,fairfuzz-0-exid0
115,bug115,202,mopt-0-exid0
1301,bug1301,202,mopt-0-exid0
353,bug353,221,mopt-0-exid0
1483,bug1483,223,aflplusplus-0-exid0
330,bug330,223,aflplusplus-0-exid0
1393,bug1393,290,fairfuzz-0-exid0
216,bug216,290,fairfuzz-0-exid0
604,bug604,330,symcc-0-exid0
1706,bug1706,330,symcc-0-exid0
283,bug283,340,fairfuzz-0-exid0
1447,bug1447,340,fairfuzz-0-exid0
298,bug298,501,mopt-0-exid0
388,bug388,555,fairfuzz-0-exid0
1528,bug1528,555,fairfuzz-0-exid0
1379,bug1379,566,mopt-0-exid0
201,bug201,566,mopt-0-exid0
686,bug686,657,fairfuzz-0-exid0
1774,bug1774,657,fairfuzz-0-exid0
673,bug673,699,aflplusplus-0-exid0
1765,bug1765,699,aflplusplus-0-exid0
1187,bug1187,699,aflplusplus-0-exid0
455,bug455,699,aflplusplus-0-exid0
1585,bug1585,699,aflplusplus-0-exid0
1024,bug1024,699,aflplusplus-0-exid0
534,bug534,814,aflplusplus-0-exid0
1645,bug1645,814,aflplusplus-0-exid0
1290,bug1290,815,aflplusplus-0-exid0
103,bug103,815,aflplusplus-0-exid0
220,bug220,891,aflplusplus-0-exid0
1397,bug1397,891,aflplusplus-0-exid0
141,bug141,996,fairfuzz-0-exid0
1324,bug1324,996,fairfuzz-0-exid0
86,bug86,1058,mopt-0-exid0
1275,bug1275,1058,mopt-0-exid0
31,bug31,1105,fairfuzz-0-exid0
1228,bug1228,1105,fairfuzz-0-exid0
618,bug618,1152,fairfuzz-0-exid0
500,bug500,1171,mopt-0-exid0
384,bug384,1186,mopt-0-exid0
1716,bug1716,1246,fairfuzz-0-exid0
615,bug615,1246,fairfuzz-0-exid0
863,bug863,1268,symcc-0-exid0
226,bug226,1268,symcc-0-exid0
693,bug693,1275,symcc-0-exid0
1781,bug1781,1275,symcc-0-exid0
109,bug109,1277,mopt-0-exid0
622,bug622,1362,mopt-0-exid0
531,bug531,1439,mopt-0-exid0
