,benchmark,fuzzer_combination,expid,edge
0,cflow,fcb,1,2526-2538
1,cflow,fcb,1,7870-7880
2,cflow,fcb,1,1745-1749
3,cflow,fcb,1,29852-29859
4,cflow,fcb,1,5953-5962
5,cflow,fcb,1,10815-10904
6,cflow,fcb,1,9645-9649
7,cflow,fcb,1,380-384
8,cflow,fcb,1,9129-9227
9,cflow,fcb,1,10985-10993
10,cflow,fcb,1,6078-6084
11,cflow,fcb,1,11563-11568
12,cflow,fcb,1,2089-2097
13,cflow,fcb,1,2713-2717
14,cflow,fcb,1,10968-10975
15,cflow,fcb,1,9176-9188
16,cflow,fcb,1,815-2468
17,cflow,fcb,1,2144-2158
18,cflow,fcb,1,11225-11253
19,cflow,fcb,1,290-2367
20,cflow,fcb,1,2129-2144
21,cflow,fcb,1,9573-9583
22,cflow,fcb,1,9136-9157
23,cflow,fcb,1,1825-1829
24,cflow,fcb,1,1053-1067
25,cflow,fcb,1,2441-2372
26,cflow,fcb,1,885-899
27,cflow,fcb,1,7902-7908
28,cflow,fcb,1,280-1091
29,cflow,fcb,1,9136-9139
30,cflow,fcb,1,923-927
31,cflow,fcb,1,9807-9820
32,cflow,fcb,1,3037-3095
33,cflow,fcb,1,28896-28904
34,cflow,fcb,1,1389-1403
35,cflow,fcb,1,28904-28939
36,cflow,fcb,1,10971-10978
37,cflow,fcb,1,10415-10421
38,cflow,fcb,1,2412-2427
39,cflow,fcb,1,11004-11017
40,cflow,fcb,1,9802-9838
41,cflow,fcb,1,12938-12931
42,cflow,fcb,1,10741-10754
43,cflow,fcb,1,1112-1116
44,cflow,fcb,1,8813-8824
45,cflow,fcb,1,9785-9838
46,cflow,fcb,1,11411-11388
47,cflow,fcb,1,9817-9820
48,cflow,fcb,1,780-794
49,cflow,fcb,1,1852-1866
50,cflow,fcb,1,280-1406
51,cflow,fcb,1,1811-341
52,cflow,fcb,1,11506-11518
53,cflow,fcb,1,11138-11301
54,cflow,fcb,1,551-341
55,cflow,fcb,1,297-311
56,cflow,fcb,1,1326-1340
57,cflow,fcb,1,2015-2028
58,cflow,fcb,1,10645-10688
59,cflow,fcb,1,11162-11167
60,cflow,fcb,1,280-1610
61,cflow,fcb,1,280-755
62,cflow,fcb,1,1088-2468
63,cflow,fcb,1,11220-11281
64,cflow,fcb,1,13262-13347
65,cflow,fcb,1,280-1343
66,cflow,fcb,1,1004-2468
67,cflow,fcb,1,902-906
68,cflow,fcb,1,13296-13289
69,cflow,fcb,1,1781-341
70,cflow,fcb,1,1238-1242
71,cflow,fcb,1,13383-13398
72,cflow,fcb,1,3118-3246
73,cflow,fcb,1,6124-6129
74,cflow,fcb,1,9639-9649
75,cflow,fcb,1,11742-11748
76,cflow,fcb,1,11229-11234
77,cflow,fcb,1,1284-1298
78,cflow,fcb,1,1046-2468
79,cflow,fcb,1,280-818
80,cflow,fcb,1,9546-9589
81,cflow,fcb,1,10289-10306
82,cflow,fcb,1,10104-10112
83,cflow,fcb,1,10289-10320
84,cflow,fcb,1,11033-11037
85,cflow,fcb,1,10404-10404
86,cflow,fcb,1,10553-10631
87,cflow,fcb,1,2701-2836
88,cflow,fcb,1,10157-10222
89,cflow,fcb,1,2726-2833
90,cflow,fcb,1,13007-13019
91,cflow,fcb,1,10127-10138
92,cflow,fcb,1,10142-10153
93,cflow,fcb,1,713-717
94,cflow,fcb,1,9900-9897
95,cflow,fcb,1,11045-11076
96,cflow,fcb,1,2733-2738
97,cflow,fcb,1,10127-10142
98,cflow,fcb,1,9991-10030
99,cflow,fcb,1,10132-10138
100,cflow,fcb,1,10112-10222
101,cflow,fcb,1,280-965
102,cflow,fcb,1,2726-2717
103,cflow,fcb,1,28669-28675
104,cflow,fcb,1,11247-11234
105,cflow,fcb,1,280-1007
106,cflow,fcb,1,5884-5902
107,cflow,fcb,1,12872-12865
108,cflow,fcb,1,13156-13181
109,cflow,fcb,1,3095-3118
110,cflow,fcb,1,3037-3037
111,cflow,fcb,1,962-2468
112,cflow,fcb,1,7746-7749
113,cflow,fcb,1,510-514
114,cflow,fcb,1,12466-12475
115,cflow,fcb,1,12830-12901
116,cflow,fcb,1,5861-5872
117,cflow,fcb,1,12806-12799
118,cflow,fcb,1,6009-6028
119,cflow,fcb,1,5831-5846
120,cflow,fcb,1,10119-10157
121,cflow,fcb,1,13026-13019
122,cflow,fcb,1,7361-7361
123,cflow,fcb,1,2266-2279
124,cflow,fcb,1,32107-32141
125,cflow,fcb,1,1543-1569
126,cflow,fcb,1,1463-1474
127,cflow,fcb,1,2889-2902
128,cflow,fcb,1,2279-2292
129,cflow,fcb,1,7749-7749
130,cflow,fcb,1,8925-8930
131,cflow,fcb,1,9082-9087
132,cflow,fcb,1,8892-8900
133,cflow,fcb,1,9125-9129
134,cflow,fcb,1,8978-8983
135,cflow,fcb,1,32136-32141
136,cflow,fcb,1,9031-9039
137,cflow,fcb,1,9013-9021
138,cflow,fcb,1,9188-9205
139,cflow,fcb,1,9060-9066
140,cflow,fcb,1,8991-8999
141,cflow,fcb,1,9184-9188
142,cflow,fcb,1,9107-9111
143,cflow,fcb,1,8950-8954
144,cflow,fcb,1,9165-9169
145,cflow,fcb,1,9139-9147
146,cflow,fcb,1,9411-9415
147,cflow,fcb,1,1628-1639
148,cflow,fcb,1,2306-2321
149,cflow,fcb,1,3260-3269
150,cflow,fcb,1,2755-2776
151,cflow,fcb,1,11737-11742
152,cflow,fcb,1,2780-2793
153,cflow,fcb,1,5571-5571
154,cflow,fcb,1,11742-11730
155,cflow,fcb,1,11737-11753
156,cflow,fcb,1,650-654
157,cflow,fcb,1,12962-12989
158,cflow,fcb,1,5564-5567
159,cflow,fcb,1,5564-5586
160,cflow,fcb,1,9281-9285
161,cflow,fcb,1,11645-11653
162,cflow,fcb,1,11696-11707
163,cflow,fcb,1,9241-9249
164,cflow,fcb,1,9271-9285
165,cflow,fcb,1,9275-9285
166,cflow,fcb,1,9259-9285
167,cflow,fcb,1,11677-11714
168,cflow,fcb,1,11677-11716
169,cflow,fcb,1,9241-9267
170,cflow,fcb,1,9241-9263
171,cflow,fcb,1,9241-9255
