,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
890,2703,2066605560,fairfuzz-0-exid22,fairfuzz,411,636c4b24695cbefbbf685f7609127f1b86b6b3d35174579d27081b449c11845d,crash,890,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
240,2703,2066605560,fairfuzz-0-exid22,fairfuzz,411,636c4b24695cbefbbf685f7609127f1b86b6b3d35174579d27081b449c11845d,crash,240,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
900,4506,1121390116,aflfast-0-exid22,aflfast,3551,5783491da7126f1f0a909fd68c9377d60358ea04e4bf4aad5603f26b41c0f10a,crash,900,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
278,4506,1121390116,aflfast-0-exid22,aflfast,3551,5783491da7126f1f0a909fd68c9377d60358ea04e4bf4aad5603f26b41c0f10a,crash,278,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
171,4651,1121390116,aflfast-0-exid22,aflfast,3982,f259787de9df51663d936b323122b04888ebcf03b73ed88be168803e743c5871,crash,171,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
300,4900,2670828295,afl-0-exid22,afl,4733,43586440165da7682748209891c22affb2ddf7cedb11cbb97fe6f75fc5a5f3c4,crash,300,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
658,4901,2670828295,afl-0-exid22,afl,4734,5885411dd63fc2ce8baedc45fda54d5006fdeeb923fb37049e6467e229cb7b29,crash,658,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
804,5313,2066605560,fairfuzz-0-exid22,fairfuzz,5842,113ffdd3c821c281c75384461159b6757d50ffc7fa1ba60ced28ef75705d30a9,crash,804,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
501,5313,2066605560,fairfuzz-0-exid22,fairfuzz,5842,113ffdd3c821c281c75384461159b6757d50ffc7fa1ba60ced28ef75705d30a9,crash,501,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
829,5338,2066605560,fairfuzz-0-exid22,fairfuzz,6030,822b1af7e49f378a4e629cbf50b5bcb350786d77e37339133f28da6ca1dbc49c,crash,829,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
849,5513,2670828295,afl-0-exid22,afl,7104,54cbee38e5787c60cacf610334b14988461f4e5201fece3c9b174f5882398d0a,crash,849,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
58,5513,2670828295,afl-0-exid22,afl,7104,54cbee38e5787c60cacf610334b14988461f4e5201fece3c9b174f5882398d0a,crash,58,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
653,5562,2670828295,afl-0-exid22,afl,7368,6fee16fbde937879e593cd2d66b3f7dcd883501988b6edcd8c9c3c15b5311cc3,crash,653,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
935,6456,2783743798,aflplusplus-0-exid22,aflplusplus,13336,add73d8b161b3c7e1e95a574df8c33059974a81e4397b60022f7d1ca3b84a566,crash,935,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
462,6456,2783743798,aflplusplus-0-exid22,aflplusplus,13336,add73d8b161b3c7e1e95a574df8c33059974a81e4397b60022f7d1ca3b84a566,crash,462,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
262,6710,2066605560,fairfuzz-0-exid22,fairfuzz,14433,0133cd7dddbe184ede4df3979370f706952ffee0a4f5414eb911f999e9abc684,crash,262,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
907,6778,2670828295,afl-0-exid22,afl,14852,41ed58f4a24bd8a34757b7e17c7cdb7e1390560c53bceb4d24ec37cf85bb1e8f,crash,907,SEGV,b6805236842427b48c7aaccd83dca7b7,ubsan
713,7085,2670828295,afl-0-exid22,afl,25898,9457d996335af9ca0680fe6cee95bc79501ef6f79551df9a701956e13b330338,crash,713,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
250,7366,2670828295,afl-0-exid22,afl,36476,516467b4537a6f9437971ba345a829012f8be884c0018af0a45d5a14cab6a0ac,crash,250,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
165,8038,1121390116,aflfast-0-exid22,aflfast,65709,7296e9d2a7b804cfe3d041d4c45d0575c0439d56cc557156fe91766293d9a381,crash,165,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
731,8061,1121390116,aflfast-0-exid22,aflfast,65715,e11fd6fe9508541936badc806ccad1734be7f9cb123f17e5cc10ffe770cd2c41,crash,731,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
670,8062,1121390116,aflfast-0-exid22,aflfast,65716,66c49e01687d3b66e7eb0315ee1a572c2ea053befcbbea64b07cdf2bb3fb3048,crash,670,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
