,crash_id,discovery_time,fuzzer
1502,bug1502,15,mopt-0-exid1
4637,bug4637,81,symcc-0-exid1
1627,bug1627,81,symcc-0-exid1
710,bug710,82,fairfuzz-0-exid1
2255,bug2255,82,fairfuzz-0-exid1
1383,bug1383,88,symcc-0-exid1
4401,bug4401,88,symcc-0-exid1
2016,bug2016,93,fairfuzz-0-exid1
420,bug420,93,fairfuzz-0-exid1
3469,bug3469,93,fairfuzz-0-exid1
876,bug876,98,symcc-0-exid1
2389,bug2389,98,symcc-0-exid1
4171,bug4171,102,symcc-0-exid1
1148,bug1148,102,symcc-0-exid1
4019,bug4019,102,fairfuzz-0-exid1
990,bug990,102,fairfuzz-0-exid1
1863,bug1863,105,symcc-0-exid1
232,bug232,105,symcc-0-exid1
1911,bug1911,105,symcc-0-exid1
292,bug292,105,symcc-0-exid1
1497,bug1497,105,symcc-0-exid1
2914,bug2914,105,symcc-0-exid1
1568,bug1568,105,symcc-0-exid1
2972,bug2972,105,symcc-0-exid1
628,bug628,105,fairfuzz-0-exid1
2182,bug2182,105,fairfuzz-0-exid1
1574,bug1574,105,fairfuzz-0-exid1
2977,bug2977,105,fairfuzz-0-exid1
811,bug811,106,symcc-0-exid1
3844,bug3844,106,symcc-0-exid1
656,bug656,106,fairfuzz-0-exid1
2207,bug2207,106,fairfuzz-0-exid1
1314,bug1314,107,fairfuzz-0-exid1
2754,bug2754,107,fairfuzz-0-exid1
2422,bug2422,110,symcc-0-exid1
919,bug919,110,symcc-0-exid1
1747,bug1747,110,symcc-0-exid1
86,bug86,110,symcc-0-exid1
3378,bug3378,112,symcc-0-exid1
328,bug328,112,symcc-0-exid1
829,bug829,112,fairfuzz-0-exid1
3862,bug3862,112,fairfuzz-0-exid1
1600,bug1600,114,fairfuzz-0-exid1
4611,bug4611,114,fairfuzz-0-exid1
1061,bug1061,116,fairfuzz-0-exid1
4086,bug4086,116,fairfuzz-0-exid1
4267,bug4267,121,fairfuzz-0-exid1
1246,bug1246,121,fairfuzz-0-exid1
3522,bug3522,122,fairfuzz-0-exid1
477,bug477,122,fairfuzz-0-exid1
4574,bug4574,122,fairfuzz-0-exid1
1563,bug1563,122,fairfuzz-0-exid1
1190,bug1190,131,fairfuzz-0-exid1
3689,bug3689,143,fairfuzz-0-exid1
649,bug649,143,fairfuzz-0-exid1
4552,bug4552,147,fairfuzz-0-exid1
1540,bug1540,147,fairfuzz-0-exid1
3700,bug3700,149,symcc-0-exid1
660,bug660,149,symcc-0-exid1
1749,bug1749,157,symcc-0-exid1
90,bug90,157,symcc-0-exid1
450,bug450,167,fairfuzz-0-exid1
3498,bug3498,167,fairfuzz-0-exid1
2042,bug2042,167,fairfuzz-0-exid1
1413,bug1413,200,fairfuzz-0-exid1
4430,bug4430,200,fairfuzz-0-exid1
4400,bug4400,221,fairfuzz-0-exid1
1382,bug1382,221,fairfuzz-0-exid1
1424,bug1424,225,fairfuzz-0-exid1
4440,bug4440,225,fairfuzz-0-exid1
3635,bug3635,246,symcc-0-exid1
593,bug593,246,symcc-0-exid1
564,bug564,269,fairfuzz-0-exid1
3606,bug3606,269,fairfuzz-0-exid1
1573,bug1573,269,fairfuzz-0-exid1
4584,bug4584,269,fairfuzz-0-exid1
1589,bug1589,273,fairfuzz-0-exid1
4600,bug4600,273,fairfuzz-0-exid1
1208,bug1208,279,fairfuzz-0-exid1
3428,bug3428,291,symcc-0-exid1
379,bug379,291,symcc-0-exid1
4024,bug4024,300,symcc-0-exid1
996,bug996,300,symcc-0-exid1
1035,bug1035,302,fairfuzz-0-exid1
4061,bug4061,302,fairfuzz-0-exid1
474,bug474,361,mopt-0-exid1
3660,bug3660,428,fairfuzz-0-exid1
620,bug620,428,fairfuzz-0-exid1
3471,bug3471,453,fairfuzz-0-exid1
422,bug422,453,fairfuzz-0-exid1
4693,bug4693,467,symcc-0-exid1
1890,bug1890,467,symcc-0-exid1
266,bug266,467,symcc-0-exid1
326,bug326,540,fairfuzz-0-exid1
3376,bug3376,540,fairfuzz-0-exid1
3530,bug3530,552,symcc-0-exid1
486,bug486,552,symcc-0-exid1
29,bug29,555,mopt-0-exid1
3091,bug3091,555,mopt-0-exid1
1420,bug1420,577,mopt-0-exid1
1734,bug1734,645,mopt-0-exid1
71,bug71,645,mopt-0-exid1
3087,bug3087,719,symcc-0-exid1
4684,bug4684,719,symcc-0-exid1
1694,bug1694,719,symcc-0-exid1
25,bug25,719,symcc-0-exid1
3785,bug3785,755,fairfuzz-0-exid1
748,bug748,755,fairfuzz-0-exid1
4587,bug4587,771,fairfuzz-0-exid1
1576,bug1576,771,fairfuzz-0-exid1
1953,bug1953,776,mopt-0-exid1
3392,bug3392,776,mopt-0-exid1
342,bug342,776,mopt-0-exid1
318,bug318,805,mopt-0-exid1
3368,bug3368,805,mopt-0-exid1
2275,bug2275,816,mopt-0-exid1
4220,bug4220,887,symcc-0-exid1
1197,bug1197,887,symcc-0-exid1
584,bug584,918,fairfuzz-0-exid1
3626,bug3626,918,fairfuzz-0-exid1
1418,bug1418,972,symcc-0-exid1
4435,bug4435,972,symcc-0-exid1
3386,bug3386,988,mopt-0-exid1
336,bug336,988,mopt-0-exid1
2871,bug2871,1017,mopt-0-exid1
1450,bug1450,1017,mopt-0-exid1
1610,bug1610,1058,mopt-0-exid1
558,bug558,1103,mopt-0-exid1
1226,bug1226,1143,fairfuzz-0-exid1
15,bug15,1240,mopt-0-exid1
1579,bug1579,1262,symcc-0-exid1
4590,bug4590,1262,symcc-0-exid1
4486,bug4486,1290,mopt-0-exid1
1471,bug1471,1290,mopt-0-exid1
4157,bug4157,1295,fairfuzz-0-exid1
4506,bug4506,1296,fairfuzz-0-exid1
4143,bug4143,1300,mopt-0-exid1
1120,bug1120,1300,mopt-0-exid1
1495,bug1495,1387,mopt-0-exid1
4510,bug4510,1387,mopt-0-exid1
2912,bug2912,1387,mopt-0-exid1
2636,bug2636,1427,aflplusplus-0-exid1
4194,bug4194,1427,aflplusplus-0-exid1
1171,bug1171,1427,aflplusplus-0-exid1
