,crash_id,discovery_time,fuzzer
711,bug711,10,fairfuzz-0-exid22
2027,bug2027,10,fairfuzz-0-exid22
1305,bug1305,11,fairfuzz-0-exid22
2537,bug2537,11,fairfuzz-0-exid22
2259,bug2259,18,afl-0-exid22
982,bug982,18,afl-0-exid22
805,bug805,18,afl-0-exid22
2102,bug2102,18,afl-0-exid22
594,bug594,18,afl-0-exid22
1925,bug1925,18,afl-0-exid22
2149,bug2149,18,afl-0-exid22
856,bug856,18,afl-0-exid22
1938,bug1938,18,afl-0-exid22
607,bug607,18,afl-0-exid22
1227,bug1227,20,fairfuzz-0-exid22
3710,bug3710,20,fairfuzz-0-exid22
184,bug184,24,afl-0-exid22
1579,bug1579,24,afl-0-exid22
1102,bug1102,25,fairfuzz-0-exid22
2361,bug2361,25,fairfuzz-0-exid22
3277,bug3277,26,afl-0-exid22
740,bug740,26,afl-0-exid22
3768,bug3768,29,afl-0-exid22
1289,bug1289,29,afl-0-exid22
609,bug609,35,fairfuzz-0-exid22
1940,bug1940,35,fairfuzz-0-exid22
3238,bug3238,35,afl-0-exid22
690,bug690,35,afl-0-exid22
3071,bug3071,36,aflfast-0-exid22
500,bug500,36,aflfast-0-exid22
2662,bug2662,37,aflfast-0-exid22
24,bug24,37,aflfast-0-exid22
676,bug676,37,aflfast-0-exid22
3224,bug3224,37,aflfast-0-exid22
395,bug395,39,afl-0-exid22
2976,bug2976,39,afl-0-exid22
2635,bug2635,39,fairfuzz-0-exid22
3882,bug3882,39,fairfuzz-0-exid22
1415,bug1415,39,fairfuzz-0-exid22
850,bug850,39,fairfuzz-0-exid22
3370,bug3370,39,fairfuzz-0-exid22
2491,bug2491,41,fairfuzz-0-exid22
1251,bug1251,41,fairfuzz-0-exid22
1364,bug1364,44,afl-0-exid22
2592,bug2592,44,afl-0-exid22
3837,bug3837,44,afl-0-exid22
359,bug359,44,afl-0-exid22
1724,bug1724,44,afl-0-exid22
1173,bug1173,44,afl-0-exid22
3659,bug3659,44,afl-0-exid22
3097,bug3097,49,fairfuzz-0-exid22
528,bug528,49,fairfuzz-0-exid22
1202,bug1202,54,afl-0-exid22
3684,bug3684,54,afl-0-exid22
701,bug701,62,fairfuzz-0-exid22
2020,bug2020,62,fairfuzz-0-exid22
489,bug489,68,aflfast-0-exid22
1837,bug1837,68,aflfast-0-exid22
3458,bug3458,74,afl-0-exid22
949,bug949,74,afl-0-exid22
639,bug639,74,afl-0-exid22
3191,bug3191,74,afl-0-exid22
3293,bug3293,75,afl-0-exid22
757,bug757,75,afl-0-exid22
843,bug843,76,fairfuzz-0-exid22
3363,bug3363,76,fairfuzz-0-exid22
487,bug487,77,fairfuzz-0-exid22
1835,bug1835,77,fairfuzz-0-exid22
154,bug154,80,aflfast-0-exid22
2775,bug2775,80,aflfast-0-exid22
3205,bug3205,82,aflplusplus-0-exid22
653,bug653,82,aflplusplus-0-exid22
1980,bug1980,82,aflplusplus-0-exid22
3327,bug3327,83,fairfuzz-0-exid22
799,bug799,83,fairfuzz-0-exid22
2840,bug2840,84,fairfuzz-0-exid22
234,bug234,84,fairfuzz-0-exid22
1322,bug1322,87,aflplusplus-0-exid22
3798,bug3798,87,aflplusplus-0-exid22
2553,bug2553,87,aflplusplus-0-exid22
429,bug429,88,fairfuzz-0-exid22
3005,bug3005,88,fairfuzz-0-exid22
1140,bug1140,106,fairfuzz-0-exid22
3630,bug3630,106,fairfuzz-0-exid22
862,bug862,131,fairfuzz-0-exid22
3382,bug3382,131,fairfuzz-0-exid22
706,bug706,148,fairfuzz-0-exid22
693,bug693,156,afl-0-exid22
1708,bug1708,161,afl-0-exid22
340,bug340,161,afl-0-exid22
1683,bug1683,161,aflfast-0-exid22
307,bug307,161,aflfast-0-exid22
1197,bug1197,167,fairfuzz-0-exid22
3679,bug3679,167,fairfuzz-0-exid22
434,bug434,179,afl-0-exid22
781,bug781,180,afl-0-exid22
3315,bug3315,180,afl-0-exid22
3373,bug3373,182,afl-0-exid22
853,bug853,182,afl-0-exid22
3836,bug3836,183,afl-0-exid22
1363,bug1363,183,afl-0-exid22
3130,bug3130,188,afl-0-exid22
572,bug572,188,afl-0-exid22
3409,bug3409,189,fairfuzz-0-exid22
646,bug646,189,fairfuzz-0-exid22
3198,bug3198,189,fairfuzz-0-exid22
961,bug961,189,fairfuzz-0-exid22
2436,bug2436,189,fairfuzz-0-exid22
1379,bug1379,218,afl-0-exid22
3850,bug3850,218,afl-0-exid22
3791,bug3791,239,aflplusplus-0-exid22
1315,bug1315,239,aflplusplus-0-exid22
787,bug787,267,fairfuzz-0-exid22
3318,bug3318,267,fairfuzz-0-exid22
3108,bug3108,313,fairfuzz-0-exid22
543,bug543,313,fairfuzz-0-exid22
576,bug576,313,fairfuzz-0-exid22
3133,bug3133,313,fairfuzz-0-exid22
309,bug309,326,fairfuzz-0-exid22
2906,bug2906,326,fairfuzz-0-exid22
423,bug423,361,fairfuzz-0-exid22
3099,bug3099,378,fairfuzz-0-exid22
530,bug530,378,fairfuzz-0-exid22
3104,bug3104,383,afl-0-exid22
537,bug537,383,afl-0-exid22
19,bug19,386,fairfuzz-0-exid22
2818,bug2818,386,fairfuzz-0-exid22
209,bug209,386,fairfuzz-0-exid22
844,bug844,412,afl-0-exid22
3364,bug3364,412,afl-0-exid22
1048,bug1048,424,fairfuzz-0-exid22
3548,bug3548,424,fairfuzz-0-exid22
3256,bug3256,438,aflplusplus-0-exid22
712,bug712,438,aflplusplus-0-exid22
1296,bug1296,439,aflplusplus-0-exid22
3775,bug3775,439,aflplusplus-0-exid22
1196,bug1196,455,fairfuzz-0-exid22
3678,bug3678,455,fairfuzz-0-exid22
1330,bug1330,463,afl-0-exid22
3805,bug3805,463,afl-0-exid22
2560,bug2560,463,afl-0-exid22
1217,bug1217,496,fairfuzz-0-exid22
3699,bug3699,496,fairfuzz-0-exid22
1216,bug1216,560,fairfuzz-0-exid22
3698,bug3698,560,fairfuzz-0-exid22
2935,bug2935,578,afl-0-exid22
345,bug345,578,afl-0-exid22
65,bug65,588,afl-0-exid22
3047,bug3047,597,afl-0-exid22
476,bug476,597,afl-0-exid22
3196,bug3196,603,aflplusplus-0-exid22
644,bug644,603,aflplusplus-0-exid22
1390,bug1390,615,fairfuzz-0-exid22
3860,bug3860,615,fairfuzz-0-exid22
2794,bug2794,642,fairfuzz-0-exid22
178,bug178,642,fairfuzz-0-exid22
3285,bug3285,651,fairfuzz-0-exid22
748,bug748,651,fairfuzz-0-exid22
3079,bug3079,731,fairfuzz-0-exid22
508,bug508,731,fairfuzz-0-exid22
2870,bug2870,747,aflplusplus-0-exid22
1388,bug1388,747,aflplusplus-0-exid22
3858,bug3858,747,aflplusplus-0-exid22
3654,bug3654,885,fairfuzz-0-exid22
3495,bug3495,943,afl-0-exid22
992,bug992,943,afl-0-exid22
3744,bug3744,946,afl-0-exid22
