,benchmark,fuzzer_combination,expid,edge
0,jq,fca,10,19580-19589
1,jq,fca,10,39604-39616
2,jq,fca,10,26958-26981
3,jq,fca,10,26816-28475
4,jq,fca,10,28681-28684
5,jq,fca,10,25227-25243
6,jq,fca,10,27010-27018
7,jq,fca,10,45875-45877
8,jq,fca,10,25296-25451
9,jq,fca,10,16374-16407
10,jq,fca,10,24862-24877
11,jq,fca,10,25598-25607
12,jq,fca,10,34324-34360
13,jq,fca,10,25323-25584
14,jq,fca,10,34724-34736
15,jq,fca,10,29062-29066
16,jq,fca,10,30253-30263
17,jq,fca,10,23743-23743
18,jq,fca,10,25147-25577
19,jq,fca,10,45884-45893
20,jq,fca,10,46093-46164
21,jq,fca,10,24001-24141
22,jq,fca,10,23818-23837
23,jq,fca,10,25719-25723
24,jq,fca,10,25670-25683
25,jq,fca,10,25077-25577
26,jq,fca,10,45884-45707
27,jq,fca,10,25945-26090
28,jq,fca,10,23992-24007
29,jq,fca,10,34421-34457
30,jq,fca,10,25921-25933
31,jq,fca,10,29725-29739
32,jq,fca,10,45806-45832
33,jq,fca,10,25224-25577
34,jq,fca,10,30263-34069
35,jq,fca,10,29715-29734
36,jq,fca,10,30270-30272
37,jq,fca,10,19498-19541
38,jq,fca,10,25421-25584
39,jq,fca,10,30270-30302
40,jq,fca,10,23887-25804
41,jq,fca,10,24896-25577
42,jq,fca,10,29903-30118
43,jq,fca,10,40092-40180
44,jq,fca,10,29721-29725
45,jq,fca,10,24840-25577
46,jq,fca,10,24099-24121
47,jq,fca,10,46065-46082
48,jq,fca,10,24081-25598
49,jq,fca,10,40096-40101
50,jq,fca,10,25360-25584
51,jq,fca,10,25169-25577
52,jq,fca,10,35556-35556
53,jq,fca,10,30272-34155
54,jq,fca,10,24105-24113
55,jq,fca,10,29748-29748
56,jq,fca,10,19506-19531
57,jq,fca,10,26083-26090
58,jq,fca,10,40002-40015
59,jq,fca,10,40267-40311
60,jq,fca,10,31760-32751
61,jq,fca,10,26093-26090
62,jq,fca,10,25081-25577
63,jq,fca,10,25999-26090
64,jq,fca,10,25487-25577
65,jq,fca,10,24908-25577
