,crash_id,discovery_time,fuzzer
290,bug290,16,afl-0-exid24
597,bug597,16,afl-0-exid24
489,bug489,17,afl-0-exid24
147,bug147,17,afl-0-exid24
384,bug384,17,afl-0-exid24
10,bug10,17,afl-0-exid24
47,bug47,21,afl-0-exid24
411,bug411,21,afl-0-exid24
305,bug305,22,fairfuzz-0-exid24
609,bug609,22,fairfuzz-0-exid24
200,bug200,22,fairfuzz-0-exid24
530,bug530,22,fairfuzz-0-exid24
962,bug962,23,fairfuzz-0-exid24
372,bug372,23,fairfuzz-0-exid24
795,bug795,26,aflfast-0-exid24
160,bug160,26,aflfast-0-exid24
127,bug127,36,fairfuzz-0-exid24
766,bug766,36,fairfuzz-0-exid24
285,bug285,36,fairfuzz-0-exid24
890,bug890,36,fairfuzz-0-exid24
90,bug90,38,fairfuzz-0-exid24
739,bug739,38,fairfuzz-0-exid24
12,bug12,44,fairfuzz-0-exid24
677,bug677,44,fairfuzz-0-exid24
234,bug234,47,fairfuzz-0-exid24
849,bug849,47,fairfuzz-0-exid24
723,bug723,52,afl-0-exid24
72,bug72,52,afl-0-exid24
430,bug430,52,afl-0-exid24
50,bug50,58,aflfast-0-exid24
178,bug178,59,fairfuzz-0-exid24
806,bug806,59,fairfuzz-0-exid24
84,bug84,59,fairfuzz-0-exid24
733,bug733,59,fairfuzz-0-exid24
439,bug439,59,fairfuzz-0-exid24
426,bug426,63,fairfuzz-0-exid24
67,bug67,63,fairfuzz-0-exid24
463,bug463,65,afl-0-exid24
116,bug116,65,afl-0-exid24
333,bug333,66,fairfuzz-0-exid24
634,bug634,66,fairfuzz-0-exid24
671,bug671,76,afl-0-exid24
379,bug379,76,afl-0-exid24
4,bug4,76,afl-0-exid24
186,bug186,76,afl-0-exid24
814,bug814,76,afl-0-exid24
224,bug224,82,fairfuzz-0-exid24
844,bug844,82,fairfuzz-0-exid24
374,bug374,89,fairfuzz-0-exid24
36,bug36,95,fairfuzz-0-exid24
769,bug769,95,afl-0-exid24
130,bug130,95,afl-0-exid24
967,bug967,95,afl-0-exid24
474,bug474,95,afl-0-exid24
758,bug758,97,afl-0-exid24
115,bug115,97,afl-0-exid24
76,bug76,107,fairfuzz-0-exid24
149,bug149,117,fairfuzz-0-exid24
786,bug786,117,fairfuzz-0-exid24
833,bug833,120,fairfuzz-0-exid24
909,bug909,121,afl-0-exid24
307,bug307,121,afl-0-exid24
775,bug775,123,fairfuzz-0-exid24
136,bug136,123,fairfuzz-0-exid24
917,bug917,123,fairfuzz-0-exid24
315,bug315,123,fairfuzz-0-exid24
292,bug292,128,afl-0-exid24
897,bug897,128,afl-0-exid24
202,bug202,131,fairfuzz-0-exid24
826,bug826,131,fairfuzz-0-exid24
8,bug8,176,aflfast-0-exid24
383,bug383,176,aflfast-0-exid24
