,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
889,3211,2669632999,afl-0-exid22,afl,854,9edad9cc8a65251e2f8a033a18a9300f67165aa35be1ed166d78381e8a056d9c,crash,889,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
185,3211,2669632999,afl-0-exid22,afl,854,9edad9cc8a65251e2f8a033a18a9300f67165aa35be1ed166d78381e8a056d9c,crash,185,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
805,5241,2669632999,afl-0-exid22,afl,6109,e3a730910c5058e6ce0633098d9ed1ec729eddfa594575a6aeab8070dfa5a4b5,crash,805,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
385,5241,2669632999,afl-0-exid22,afl,6109,e3a730910c5058e6ce0633098d9ed1ec729eddfa594575a6aeab8070dfa5a4b5,crash,385,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
840,5582,2669632999,afl-0-exid22,afl,7524,1c241fdb7aa6382df020ff128f53c7bf20622cc8dbed38d8bd0d7423a5e7ff2d,crash,840,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
798,5696,4013398463,fairfuzz-0-exid22,fairfuzz,8792,0838d27821e1a335ed545cca9fbe5f76b0336d161a85774a7308a5571291a4c3,crash,798,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
375,5696,4013398463,fairfuzz-0-exid22,fairfuzz,8792,0838d27821e1a335ed545cca9fbe5f76b0336d161a85774a7308a5571291a4c3,crash,375,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
780,5840,3256285625,aflplusplus-0-exid22,aflplusplus,9696,4a9c27c70b4a91e178ccee45ee791d9edadd92c038f32925202c2b17361073e6,crash,780,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
356,5840,3256285625,aflplusplus-0-exid22,aflplusplus,9696,4a9c27c70b4a91e178ccee45ee791d9edadd92c038f32925202c2b17361073e6,crash,356,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
712,5881,3256285625,aflplusplus-0-exid22,aflplusplus,9707,220135a2163629ede0456bb4c0eeb67846c3570a74a9944c3e952a7dd007e70c,crash,712,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
602,7551,4013398463,fairfuzz-0-exid22,fairfuzz,32989,3a9801a606de478f4b4d0134966cef8d20d27df2b5fa9923bf90345285aee190,crash,602,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
888,8813,4013398463,fairfuzz-0-exid22,fairfuzz,80904,dc72ed0bc51b6871915cb4c25ed65b4b13410fe87356cec231332328abe4e606,crash,888,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
15,8813,4013398463,fairfuzz-0-exid22,fairfuzz,80904,dc72ed0bc51b6871915cb4c25ed65b4b13410fe87356cec231332328abe4e606,crash,15,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
