,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
2952,2102,52857953,afl-0-exid22,afl,627,3aab82cca344297849b31143749e72f9c16f3aebfa7fa00038ca5fde3a6430ab,crash,2952,SEGV,20342dca7c121d150537a553601f2cff,tsan
682,2102,52857953,afl-0-exid22,afl,627,3aab82cca344297849b31143749e72f9c16f3aebfa7fa00038ca5fde3a6430ab,crash,682,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
2628,2371,3281738096,fairfuzz-0-exid22,fairfuzz,708,866547709c04ac201bc2ea7398f87bd4359ab511fc2ef2ab42b399f006e238b2,crash,2628,SEGV,20342dca7c121d150537a553601f2cff,tsan
342,2371,3281738096,fairfuzz-0-exid22,fairfuzz,708,866547709c04ac201bc2ea7398f87bd4359ab511fc2ef2ab42b399f006e238b2,crash,342,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
847,2706,3281738096,fairfuzz-0-exid22,fairfuzz,780,3a44fd781ce8269a5cb3ce8c8e48f95b6cdd99b8018c07bd3675bcdc8c884ba8,crash,847,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3116,2706,3281738096,fairfuzz-0-exid22,fairfuzz,780,3a44fd781ce8269a5cb3ce8c8e48f95b6cdd99b8018c07bd3675bcdc8c884ba8,crash,3116,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
756,2973,3281738096,fairfuzz-0-exid22,fairfuzz,842,773e575273aacd9bd31de3af41d221aff26b2f35ffc749fd9bc88a202c8f209a,crash,756,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3026,2973,3281738096,fairfuzz-0-exid22,fairfuzz,842,773e575273aacd9bd31de3af41d221aff26b2f35ffc749fd9bc88a202c8f209a,crash,3026,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1049,3123,52857953,afl-0-exid22,afl,867,116090a12e036e04aa1745af73e4d4ebf587a1f5d74f6418469aa315bd3af951,crash,1049,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3309,3123,52857953,afl-0-exid22,afl,867,116090a12e036e04aa1745af73e4d4ebf587a1f5d74f6418469aa315bd3af951,crash,3309,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
