,fuzzer,edges_count,time
0,fuzzer_global,57,0
1,fuzzer_global,86,1
2,fuzzer_global,104,2
3,fuzzer_global,104,3
4,fuzzer_global,116,4
5,fuzzer_global,129,5
6,fuzzer_global,135,6
7,fuzzer_global,148,7
8,fuzzer_global,196,8
9,fuzzer_global,226,9
10,fuzzer_global,242,10
11,fuzzer_global,255,11
12,fuzzer_global,269,12
13,fuzzer_global,272,13
14,fuzzer_global,276,14
15,fuzzer_global,282,15
16,fuzzer_global,288,16
17,fuzzer_global,299,17
18,fuzzer_global,305,18
19,fuzzer_global,323,19
20,fuzzer_global,335,20
21,fuzzer_global,342,21
22,fuzzer_global,351,22
23,fuzzer_global,360,23
24,fuzzer_global,365,24
25,fuzzer_global,365,25
26,fuzzer_global,365,26
27,fuzzer_global,366,27
28,fuzzer_global,367,28
29,fuzzer_global,369,29
30,fuzzer_global,370,30
31,fuzzer_global,371,31
32,fuzzer_global,373,32
33,fuzzer_global,374,33
34,fuzzer_global,374,34
35,fuzzer_global,375,35
36,fuzzer_global,375,36
37,fuzzer_global,376,37
38,fuzzer_global,376,38
39,fuzzer_global,377,39
40,fuzzer_global,378,40
41,fuzzer_global,379,41
42,fuzzer_global,379,42
43,fuzzer_global,379,43
44,fuzzer_global,380,44
45,fuzzer_global,380,45
46,fuzzer_global,380,46
47,fuzzer_global,383,47
48,fuzzer_global,383,48
49,fuzzer_global,384,49
50,fuzzer_global,385,50
51,fuzzer_global,385,51
52,fuzzer_global,386,52
53,fuzzer_global,387,53
54,fuzzer_global,389,54
55,fuzzer_global,396,55
56,fuzzer_global,398,56
57,fuzzer_global,399,57
58,fuzzer_global,403,58
59,fuzzer_global,403,59
60,fuzzer_global,405,60
61,fuzzer_global,406,61
62,fuzzer_global,407,62
63,fuzzer_global,410,63
64,fuzzer_global,410,64
65,fuzzer_global,411,65
66,fuzzer_global,411,66
67,fuzzer_global,414,67
68,fuzzer_global,414,68
69,fuzzer_global,415,69
70,fuzzer_global,417,70
71,fuzzer_global,418,71
72,fuzzer_global,419,72
73,fuzzer_global,420,73
74,fuzzer_global,424,74
75,fuzzer_global,426,75
76,fuzzer_global,426,76
77,fuzzer_global,428,77
78,fuzzer_global,438,78
79,fuzzer_global,438,79
80,fuzzer_global,438,80
81,fuzzer_global,439,81
82,fuzzer_global,439,82
83,fuzzer_global,440,83
84,fuzzer_global,441,84
85,fuzzer_global,450,85
86,fuzzer_global,450,86
87,fuzzer_global,450,87
88,fuzzer_global,450,88
89,fuzzer_global,451,89
90,fuzzer_global,454,90
91,fuzzer_global,454,91
92,fuzzer_global,456,92
93,fuzzer_global,456,93
94,fuzzer_global,459,94
95,fuzzer_global,459,95
96,fuzzer_global,459,96
97,fuzzer_global,459,97
98,fuzzer_global,460,98
99,fuzzer_global,460,99
100,fuzzer_global,460,100
101,fuzzer_global,460,101
102,fuzzer_global,460,102
103,fuzzer_global,460,103
104,fuzzer_global,461,104
105,fuzzer_global,461,105
106,fuzzer_global,461,106
107,fuzzer_global,461,107
108,fuzzer_global,461,108
109,fuzzer_global,462,109
110,fuzzer_global,464,110
111,fuzzer_global,465,111
112,fuzzer_global,465,112
113,fuzzer_global,465,113
114,fuzzer_global,466,114
115,fuzzer_global,466,115
116,fuzzer_global,466,116
117,fuzzer_global,466,117
118,fuzzer_global,466,118
119,fuzzer_global,466,119
120,fuzzer_global,466,120
121,fuzzer_global,466,121
122,fuzzer_global,467,122
123,fuzzer_global,467,123
124,fuzzer_global,467,124
125,fuzzer_global,467,125
126,fuzzer_global,467,126
127,fuzzer_global,467,127
128,fuzzer_global,467,128
129,fuzzer_global,467,129
130,fuzzer_global,467,130
131,fuzzer_global,468,131
132,fuzzer_global,468,132
133,fuzzer_global,468,133
134,fuzzer_global,468,134
135,fuzzer_global,468,135
136,fuzzer_global,469,136
137,fuzzer_global,470,137
138,fuzzer_global,470,138
139,fuzzer_global,472,139
140,fuzzer_global,472,140
141,fuzzer_global,473,141
142,fuzzer_global,473,142
143,fuzzer_global,474,143
