,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid24,2659,2686
2,2,fairfuzz-0-exid24,66212,66222
3,3,afl-0-exid24,3056,3060
4,4,fairfuzz-0-exid24,3060,3104
5,5,afl-0-exid24,3683,3733
6,6,fairfuzz-0-exid24,3814,3915
7,7,afl-0-exid24,64400,64573
8,8,fairfuzz-0-exid24,3745,3752
9,9,fairfuzz-0-exid24,471,536
10,10,afl-0-exid24,3889,3903
11,11,fairfuzz-0-exid24,465,471
12,12,afl-0-exid24,3886,3915
13,13,fairfuzz-0-exid24,13286,13408
14,14,afl-0-exid24,13269,13408
15,15,aflplusplus-0-exid24,2997,3003
16,16,aflplusplus-0-exid24,3667,3673
17,17,aflplusplus-0-exid24,3079,3098
18,18,fairfuzz-0-exid24,3817,3886
19,19,aflfast-0-exid24,3047,3056
21,21,afl-0-exid24,465,471
22,22,aflplusplus-0-exid24,3056,3060
23,23,aflplusplus-0-exid24,64392,64423
24,24,aflplusplus-0-exid24,3814,3915
26,26,aflfast-0-exid24,3056,3060
28,28,aflfast-0-exid24,3745,3814
29,29,aflfast-0-exid24,3745,3752
31,31,aflfast-0-exid24,13269,13408
33,33,aflfast-0-exid24,3889,3903
35,35,aflplusplus-0-exid24,3886,3915
36,36,aflplusplus-0-exid24,461,465
37,37,afl-0-exid24,3893,3900
38,38,aflplusplus-0-exid24,3889,3903
40,40,aflplusplus-0-exid24,13269,13408
41,41,fairfuzz-0-exid24,3824,3889
42,42,afl-0-exid24,13282,13286
44,44,afl-0-exid24,13414,13553
45,45,afl-0-exid24,13431,13553
46,46,afl-0-exid24,64579,64610
47,47,fairfuzz-0-exid24,13446,13453
48,48,afl-0-exid24,65387,65396
49,49,afl-0-exid24,3071,3098
51,51,fairfuzz-0-exid24,64610,64760
52,52,fairfuzz-0-exid24,13431,13553
53,53,fairfuzz-0-exid24,3889,3903
54,54,fairfuzz-0-exid24,3297,3331
55,55,fairfuzz-0-exid24,3071,3098
56,56,fairfuzz-0-exid24,64996,65001
57,57,aflplusplus-0-exid24,13286,13408
59,59,afl-0-exid24,64716,64760
60,60,aflplusplus-0-exid24,64579,64587
62,62,fairfuzz-0-exid24,64579,64716
66,66,afl-0-exid24,65001,65092
69,69,aflfast-0-exid24,3886,3915
71,71,aflplusplus-0-exid24,3824,3889
73,73,fairfuzz-0-exid24,478,491
77,77,afl-0-exid24,63765,63769
84,84,fairfuzz-0-exid24,65029,65092
86,86,afl-0-exid24,65029,65092
91,91,aflfast-0-exid24,3824,3889
95,95,aflfast-0-exid24,13282,13286
96,96,aflfast-0-exid24,465,471
97,97,aflfast-0-exid24,64579,64610
98,98,aflplusplus-0-exid24,13414,13553
99,99,aflplusplus-0-exid24,13431,13553
100,100,aflplusplus-0-exid24,64996,65001
101,101,aflplusplus-0-exid24,64716,64760
102,102,aflplusplus-0-exid24,513,517
103,103,aflplusplus-0-exid24,3538,3657
104,104,aflfast-0-exid24,64716,64760
105,105,aflfast-0-exid24,13414,13553
106,106,aflfast-0-exid24,65387,65396
107,107,aflfast-0-exid24,3079,3098
108,108,aflfast-0-exid24,13431,13553
109,109,aflfast-0-exid24,3297,3657
110,110,aflfast-0-exid24,495,499
111,111,aflfast-0-exid24,3534,3538
114,114,fairfuzz-0-exid24,478,482
116,116,afl-0-exid24,482,536
117,117,aflplusplus-0-exid24,482,536
118,118,aflfast-0-exid24,482,536
120,120,aflplusplus-0-exid24,65126,65291
121,121,aflplusplus-0-exid24,65039,65092
122,122,aflplusplus-0-exid24,67332,67339
123,123,aflplusplus-0-exid24,65005,65009
124,124,afl-0-exid24,65291,65298
125,125,afl-0-exid24,65017,65092
126,126,afl-0-exid24,67332,67339
127,127,afl-0-exid24,65039,65092
128,128,afl-0-exid24,65291,65304
129,129,fairfuzz-0-exid24,65115,65126
130,130,fairfuzz-0-exid24,65017,65092
131,131,fairfuzz-0-exid24,65009,65029
132,132,fairfuzz-0-exid24,3583,3588
133,133,fairfuzz-0-exid24,65039,65092
135,135,aflfast-0-exid24,65126,65291
136,136,aflfast-0-exid24,65039,65092
137,137,aflfast-0-exid24,64895,64925
138,138,aflfast-0-exid24,65005,65009
139,139,aflfast-0-exid24,65291,65304
141,141,fairfuzz-0-exid24,65417,65425
142,142,fairfuzz-0-exid24,65575,65581
145,145,fairfuzz-0-exid24,3639,3650
146,146,fairfuzz-0-exid24,3529,3657
147,147,fairfuzz-0-exid24,65608,65575
149,149,fairfuzz-0-exid24,65648,65575
151,151,aflplusplus-0-exid24,65009,65029
152,152,aflplusplus-0-exid24,3558,3657
153,153,aflplusplus-0-exid24,65616,65575
155,155,aflplusplus-0-exid24,3599,3639
156,156,aflplusplus-0-exid24,65664,65575
158,158,afl-0-exid24,65417,65425
159,159,fairfuzz-0-exid24,65033,65044
160,160,afl-0-exid24,65648,65575
