,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid21,128966,128975
2,2,fairfuzz-0-exid21,109556,109564
3,3,fairfuzz-0-exid21,7515,7528
4,4,fairfuzz-0-exid21,1530,1534
5,5,afl-0-exid21,3605,3615
6,6,fairfuzz-0-exid21,76264,76278
7,7,afl-0-exid21,394382,394388
8,8,fairfuzz-0-exid21,21436,21452
9,9,afl-0-exid21,37038,37050
10,10,fairfuzz-0-exid21,93041,93055
11,11,afl-0-exid21,130700,130709
12,12,fairfuzz-0-exid21,7785,7804
13,13,afl-0-exid21,18631,18637
15,15,afl-0-exid21,5097,5111
16,16,fairfuzz-0-exid21,421872,421888
17,17,afl-0-exid21,84531,84593
18,18,fairfuzz-0-exid21,21320,21298
20,20,fairfuzz-0-exid21,270791,270797
21,21,afl-0-exid21,84538,84544
22,22,fairfuzz-0-exid21,5702,5704
23,23,afl-0-exid21,371513,371517
25,25,afl-0-exid21,33291,33301
27,27,afl-0-exid21,38446,38472
31,31,afl-0-exid21,274922,274934
33,33,afl-0-exid21,86760,86775
34,34,fairfuzz-0-exid21,18787,18823
35,35,afl-0-exid21,372623,372656
36,36,fairfuzz-0-exid21,115250,115255
37,37,afl-0-exid21,42883,42933
40,40,fairfuzz-0-exid21,128423,128432
41,41,afl-0-exid21,39026,39694
42,42,fairfuzz-0-exid21,13531,13543
46,46,aflplusplus-0-exid21,392442,392449
47,47,fairfuzz-0-exid21,84466,84484
48,48,afl-0-exid21,11394,11420
49,49,aflfast-0-exid21,270221,270281
50,50,aflplusplus-0-exid21,86682,86698
51,51,fairfuzz-0-exid21,32416,32619
52,52,aflfast-0-exid21,270885,270896
54,54,aflplusplus-0-exid21,1355,1373
55,55,fairfuzz-0-exid21,84551,84560
56,56,aflfast-0-exid21,3825,3834
58,58,aflplusplus-0-exid21,5077,5088
59,59,fairfuzz-0-exid21,374361,374376
60,60,aflfast-0-exid21,129736,129751
61,61,afl-0-exid21,269166,269208
62,62,aflplusplus-0-exid21,372707,372719
63,63,fairfuzz-0-exid21,33305,33342
64,64,aflfast-0-exid21,85714,85725
66,66,aflplusplus-0-exid21,376062,376072
67,67,fairfuzz-0-exid21,76162,76183
68,68,aflfast-0-exid21,5387,5400
71,71,fairfuzz-0-exid21,42933,42945
74,74,aflplusplus-0-exid21,22458,22512
76,76,aflfast-0-exid21,91815,91820
77,77,afl-0-exid21,91815,91820
78,78,aflplusplus-0-exid21,33349,33351
79,79,fairfuzz-0-exid21,38956,38959
80,80,aflfast-0-exid21,372743,372772
85,85,afl-0-exid21,367807,367823
86,86,aflplusplus-0-exid21,371414,371424
88,88,aflfast-0-exid21,22512,22514
92,92,aflfast-0-exid21,22458,22512
94,94,aflplusplus-0-exid21,86012,86019
95,95,fairfuzz-0-exid21,76143,76162
97,97,afl-0-exid21,3644,3615
102,102,aflplusplus-0-exid21,42568,42579
105,105,afl-0-exid21,14274,14292
106,106,fairfuzz-0-exid21,41134,41194
113,113,fairfuzz-0-exid21,365986,365995
117,117,fairfuzz-0-exid21,123524,123552
125,125,fairfuzz-0-exid21,14274,14292
128,128,aflplusplus-0-exid21,374203,374216
130,130,aflfast-0-exid21,76029,76044
151,151,afl-0-exid21,8516,8565
157,157,fairfuzz-0-exid21,8516,8565
159,159,afl-0-exid21,394812,394820
160,160,aflplusplus-0-exid21,38520,38552
164,164,afl-0-exid21,49983,50001
165,165,aflplusplus-0-exid21,372719,372748
166,166,fairfuzz-0-exid21,14265,14292
167,167,aflfast-0-exid21,372623,372656
171,171,afl-0-exid21,14238,14247
173,173,fairfuzz-0-exid21,12048,12055
180,180,fairfuzz-0-exid21,24725,24734
182,182,afl-0-exid21,12153,12167
184,184,fairfuzz-0-exid21,6316,6326
187,187,afl-0-exid21,131340,131367
188,188,fairfuzz-0-exid21,17261,17290
189,189,aflfast-0-exid21,21468,21470
191,191,afl-0-exid21,21682,21734
192,192,fairfuzz-0-exid21,366127,366129
193,193,aflfast-0-exid21,372719,372748
196,196,fairfuzz-0-exid21,12996,13003
198,198,aflplusplus-0-exid21,111040,111097
202,202,aflplusplus-0-exid21,27768,27780
203,203,afl-0-exid21,406063,406110
204,204,fairfuzz-0-exid21,153434,153457
205,205,aflfast-0-exid21,36386,36405
206,206,aflplusplus-0-exid21,1695,1705
208,208,fairfuzz-0-exid21,43913,43931
210,210,aflplusplus-0-exid21,18727,18768
211,211,afl-0-exid21,111570,111580
213,213,aflfast-0-exid21,366033,366077
214,214,aflplusplus-0-exid21,13515,13525
215,215,afl-0-exid21,18796,18814
216,216,fairfuzz-0-exid21,145029,145041
219,219,afl-0-exid21,12282,12309
220,220,fairfuzz-0-exid21,54062,54081
221,221,aflfast-0-exid21,42579,42592
222,222,aflplusplus-0-exid21,33342,33344
224,224,fairfuzz-0-exid21,109005,109034
227,227,fairfuzz-0-exid21,22494,22506
229,229,afl-0-exid21,1501,1505
230,230,fairfuzz-0-exid21,15281,15295
232,232,afl-0-exid21,21582,21560
233,233,fairfuzz-0-exid21,282668,282691
234,234,aflfast-0-exid21,86112,86127
237,237,fairfuzz-0-exid21,11338,11364
239,239,aflplusplus-0-exid21,4807,4816
241,241,fairfuzz-0-exid21,153811,153842
243,243,aflplusplus-0-exid21,368908,368924
244,244,afl-0-exid21,366105,366127
245,245,fairfuzz-0-exid21,27010,27028
246,246,aflplusplus-0-exid21,406842,406865
247,247,afl-0-exid21,3615,3641
248,248,fairfuzz-0-exid21,111758,111790
251,251,afl-0-exid21,13176,13186
252,252,fairfuzz-0-exid21,11553,11567
253,253,aflfast-0-exid21,421917,421926
254,254,aflplusplus-0-exid21,3714,3722
256,256,fairfuzz-0-exid21,5704,5865
257,257,aflfast-0-exid21,32188,32202
258,258,aflplusplus-0-exid21,413337,413342
259,259,afl-0-exid21,47339,47385
260,260,fairfuzz-0-exid21,56932,56938
261,261,aflfast-0-exid21,35983,36007
264,264,fairfuzz-0-exid21,24291,24301
267,267,afl-0-exid21,152996,153019
268,268,fairfuzz-0-exid21,44082,44109
269,269,aflfast-0-exid21,9108,9117
271,271,afl-0-exid21,49540,49559
272,272,fairfuzz-0-exid21,9534,9543
273,273,aflfast-0-exid21,376410,376431
275,275,fairfuzz-0-exid21,140069,140114
