,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid23,31801,31860
2,2,fairfuzz-0-exid23,40340,40410
3,3,fairfuzz-0-exid23,64797,64832
4,4,fairfuzz-0-exid23,13045,13064
5,5,fairfuzz-0-exid23,4515,4529
6,6,fairfuzz-0-exid23,80687,80728
7,7,afl-0-exid23,38206,38244
8,8,fairfuzz-0-exid23,32704,32769
9,9,fairfuzz-0-exid23,35326,35333
10,10,afl-0-exid23,34044,34101
11,11,fairfuzz-0-exid23,89393,89408
12,12,afl-0-exid23,10559,10564
13,13,fairfuzz-0-exid23,90132,90138
14,14,afl-0-exid23,73963,74038
15,15,afl-0-exid23,48969,55719
16,16,afl-0-exid23,28144,28149
17,17,afl-0-exid23,41877,41884
18,18,afl-0-exid23,35333,35326
19,19,afl-0-exid23,89393,89408
20,20,afl-0-exid23,90026,90047
21,21,aflplusplus-0-exid23,67784,67798
22,22,aflplusplus-0-exid23,18714,18735
23,23,aflplusplus-0-exid23,77108,77169
24,24,aflplusplus-0-exid23,93931,93948
25,25,aflplusplus-0-exid23,72454,72975
26,26,aflplusplus-0-exid23,58943,58955
27,27,aflplusplus-0-exid23,31292,31309
28,28,aflplusplus-0-exid23,35333,35326
29,29,aflplusplus-0-exid23,70468,70509
30,30,aflplusplus-0-exid23,58906,58921
31,31,aflfast-0-exid23,24604,24612
32,32,aflfast-0-exid23,11678,11686
33,33,aflfast-0-exid23,74839,74822
34,34,aflfast-0-exid23,35326,35333
35,35,aflfast-0-exid23,70255,70428
36,36,aflfast-0-exid23,21635,21681
37,37,aflfast-0-exid23,1157,1169
38,38,aflfast-0-exid23,30547,30630
39,39,aflfast-0-exid23,32908,32992
40,40,aflfast-0-exid23,14729,14747
41,41,aflplusplus-0-exid23,975,995
42,42,aflplusplus-0-exid23,75376,75420
43,43,aflplusplus-0-exid23,71981,71994
45,45,aflplusplus-0-exid23,72463,72490
51,51,afl-0-exid23,34252,34296
52,52,aflplusplus-0-exid23,73082,73088
53,53,afl-0-exid23,75314,75321
55,55,afl-0-exid23,75335,75344
58,58,afl-0-exid23,31617,31623
59,59,afl-0-exid23,75395,75416
62,62,afl-0-exid23,34337,34428
66,66,afl-0-exid23,73741,73756
71,71,afl-0-exid23,74473,74485
74,74,afl-0-exid23,30803,30813
78,78,aflplusplus-0-exid23,16172,16203
80,80,aflplusplus-0-exid23,72022,72027
84,84,aflplusplus-0-exid23,74529,74540
92,92,aflplusplus-0-exid23,46948,46980
99,99,aflplusplus-0-exid23,6853,6860
103,103,aflplusplus-0-exid23,75286,75302
107,107,aflplusplus-0-exid23,75286,75297
108,108,afl-0-exid23,46426,46474
123,123,aflplusplus-0-exid23,73741,73756
127,127,aflplusplus-0-exid23,75350,75395
129,129,aflplusplus-0-exid23,75286,75316
131,131,aflplusplus-0-exid23,29283,29298
140,140,afl-0-exid23,33535,33561
143,143,aflplusplus-0-exid23,75416,75420
159,159,aflplusplus-0-exid23,33535,33561
169,169,aflplusplus-0-exid23,71981,72008
177,177,aflplusplus-0-exid23,27717,27754
194,194,afl-0-exid23,71981,72008
195,195,aflfast-0-exid23,975,995
198,198,aflfast-0-exid23,26591,26650
201,201,aflfast-0-exid23,71994,71999
207,207,aflfast-0-exid23,72490,72496
226,226,aflplusplus-0-exid23,59985,60019
234,234,fairfuzz-0-exid23,75335,75344
237,237,fairfuzz-0-exid23,75297,75307
241,241,fairfuzz-0-exid23,6853,6860
244,244,aflplusplus-0-exid23,31784,31794
245,245,fairfuzz-0-exid23,34252,34296
248,248,aflplusplus-0-exid23,42770,42780
250,250,afl-0-exid23,71981,72022
