,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid2,2532,2546
2,2,symcc-0-exid2,39951,39965
4,4,symcc-0-exid2,25131,25135
5,5,symcc-0-exid2,24154,24159
6,6,fairfuzz-0-exid2,66168,66170
7,7,symcc-0-exid2,16354,16374
8,8,fairfuzz-0-exid2,39991,40015
9,9,mopt-0-exid2,60739,60756
10,10,symcc-0-exid2,36399,36427
12,12,mopt-0-exid2,39991,40015
14,14,fairfuzz-0-exid2,26958,26981
17,17,fairfuzz-0-exid2,28624,29119
19,19,symcc-0-exid2,25224,25227
20,20,fairfuzz-0-exid2,27173,27362
23,23,fairfuzz-0-exid2,34258,34276
24,24,mopt-0-exid2,27574,27598
26,26,symcc-0-exid2,28350,28376
27,27,mopt-0-exid2,39951,39979
29,29,symcc-0-exid2,39988,39951
31,31,fairfuzz-0-exid2,25227,25243
32,32,symcc-0-exid2,35189,35194
33,33,mopt-0-exid2,26950,26958
36,36,mopt-0-exid2,24806,24809
37,37,fairfuzz-0-exid2,36269,36272
38,38,symcc-0-exid2,24806,24821
39,39,mopt-0-exid2,25938,25945
40,40,fairfuzz-0-exid2,34819,34859
41,41,symcc-0-exid2,25999,26001
42,42,mopt-0-exid2,25567,25574
43,43,symcc-0-exid2,25330,25430
45,45,mopt-0-exid2,27217,27263
46,46,symcc-0-exid2,27471,27442
47,47,fairfuzz-0-exid2,24806,24821
48,48,mopt-0-exid2,45877,45916
49,49,symcc-0-exid2,1412,1424
50,50,fairfuzz-0-exid2,26113,26123
51,51,mopt-0-exid2,25296,25451
53,53,fairfuzz-0-exid2,25567,25574
54,54,mopt-0-exid2,27436,27477
56,56,fairfuzz-0-exid2,27442,27468
58,58,symcc-0-exid2,30144,30324
59,59,fairfuzz-0-exid2,25643,25799
63,63,mopt-0-exid2,28379,28350
64,64,aflplusplus-0-exid2,67376,67392
66,66,fairfuzz-0-exid2,28379,28350
67,67,aflplusplus-0-exid2,25029,25044
68,68,mopt-0-exid2,26030,26080
69,69,symcc-0-exid2,25323,25584
70,70,fairfuzz-0-exid2,30118,30144
71,71,aflplusplus-0-exid2,26981,28475
75,75,aflplusplus-0-exid2,25224,25227
77,77,symcc-0-exid2,40092,40096
79,79,aflplusplus-0-exid2,24806,24821
83,83,aflplusplus-0-exid2,27263,27267
85,85,symcc-0-exid2,30253,30263
86,86,fairfuzz-0-exid2,25323,25584
87,87,aflplusplus-0-exid2,27471,27477
88,88,mopt-0-exid2,25323,25584
89,89,symcc-0-exid2,30267,30324
91,91,aflplusplus-0-exid2,39900,39903
92,92,mopt-0-exid2,34914,34914
94,94,fairfuzz-0-exid2,26160,26189
95,95,aflplusplus-0-exid2,38648,38648
97,97,symcc-0-exid2,30272,30324
99,99,aflplusplus-0-exid2,36399,36427
100,100,mopt-0-exid2,40118,40121
101,101,symcc-0-exid2,25147,25577
102,102,fairfuzz-0-exid2,25147,25577
103,103,aflplusplus-0-exid2,1383,1390
105,105,symcc-0-exid2,25723,25799
106,106,aflplusplus-0-exid2,28953,28970
107,107,fairfuzz-0-exid2,30253,30263
108,108,symcc-0-exid2,45877,45884
109,109,fairfuzz-0-exid2,25699,25799
111,111,fairfuzz-0-exid2,45806,45832
113,113,symcc-0-exid2,23887,25804
116,116,symcc-0-exid2,25945,26090
117,117,aflplusplus-0-exid2,28624,29119
120,120,fairfuzz-0-exid2,25077,25577
121,121,symcc-0-exid2,46186,46190
123,123,fairfuzz-0-exid2,23887,25804
124,124,aflplusplus-0-exid2,25323,25584
125,125,fairfuzz-0-exid2,29715,30324
127,127,fairfuzz-0-exid2,45877,45884
128,128,aflplusplus-0-exid2,26093,26103
129,129,fairfuzz-0-exid2,23743,23743
131,131,fairfuzz-0-exid2,29725,29739
133,133,fairfuzz-0-exid2,24180,24188
135,135,symcc-0-exid2,19506,19531
136,136,fairfuzz-0-exid2,25933,25945
137,137,aflplusplus-0-exid2,25598,25607
138,138,symcc-0-exid2,25647,25652
142,142,fairfuzz-0-exid2,25224,25577
144,144,symcc-0-exid2,29715,29734
145,145,aflplusplus-0-exid2,34376,34391
146,146,symcc-0-exid2,25683,25799
147,147,aflplusplus-0-exid2,25147,25577
148,148,symcc-0-exid2,36116,36120
150,150,aflplusplus-0-exid2,25683,25799
151,151,aflplusplus-0-exid2,36140,36152
152,152,fairfuzz-0-exid2,25683,25799
153,153,aflplusplus-0-exid2,25699,25799
154,154,symcc-0-exid2,23743,23743
155,155,fairfuzz-0-exid2,30302,30324
156,156,symcc-0-exid2,34421,34457
157,157,symcc-0-exid2,24007,24024
158,158,mopt-0-exid2,30270,30324
160,160,aflplusplus-0-exid2,40327,40352
161,161,mopt-0-exid2,29748,29755
162,162,fairfuzz-0-exid2,29725,30324
163,163,aflplusplus-0-exid2,25421,25584
165,165,mopt-0-exid2,25719,25723
166,166,fairfuzz-0-exid2,25928,25945
167,167,symcc-0-exid2,25921,25928
168,168,fairfuzz-0-exid2,30272,30324
169,169,symcc-0-exid2,29903,29912
170,170,mopt-0-exid2,25147,25577
171,171,symcc-0-exid2,46059,46065
172,172,fairfuzz-0-exid2,25169,25577
173,173,fairfuzz-0-exid2,26093,26090
174,174,symcc-0-exid2,25077,25577
175,175,aflplusplus-0-exid2,24896,25577
176,176,aflplusplus-0-exid2,29882,29903
177,177,fairfuzz-0-exid2,24024,24081
178,178,aflplusplus-0-exid2,40092,40180
179,179,fairfuzz-0-exid2,24099,24105
182,182,symcc-0-exid2,29715,30324
184,184,mopt-0-exid2,45877,45884
185,185,aflplusplus-0-exid2,46186,46190
186,186,fairfuzz-0-exid2,23818,23837
187,187,mopt-0-exid2,30302,30324
188,188,fairfuzz-0-exid2,25647,25652
189,189,aflplusplus-0-exid2,25921,25928
190,190,symcc-0-exid2,24090,24099
191,191,fairfuzz-0-exid2,36120,36140
192,192,aflplusplus-0-exid2,24121,24132
193,193,symcc-0-exid2,25921,25933
194,194,aflplusplus-0-exid2,29725,29739
196,196,mopt-0-exid2,30270,30272
199,199,aflplusplus-0-exid2,25607,25630
200,200,mopt-0-exid2,25683,25799
201,201,fairfuzz-0-exid2,46059,46065
204,204,symcc-0-exid2,26103,26090
