,edges_count,time,experiment_id
0,44,0,1
1,52,1,1
2,56,2,1
3,60,3,1
4,64,4,1
5,65,5,1
6,66,6,1
7,69,7,1
8,70,8,1
9,72,9,1
10,72,10,1
11,92,11,1
12,96,12,1
13,97,13,1
14,97,14,1
15,98,15,1
16,98,16,1
17,99,17,1
18,99,18,1
19,100,19,1
20,101,20,1
21,101,21,1
22,103,22,1
23,108,23,1
24,108,24,1
25,108,25,1
26,108,26,1
27,109,27,1
28,109,28,1
29,109,29,1
30,109,30,1
31,109,31,1
32,110,32,1
33,112,33,1
34,112,34,1
35,112,35,1
36,113,36,1
37,113,37,1
38,113,38,1
39,113,39,1
40,113,40,1
41,113,41,1
42,113,42,1
43,113,43,1
44,113,44,1
45,113,45,1
46,113,46,1
47,113,47,1
48,113,48,1
49,113,49,1
50,113,50,1
51,113,51,1
52,113,52,1
53,113,53,1
54,113,54,1
55,113,55,1
56,114,56,1
57,114,57,1
58,114,58,1
59,114,59,1
60,114,60,1
61,114,61,1
62,114,62,1
63,114,63,1
64,115,64,1
65,115,65,1
66,115,66,1
67,115,67,1
68,115,68,1
69,115,69,1
70,115,70,1
71,115,71,1
72,115,72,1
73,116,73,1
74,116,74,1
75,116,75,1
76,116,76,1
77,117,77,1
78,117,78,1
79,117,79,1
80,117,80,1
81,117,81,1
82,117,82,1
83,117,83,1
84,117,84,1
85,118,85,1
86,118,86,1
87,118,87,1
88,118,88,1
89,118,89,1
90,118,90,1
91,118,91,1
92,118,92,1
93,118,93,1
94,118,94,1
95,118,95,1
96,118,96,1
97,118,97,1
98,118,98,1
99,118,99,1
100,118,100,1
101,119,101,1
102,123,102,1
103,125,103,1
104,136,104,1
105,136,105,1
106,136,106,1
107,136,107,1
108,137,108,1
109,137,109,1
110,137,110,1
111,139,111,1
112,139,112,1
113,139,113,1
114,140,114,1
115,140,115,1
116,140,116,1
117,140,117,1
118,140,118,1
119,140,119,1
120,141,120,1
121,141,121,1
122,141,122,1
123,141,123,1
124,141,124,1
125,141,125,1
126,141,126,1
127,141,127,1
128,141,128,1
129,141,129,1
130,141,130,1
131,141,131,1
132,141,132,1
133,141,133,1
134,141,134,1
135,141,135,1
136,141,136,1
137,141,137,1
138,142,138,1
139,142,139,1
140,142,140,1
141,142,141,1
142,142,142,1
143,142,143,1
144,142,144,1
145,142,145,1
146,142,146,1
147,142,147,1
148,142,148,1
149,142,149,1
150,142,150,1
151,142,151,1
152,142,152,1
153,142,153,1
154,142,154,1
155,142,155,1
156,143,156,1
157,143,157,1
158,143,158,1
159,143,159,1
160,143,160,1
161,143,161,1
162,143,162,1
163,143,163,1
164,143,164,1
165,143,165,1
166,143,166,1
167,143,167,1
168,143,168,1
169,143,169,1
170,144,170,1
171,144,171,1
172,144,172,1
173,144,173,1
174,176,174,1
175,176,175,1
176,177,176,1
177,177,177,1
178,178,178,1
179,180,179,1
180,184,180,1
181,190,181,1
182,196,182,1
183,201,183,1
184,203,184,1
185,204,185,1
186,205,186,1
187,207,187,1
188,207,188,1
189,207,189,1
190,208,190,1
191,208,191,1
192,208,192,1
193,209,193,1
194,209,194,1
195,209,195,1
196,209,196,1
197,209,197,1
198,209,198,1
199,209,199,1
200,209,200,1
201,209,201,1
202,209,202,1
203,209,203,1
204,209,204,1
205,209,205,1
206,209,206,1
207,209,207,1
208,209,208,1
209,209,209,1
210,209,210,1
211,209,211,1
212,209,212,1
213,209,213,1
214,209,214,1
215,209,215,1
216,209,216,1
217,209,217,1
218,209,218,1
219,209,219,1
220,209,220,1
221,209,221,1
222,209,222,1
223,209,223,1
224,209,224,1
225,209,225,1
226,209,226,1
227,209,227,1
228,209,228,1
229,209,229,1
230,211,230,1
231,211,231,1
232,212,232,1
233,212,233,1
234,212,234,1
235,212,235,1
236,213,236,1
237,214,237,1
238,215,238,1
239,215,239,1
240,215,240,1
241,216,241,1
242,216,242,1
243,216,243,1
244,216,244,1
245,216,245,1
246,216,246,1
247,217,247,1
248,218,248,1
249,218,249,1
250,218,250,1
251,218,251,1
252,218,252,1
253,218,253,1
254,218,254,1
255,218,255,1
256,218,256,1
257,218,257,1
258,218,258,1
259,219,259,1
260,219,260,1
261,222,261,1
262,222,262,1
263,222,263,1
264,223,264,1
265,223,265,1
266,225,266,1
267,225,267,1
268,225,268,1
269,225,269,1
270,225,270,1
271,225,271,1
272,225,272,1
273,225,273,1
274,225,274,1
275,226,275,1
276,226,276,1
277,227,277,1
278,227,278,1
279,227,279,1
280,227,280,1
281,227,281,1
282,228,282,1
283,228,283,1
284,228,284,1
285,228,285,1
286,228,286,1
287,228,287,1
288,228,288,1
289,229,289,1
290,229,290,1
291,229,291,1
292,229,292,1
293,229,293,1
294,229,294,1
295,229,295,1
296,229,296,1
297,229,297,1
298,229,298,1
299,229,299,1
300,229,300,1
301,229,301,1
302,229,302,1
303,229,303,1
304,229,304,1
305,229,305,1
306,229,306,1
307,229,307,1
308,229,308,1
309,229,309,1
310,229,310,1
311,229,311,1
312,229,312,1
313,229,313,1
314,229,314,1
315,229,315,1
316,229,316,1
317,229,317,1
318,230,318,1
319,231,319,1
320,231,320,1
321,231,321,1
322,231,322,1
323,232,323,1
324,234,324,1
325,234,325,1
326,234,326,1
327,234,327,1
328,234,328,1
329,234,329,1
330,234,330,1
331,234,331,1
332,234,332,1
333,234,333,1
334,234,334,1
335,234,335,1
336,234,336,1
337,234,337,1
338,234,338,1
339,234,339,1
340,234,340,1
341,234,341,1
342,234,342,1
343,234,343,1
344,234,344,1
345,234,345,1
346,234,346,1
347,234,347,1
348,234,348,1
349,234,349,1
350,234,350,1
351,234,351,1
352,234,352,1
353,234,353,1
354,234,354,1
355,234,355,1
356,234,356,1
357,234,357,1
358,234,358,1
359,234,359,1
360,234,360,1
361,234,361,1
362,234,362,1
363,234,363,1
364,234,364,1
365,234,365,1
366,234,366,1
367,235,367,1
368,235,368,1
369,235,369,1
370,245,370,1
371,246,371,1
372,247,372,1
373,251,373,1
374,251,374,1
375,251,375,1
376,251,376,1
377,251,377,1
378,251,378,1
379,251,379,1
380,251,380,1
381,251,381,1
382,251,382,1
383,251,383,1
384,251,384,1
385,251,385,1
386,251,386,1
387,251,387,1
388,251,388,1
389,251,389,1
390,251,390,1
391,251,391,1
392,251,392,1
393,251,393,1
394,251,394,1
395,251,395,1
396,251,396,1
397,251,397,1
398,251,398,1
399,251,399,1
400,251,400,1
401,251,401,1
402,252,402,1
403,252,403,1
404,252,404,1
405,252,405,1
406,252,406,1
407,252,407,1
408,252,408,1
409,252,409,1
410,252,410,1
411,252,411,1
412,252,412,1
413,252,413,1
414,252,414,1
415,252,415,1
416,252,416,1
417,252,417,1
418,252,418,1
419,252,419,1
420,252,420,1
421,252,421,1
422,252,422,1
423,252,423,1
424,252,424,1
425,252,425,1
426,252,426,1
427,252,427,1
428,252,428,1
429,252,429,1
430,252,430,1
431,252,431,1
432,252,432,1
433,252,433,1
434,252,434,1
435,252,435,1
436,252,436,1
437,252,437,1
438,252,438,1
439,252,439,1
440,252,440,1
441,252,441,1
442,252,442,1
443,252,443,1
444,252,444,1
445,252,445,1
446,252,446,1
447,252,447,1
448,252,448,1
449,252,449,1
450,252,450,1
451,252,451,1
452,252,452,1
453,252,453,1
454,252,454,1
455,252,455,1
456,252,456,1
457,252,457,1
458,252,458,1
459,252,459,1
460,252,460,1
461,252,461,1
462,252,462,1
463,252,463,1
464,252,464,1
465,252,465,1
466,252,466,1
467,252,467,1
468,252,468,1
469,253,469,1
470,253,470,1
471,253,471,1
