,benchmark,fuzzer_combination,expid,edge
0,lua,fcb,7,5804-5812
1,lua,fcb,7,86496-86534
2,lua,fcb,7,67604-67630
3,lua,fcb,7,53213-53251
4,lua,fcb,7,76933-76940
5,lua,fcb,7,35109-35111
6,lua,fcb,7,40643-40662
7,lua,fcb,7,21056-20989
8,lua,fcb,7,76352-76354
9,lua,fcb,7,35326-35333
10,lua,fcb,7,73596-73609
11,lua,fcb,7,26650-26659
12,lua,fcb,7,71981-71994
13,lua,fcb,7,72463-72490
14,lua,fcb,7,73039-73049
15,lua,fcb,7,11176-11186
16,lua,fcb,7,71981-72022
17,lua,fcb,7,27832-27844
18,lua,fcb,7,46980-47028
19,lua,fcb,7,6853-6860
20,lua,fcb,7,75307-75314
21,lua,fcb,7,75297-75307
22,lua,fcb,7,73741-73756
23,lua,fcb,7,30803-30821
24,lua,fcb,7,75286-75316
25,lua,fcb,7,29283-29298
26,lua,fcb,7,75395-75416
27,lua,fcb,7,33535-33561
28,lua,fcb,7,71981-72008
29,lua,fcb,7,27703-27717
30,lua,fcb,7,59855-59875
31,lua,fcb,7,31784-31794
32,lua,fcb,7,10120-10143
33,lua,fcb,7,10548-10556
34,lua,fcb,7,42676-42730
35,lua,fcb,7,74395-74471
36,lua,fcb,7,72190-72208
37,lua,fcb,7,8096-8126
38,lua,fcb,7,60111-60126
39,lua,fcb,7,27891-27900
40,lua,fcb,7,58984-59002
41,lua,fcb,7,84835-84840
42,lua,fcb,7,53741-53762
43,lua,fcb,7,10461-10466
44,lua,fcb,7,10237-10469
45,lua,fcb,7,47238-47251
46,lua,fcb,7,30841-30892
47,lua,fcb,7,59446-59463
48,lua,fcb,7,70440-70453
49,lua,fcb,7,68754-68762
50,lua,fcb,7,43469-43486
51,lua,fcb,7,43213-43220
52,lua,fcb,7,50910-50977
53,lua,fcb,7,59333-59446
54,lua,fcb,7,55719-51502
55,lua,fcb,7,7542-7572
56,lua,fcb,7,60239-60289
57,lua,fcb,7,10284-10469
58,lua,fcb,7,32158-32250
59,lua,fcb,7,54141-54172
60,lua,fcb,7,65971-66078
61,lua,fcb,7,34337-34428
62,lua,fcb,7,72699-72717
63,lua,fcb,7,67604-67613
64,lua,fcb,7,58653-58677
65,lua,fcb,7,79-101
66,lua,fcb,7,57716-57736
67,lua,fcb,7,47912-47929
68,lua,fcb,7,43201-43206
69,lua,fcb,7,47141-47157
70,lua,fcb,7,67377-67398
71,lua,fcb,7,46766-46788
72,lua,fcb,7,72428-72434
73,lua,fcb,7,69699-69718
74,lua,fcb,7,51308-55719
75,lua,fcb,7,27523-27535
76,lua,fcb,7,74890-74910
77,lua,fcb,7,73323-73331
78,lua,fcb,7,54292-54367
79,lua,fcb,7,31825-31834
80,lua,fcb,7,32123-32158
81,lua,fcb,7,32248-32250
82,lua,fcb,7,60455-60471
83,lua,fcb,7,61207-61297
84,lua,fcb,7,32783-32798
85,lua,fcb,7,31353-31363
86,lua,fcb,7,70255-70322
87,lua,fcb,7,72541-72547
88,lua,fcb,7,73148-73154
89,lua,fcb,7,64935-64941
90,lua,fcb,7,11273-11283
91,lua,fcb,7,9983-10061
92,lua,fcb,7,42637-42649
93,lua,fcb,7,48496-48532
94,lua,fcb,7,73823-74059
95,lua,fcb,7,41220-41222
96,lua,fcb,7,54610-54641
97,lua,fcb,7,67116-67136
98,lua,fcb,7,53166-53172
99,lua,fcb,7,26997-27012
100,lua,fcb,7,54367-54382
101,lua,fcb,7,58334-58355
102,lua,fcb,7,54569-54576
103,lua,fcb,7,43190-43229
104,lua,fcb,7,7435-7442
105,lua,fcb,7,69484-69500
106,lua,fcb,7,38652-38681
107,lua,fcb,7,52050-52106
108,lua,fcb,7,28519-28533
109,lua,fcb,7,38644-38681
110,lua,fcb,7,38687-38724
111,lua,fcb,7,41051-41054
112,lua,fcb,7,50910-50936
113,lua,fcb,7,38620-38687
114,lua,fcb,7,70592-70597
115,lua,fcb,7,54180-54198
116,lua,fcb,7,52188-52244
117,lua,fcb,7,41929-41934
118,lua,fcb,7,9572-9545
119,lua,fcb,7,70963-70970
120,lua,fcb,7,72717-72975
121,lua,fcb,7,65083-65091
122,lua,fcb,7,62721-62739
123,lua,fcb,7,10950-10966
124,lua,fcb,7,48337-48379
125,lua,fcb,7,51598-51619
126,lua,fcb,7,50936-50946
127,lua,fcb,7,50636-50659
128,lua,fcb,7,53925-53946
129,lua,fcb,7,8930-8966
130,lua,fcb,7,56487-56525
131,lua,fcb,7,50149-55719
132,lua,fcb,7,47381-47442
133,lua,fcb,7,39273-39291
134,lua,fcb,7,32851-32968
135,lua,fcb,7,53711-53790
136,lua,fcb,7,39435-39470
137,lua,fcb,7,48658-48676
138,lua,fcb,7,49643-49673
139,lua,fcb,7,49092-49102
140,lua,fcb,7,49945-49980
141,lua,fcb,7,28436-28533
142,lua,fcb,7,66567-66574
143,lua,fcb,7,69206-69219
144,lua,fcb,7,53936-53972
145,lua,fcb,7,70507-70514
146,lua,fcb,7,28465-28533
147,lua,fcb,7,35895-35900
148,lua,fcb,7,73853-74059
149,lua,fcb,7,29932-29950
150,lua,fcb,7,56446-56453
151,lua,fcb,7,10252-10373
152,lua,fcb,7,47442-47479
153,lua,fcb,7,81792-81813
154,lua,fcb,7,7741-7772
155,lua,fcb,7,23511-23538
156,lua,fcb,7,47508-47549
157,lua,fcb,7,10334-10469
158,lua,fcb,7,72635-72667
159,lua,fcb,7,73160-73166
160,lua,fcb,7,66516-66524
161,lua,fcb,7,32160-32199
162,lua,fcb,7,55618-55633
163,lua,fcb,7,71603-71616
164,lua,fcb,7,13673-13689
165,lua,fcb,7,72366-72372
166,lua,fcb,7,10865-10874
167,lua,fcb,7,73741-73749
168,lua,fcb,7,12186-12205
169,lua,fcb,7,26449-26470
170,lua,fcb,7,6730-6737
171,lua,fcb,7,60224-60289
172,lua,fcb,7,84791-84807
173,lua,fcb,7,73808-73829
174,lua,fcb,7,54100-54107
175,lua,fcb,7,20130-20144
176,lua,fcb,7,73874-73884
177,lua,fcb,7,73817-74059
178,lua,fcb,7,52902-52920
179,lua,fcb,7,71064-71072
180,lua,fcb,7,72565-72592
181,lua,fcb,7,11152-11184
182,lua,fcb,7,48865-48883
183,lua,fcb,7,11088-11105
184,lua,fcb,7,64193-64211
185,lua,fcb,7,64404-64439
186,lua,fcb,7,62657-62714
187,lua,fcb,7,20567-20574
188,lua,fcb,7,3314-3324
189,lua,fcb,7,61491-61505
190,lua,fcb,7,95149-95176
191,lua,fcb,7,70911-70975
192,lua,fcb,7,76898-76911
193,lua,fcb,7,50204-50219
194,lua,fcb,7,47286-47300
195,lua,fcb,7,73808-73841
196,lua,fcb,7,10243-10466
197,lua,fcb,7,9813-9835
198,lua,fcb,7,47653-47663
199,lua,fcb,7,43526-43556
200,lua,fcb,7,64156-64179
201,lua,fcb,7,51596-51619
202,lua,fcb,7,47726-47796
203,lua,fcb,7,6767-6774
204,lua,fcb,7,63370-63373
205,lua,fcb,7,51328-51364
206,lua,fcb,7,30912-30977
207,lua,fcb,7,52208-52223
208,lua,fcb,7,55719-54777
209,lua,fcb,7,16399-16417
210,lua,fcb,7,53030-53045
211,lua,fcb,7,49090-49153
212,lua,fcb,7,49613-49631
213,lua,fcb,7,25015-25041
214,lua,fcb,7,16430-16437
215,lua,fcb,7,54903-54910
216,lua,fcb,7,49362-49364
217,lua,fcb,7,89659-89693
218,lua,fcb,7,56867-56909
219,lua,fcb,7,89581-89688
220,lua,fcb,7,64261-64286
221,lua,fcb,7,54777-54808
222,lua,fcb,7,14097-14102
223,lua,fcb,7,48885-48895
224,lua,fcb,7,72180-72182
225,lua,fcb,7,35232-35243
226,lua,fcb,7,5991-6017
227,lua,fcb,7,52218-52244
228,lua,fcb,7,50214-50240
229,lua,fcb,7,50846-50867
230,lua,fcb,7,40655-40660
231,lua,fcb,7,51528-51558
232,lua,fcb,7,55719-45770
233,lua,fcb,7,51203-51210
234,lua,fcb,7,26410-26431
235,lua,fcb,7,73323-73414
236,lua,fcb,7,63731-63744
237,lua,fcb,7,11105-11116
238,lua,fcb,7,89711-89716
239,lua,fcb,7,89683-89686
240,lua,fcb,7,86591-86622
241,lua,fcb,7,69987-69992
242,lua,fcb,7,59064-59092
243,lua,fcb,7,27457-27467
244,lua,fcb,7,73305-73314
245,lua,fcb,7,70951-70956
246,lua,fcb,7,70934-71019
247,lua,fcb,7,22063-22065
248,lua,fcb,7,20188-20208
249,lua,fcb,7,73478-73484
250,lua,fcb,7,94934-94950
251,lua,fcb,7,66064-66069
252,lua,fcb,7,73741-73761
253,lua,fcb,7,73808-73901
254,lua,fcb,7,3254-3278
255,lua,fcb,7,27874-27905
256,lua,fcb,7,51917-51942
257,lua,fcb,7,59531-59545
258,lua,fcb,7,22375-22419
259,lua,fcb,7,3278-3297
260,lua,fcb,7,90737-91019
261,lua,fcb,7,63818-63820
262,lua,fcb,7,49945-49990
263,lua,fcb,7,76697-76745
264,lua,fcb,7,73660-73666
265,lua,fcb,7,73808-73894
266,lua,fcb,7,60013-60022
267,lua,fcb,7,89352-89457
268,lua,fcb,7,11273-11390
269,lua,fcb,7,39080-39092
270,lua,fcb,7,40302-40331
271,lua,fcb,7,18603-18626
272,lua,fcb,7,86766-86869
273,lua,fcb,7,85509-85521
274,lua,fcb,7,26367-26383
275,lua,fcb,7,49405-49440
276,lua,fcb,7,90776-90781
277,lua,fcb,7,89755-89772
278,lua,fcb,7,90715-90728
279,lua,fcb,7,86633-86648
280,lua,fcb,7,85469-85478
281,lua,fcb,7,26470-26485
282,lua,fcb,7,60175-60181
283,lua,fcb,7,72238-72244
284,lua,fcb,7,91084-91087
285,lua,fcb,7,73490-73500
286,lua,fcb,7,72167-72970
287,lua,fcb,7,90863-90870
288,lua,fcb,7,62325-62339
289,lua,fcb,7,31977-31987
290,lua,fcb,7,86174-86186
291,lua,fcb,7,51932-51947
292,lua,fcb,7,51154-51287
293,lua,fcb,7,48186-48194
294,lua,fcb,7,51364-51371
295,lua,fcb,7,60364-60396
296,lua,fcb,7,59160-59192
297,lua,fcb,7,40643-40721
298,lua,fcb,7,32234-32248
299,lua,fcb,7,43242-43253
300,lua,fcb,7,49310-49340
301,lua,fcb,7,58934-58977
302,lua,fcb,7,11273-11372
303,lua,fcb,7,58265-57790
304,lua,fcb,7,75167-75198
305,lua,fcb,7,83441-83449
306,lua,fcb,7,89197-89201
307,lua,fcb,7,11273-11298
308,lua,fcb,7,52922-52964
309,lua,fcb,7,55445-55462
310,lua,fcb,7,86922-86946
311,lua,fcb,7,91930-91963
312,lua,fcb,7,90090-90186
313,lua,fcb,7,86992-87023
314,lua,fcb,7,85762-85788
315,lua,fcb,7,87018-86992
316,lua,fcb,7,11379-11384
317,lua,fcb,7,86496-86505
318,lua,fcb,7,81831-81848
319,lua,fcb,7,61180-61187
320,lua,fcb,7,86661-86691
321,lua,fcb,7,86203-86213
322,lua,fcb,7,73984-73993
323,lua,fcb,7,69905-69924
324,lua,fcb,7,28033-28038
325,lua,fcb,7,85957-85969
326,lua,fcb,7,32287-32296
327,lua,fcb,7,43700-43718
328,lua,fcb,7,57298-57307
329,lua,fcb,7,57273-57280
