,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
842,3450,908744143,mopt-0-exid4,mopt,943,e1ded7cd6a158b0d783ace74b08937e0b3e15cf5eddd681a7276917604c203c8,crash,842,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,nm
2905,3922,1751882614,fairfuzz-0-exid4,fairfuzz,1057,6548bbd8f3ded2af0ab9fcddf3fb3b7f11000239a2545ce30714e6dcc72e483c,crash,2905,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan,fca,nm
748,3922,1751882614,fairfuzz-0-exid4,fairfuzz,1057,6548bbd8f3ded2af0ab9fcddf3fb3b7f11000239a2545ce30714e6dcc72e483c,crash,748,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan,fca,nm
1812,3922,1751882614,fairfuzz-0-exid4,fairfuzz,1057,6548bbd8f3ded2af0ab9fcddf3fb3b7f11000239a2545ce30714e6dcc72e483c,crash,1812,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan,fca,nm
1549,4134,1751882614,fairfuzz-0-exid4,fairfuzz,1126,a6fd237e3d75ca9ccd5fd7da947b67ba762c85f9383bde661231d646ac6ad55c,crash,1549,SEGV,35522d19c9712eacea77ebeb4469bb03,msan,fca,nm
446,4134,1751882614,fairfuzz-0-exid4,fairfuzz,1126,a6fd237e3d75ca9ccd5fd7da947b67ba762c85f9383bde661231d646ac6ad55c,crash,446,SEGV,3e6a979e87d55b0de96519a22542c3f3,asan,fca,nm
2605,4134,1751882614,fairfuzz-0-exid4,fairfuzz,1126,a6fd237e3d75ca9ccd5fd7da947b67ba762c85f9383bde661231d646ac6ad55c,crash,2605,SEGV,8098b7c49ec0d4f096fd1f4c8804648c,tsan,fca,nm
1075,4273,1751882614,fairfuzz-0-exid4,fairfuzz,1144,962aabd98bf4736012831d00e11ccdcd96a757bec1145807dfb8f3a0c09aa638,crash,1075,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fca,nm
2098,4273,1751882614,fairfuzz-0-exid4,fairfuzz,1144,962aabd98bf4736012831d00e11ccdcd96a757bec1145807dfb8f3a0c09aa638,crash,2098,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fca,nm
3223,4273,1751882614,fairfuzz-0-exid4,fairfuzz,1144,962aabd98bf4736012831d00e11ccdcd96a757bec1145807dfb8f3a0c09aa638,crash,3223,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fca,nm
