,discovery_id,fuzzer,block_source,block_target
1,1,mopt-0-exid0,193,204
2,2,fairfuzz-0-exid0,21152,21157
3,3,symcc-0-exid0,285149,285149
4,4,mopt-0-exid0,22197,23148
5,5,fairfuzz-0-exid0,148693,148697
6,6,symcc-0-exid0,22197,23148
7,7,mopt-0-exid0,5225,5338
8,8,fairfuzz-0-exid0,22172,22183
9,9,symcc-0-exid0,137264,137283
10,10,mopt-0-exid0,46389,47226
12,12,symcc-0-exid0,148697,149772
13,13,mopt-0-exid0,149523,149772
14,14,fairfuzz-0-exid0,27236,28134
16,16,mopt-0-exid0,176795,177878
17,17,fairfuzz-0-exid0,177611,177622
19,19,mopt-0-exid0,24489,24581
21,21,symcc-0-exid0,46389,47226
25,25,mopt-0-exid0,27236,28134
26,26,fairfuzz-0-exid0,27330,27337
27,27,symcc-0-exid0,24505,24521
28,28,mopt-0-exid0,24493,24497
29,29,fairfuzz-0-exid0,24497,24521
30,30,symcc-0-exid0,22183,22187
31,31,fairfuzz-0-exid0,27244,28134
32,32,symcc-0-exid0,27137,27142
33,33,fairfuzz-0-exid0,148700,148708
34,34,symcc-0-exid0,27236,28134
35,35,fairfuzz-0-exid0,27133,27137
36,36,symcc-0-exid0,24497,24521
37,37,mopt-0-exid0,134954,134960
38,38,fairfuzz-0-exid0,26580,26585
39,39,symcc-0-exid0,17767,17773
40,40,symcc-0-exid0,27244,28134
42,42,symcc-0-exid0,23152,22211
43,43,aflplusplus-0-exid0,195599,195612
44,44,aflplusplus-0-exid0,176806,177607
45,45,symcc-0-exid0,134954,134960
46,46,aflplusplus-0-exid0,5344,5657
47,47,aflplusplus-0-exid0,27137,27142
48,48,aflplusplus-0-exid0,285604,285608
49,49,aflplusplus-0-exid0,5228,5247
51,51,aflplusplus-0-exid0,27260,27266
52,52,aflplusplus-0-exid0,27236,28134
53,53,aflplusplus-0-exid0,148693,148697
54,54,symcc-0-exid0,23152,23163
55,55,aflplusplus-0-exid0,22172,22183
56,56,fairfuzz-0-exid0,22211,23148
58,58,symcc-0-exid0,26591,26596
59,59,aflplusplus-0-exid0,24489,24581
60,60,symcc-0-exid0,23174,22211
61,61,aflplusplus-0-exid0,46370,46389
62,62,mopt-0-exid0,22211,23148
63,63,aflplusplus-0-exid0,24497,24521
64,64,symcc-0-exid0,149523,149772
65,65,mopt-0-exid0,27133,27137
66,66,symcc-0-exid0,176798,176806
67,67,aflplusplus-0-exid0,27252,28134
68,68,symcc-0-exid0,27244,27252
69,69,aflplusplus-0-exid0,22211,23148
70,70,aflplusplus-0-exid0,134960,135791
71,71,aflplusplus-0-exid0,46389,46395
72,72,aflplusplus-0-exid0,24513,24521
73,73,aflplusplus-0-exid0,177622,177629
75,75,aflplusplus-0-exid0,27244,28134
76,76,fairfuzz-0-exid0,24505,24521
77,77,aflplusplus-0-exid0,22200,22211
78,78,symcc-0-exid0,27260,27266
79,79,mopt-0-exid0,195698,195703
80,80,symcc-0-exid0,22200,22211
81,81,symcc-0-exid0,539,547
82,82,symcc-0-exid0,24513,24521
83,83,fairfuzz-0-exid0,27157,27162
84,84,symcc-0-exid0,5228,5247
