,fuzzer,edges_count,time
0,fuzzer_global,44,0
1,fuzzer_global,60,1
2,fuzzer_global,74,2
3,fuzzer_global,99,3
4,fuzzer_global,108,4
5,fuzzer_global,111,5
6,fuzzer_global,176,6
7,fuzzer_global,253,7
8,fuzzer_global,284,8
9,fuzzer_global,307,9
10,fuzzer_global,317,10
11,fuzzer_global,347,11
12,fuzzer_global,377,12
13,fuzzer_global,412,13
14,fuzzer_global,438,14
15,fuzzer_global,459,15
16,fuzzer_global,481,16
17,fuzzer_global,495,17
18,fuzzer_global,514,18
19,fuzzer_global,524,19
20,fuzzer_global,535,20
21,fuzzer_global,545,21
22,fuzzer_global,564,22
23,fuzzer_global,573,23
24,fuzzer_global,579,24
25,fuzzer_global,584,25
26,fuzzer_global,586,26
27,fuzzer_global,589,27
28,fuzzer_global,593,28
29,fuzzer_global,598,29
30,fuzzer_global,607,30
31,fuzzer_global,617,31
32,fuzzer_global,630,32
33,fuzzer_global,641,33
34,fuzzer_global,653,34
35,fuzzer_global,659,35
36,fuzzer_global,670,36
37,fuzzer_global,677,37
38,fuzzer_global,680,38
39,fuzzer_global,688,39
40,fuzzer_global,693,40
41,fuzzer_global,698,41
42,fuzzer_global,707,42
43,fuzzer_global,713,43
44,fuzzer_global,728,44
45,fuzzer_global,736,45
46,fuzzer_global,745,46
47,fuzzer_global,753,47
48,fuzzer_global,762,48
49,fuzzer_global,772,49
50,fuzzer_global,779,50
51,fuzzer_global,792,51
52,fuzzer_global,796,52
53,fuzzer_global,807,53
54,fuzzer_global,818,54
55,fuzzer_global,823,55
56,fuzzer_global,833,56
57,fuzzer_global,840,57
58,fuzzer_global,845,58
59,fuzzer_global,854,59
60,fuzzer_global,856,60
61,fuzzer_global,865,61
62,fuzzer_global,872,62
63,fuzzer_global,881,63
64,fuzzer_global,885,64
65,fuzzer_global,886,65
66,fuzzer_global,889,66
67,fuzzer_global,898,67
68,fuzzer_global,901,68
69,fuzzer_global,925,69
70,fuzzer_global,928,70
71,fuzzer_global,932,71
72,fuzzer_global,933,72
73,fuzzer_global,936,73
74,fuzzer_global,940,74
75,fuzzer_global,945,75
76,fuzzer_global,945,76
77,fuzzer_global,950,77
