,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
1076,2137,3632980559,fairfuzz-0-exid21,fairfuzz,647,9420a1b9cb262b8339b611ebc2051a082f6653b63129ef0ec94e3ccd53014dd7,crash,1076,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan
3450,2137,3632980559,fairfuzz-0-exid21,fairfuzz,647,9420a1b9cb262b8339b611ebc2051a082f6653b63129ef0ec94e3ccd53014dd7,crash,3450,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan
408,3453,2152956751,afl-0-exid21,afl,1062,5e493a09dcc7a936ff09756ba2821572165df43f260aa2bb31559613066df1c2,crash,408,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1686,3453,2152956751,afl-0-exid21,afl,1062,5e493a09dcc7a936ff09756ba2821572165df43f260aa2bb31559613066df1c2,crash,1686,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
2549,4022,3632980559,fairfuzz-0-exid21,fairfuzz,1321,af5f3ece8ea10c2780015bc2ae1b093e3826ef0e7948c7657ea353abbd963006,crash,2549,SEGV,20342dca7c121d150537a553601f2cff,tsan
73,4022,3632980559,fairfuzz-0-exid21,fairfuzz,1321,af5f3ece8ea10c2780015bc2ae1b093e3826ef0e7948c7657ea353abbd963006,crash,73,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
154,4038,3632980559,fairfuzz-0-exid21,fairfuzz,1327,e1d515cf6ad820aac780cc77bbeea67f0e9bc3ad27ead9771479136dae49c620,crash,154,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2623,4038,3632980559,fairfuzz-0-exid21,fairfuzz,1327,e1d515cf6ad820aac780cc77bbeea67f0e9bc3ad27ead9771479136dae49c620,crash,2623,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1837,4352,2152956751,afl-0-exid21,afl,1473,65941e670aee2a83a9d883295f5c607de94340101fe3b88ece92e78f630bcf75,crash,1837,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
584,4352,2152956751,afl-0-exid21,afl,1473,65941e670aee2a83a9d883295f5c607de94340101fe3b88ece92e78f630bcf75,crash,584,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
152,4353,2152956751,afl-0-exid21,afl,1476,d774ba9958fb573cc8985a97b6b660797b9ebb44d966bba4fd48844b96ac3c53,crash,152,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan
1454,4353,2152956751,afl-0-exid21,afl,1476,d774ba9958fb573cc8985a97b6b660797b9ebb44d966bba4fd48844b96ac3c53,crash,1454,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan
3257,4798,2080875164,aflfast-0-exid21,aflfast,1653,11b30ee14a83bacf5eb872771677d5975221497a68a01dbf39e91206f4e0516e,crash,3257,SEGV,20342dca7c121d150537a553601f2cff,tsan
857,4798,2080875164,aflfast-0-exid21,aflfast,1653,11b30ee14a83bacf5eb872771677d5975221497a68a01dbf39e91206f4e0516e,crash,857,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1260,4825,2152956751,afl-0-exid21,afl,1666,d7e340f24320ea04eec2d808ce56da434d5558f96898c6364f2c280fe965197a,crash,1260,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3615,4825,2152956751,afl-0-exid21,afl,1666,d7e340f24320ea04eec2d808ce56da434d5558f96898c6364f2c280fe965197a,crash,3615,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
644,5004,3632980559,fairfuzz-0-exid21,fairfuzz,1725,87da3bc19eda41a1ab012d07f7d829b6b4bfc93d273768e51a1848ffb96e95c8,crash,644,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1893,5004,3632980559,fairfuzz-0-exid21,fairfuzz,1725,87da3bc19eda41a1ab012d07f7d829b6b4bfc93d273768e51a1848ffb96e95c8,crash,1893,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
866,5005,2080875164,aflfast-0-exid21,aflfast,1725,ecee6b4df1960bfdb098dd79de58b25f9b677100811d62d62a81a804790ad0d0,crash,866,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3264,5005,2080875164,aflfast-0-exid21,aflfast,1725,ecee6b4df1960bfdb098dd79de58b25f9b677100811d62d62a81a804790ad0d0,crash,3264,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
444,5165,3632980559,fairfuzz-0-exid21,fairfuzz,1772,73243d96ac06155ebf3b8b5f31faa13048316c855cfe3c9ff7de547f64ea12e8,crash,444,SEGV,c2c3e73b6671997475b1eb8185e5e6d8,asan
2887,5165,3632980559,fairfuzz-0-exid21,fairfuzz,1772,73243d96ac06155ebf3b8b5f31faa13048316c855cfe3c9ff7de547f64ea12e8,crash,2887,SEGV,d8b742ad34803237e604b391b201201e,tsan
895,5191,3632980559,fairfuzz-0-exid21,fairfuzz,1790,b7aa03227bdd457cd2a1b8bccd1355aef9358bcd5e47b3707e8a1de11d0ca31e,crash,895,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3289,5191,3632980559,fairfuzz-0-exid21,fairfuzz,1790,b7aa03227bdd457cd2a1b8bccd1355aef9358bcd5e47b3707e8a1de11d0ca31e,crash,3289,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
561,5342,3632980559,fairfuzz-0-exid21,fairfuzz,1870,856edf4a96cc5a28f2d8b856798f854e13d2a7757055bb90b5adf2d76d0e57b2,crash,561,SEGV,01b500657eb3eed1b45b5347a3832f6e,asan
2993,5342,3632980559,fairfuzz-0-exid21,fairfuzz,1870,856edf4a96cc5a28f2d8b856798f854e13d2a7757055bb90b5adf2d76d0e57b2,crash,2993,SEGV,db49e5091659cea81ceb888e9e82108b,tsan
3194,5381,2152956751,afl-0-exid21,afl,1887,802025690ee2b5a255e82a98d4e37dfad825e123a4f6bcb229c08e360f609617,crash,3194,SEGV,87aaa85249fb7e63506af5d72c3f26c5,tsan
787,5381,2152956751,afl-0-exid21,afl,1887,802025690ee2b5a255e82a98d4e37dfad825e123a4f6bcb229c08e360f609617,crash,787,SEGV,c66b2c326db349ab6561d6b782d2ab8f,asan
1149,5382,2152956751,afl-0-exid21,afl,1887,d637aedbca0e157d4fe90aa0b173f6788c3ae4443b68cdbb61b440a1cd5a1490,crash,1149,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan
3518,5382,2152956751,afl-0-exid21,afl,1887,d637aedbca0e157d4fe90aa0b173f6788c3ae4443b68cdbb61b440a1cd5a1490,crash,3518,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan
510,5822,2152956751,afl-0-exid21,afl,2065,a830de473a1fa5208af666e63e2022c74840078dc83753003e9087a74bcba1bc,crash,510,SEGV,76963e8d3021a3a3740288656624dc7e,asan
1774,5822,2152956751,afl-0-exid21,afl,2065,a830de473a1fa5208af666e63e2022c74840078dc83753003e9087a74bcba1bc,crash,1774,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
2567,6649,3632980559,fairfuzz-0-exid21,fairfuzz,2497,6e88f3a028b072220adafd45ec5a0f0ad3dc28149e8809f903b0ba0e39166a06,crash,2567,SEGV,87aaa85249fb7e63506af5d72c3f26c5,tsan
94,6649,3632980559,fairfuzz-0-exid21,fairfuzz,2497,6e88f3a028b072220adafd45ec5a0f0ad3dc28149e8809f903b0ba0e39166a06,crash,94,SEGV,c66b2c326db349ab6561d6b782d2ab8f,asan
770,7129,2080875164,aflfast-0-exid21,aflfast,2785,eabbe14b13812ec5eda70189ef1fbad895606020295902a341d09ed09cc9d6e4,crash,770,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3179,7129,2080875164,aflfast-0-exid21,aflfast,2785,eabbe14b13812ec5eda70189ef1fbad895606020295902a341d09ed09cc9d6e4,crash,3179,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
238,7227,2152956751,afl-0-exid21,afl,2857,86879ada78e49860402ebc16e3bfa9734f07199a8b9b5a5b2cca5ff6b76f49a0,crash,238,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
2701,7227,2152956751,afl-0-exid21,afl,2857,86879ada78e49860402ebc16e3bfa9734f07199a8b9b5a5b2cca5ff6b76f49a0,crash,2701,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
3087,7387,2152956751,afl-0-exid21,afl,2964,1a05647d117b19225706295d7ecdb3e438d215bd11aa7c6a2416162ed8c9b72f,crash,3087,SEGV,20342dca7c121d150537a553601f2cff,tsan
665,7387,2152956751,afl-0-exid21,afl,2964,1a05647d117b19225706295d7ecdb3e438d215bd11aa7c6a2416162ed8c9b72f,crash,665,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
151,7419,2152956751,afl-0-exid21,afl,2994,b7dfe1f5659696dbe1bddac8ff6d6101c1a9e27e13a72828809f328f7c011367,crash,151,SEGV,b453799f5c179081bcc588ea5f2d778f,asan
2620,7419,2152956751,afl-0-exid21,afl,2994,b7dfe1f5659696dbe1bddac8ff6d6101c1a9e27e13a72828809f328f7c011367,crash,2620,SEGV,e0da2f949bfa86be1950838514bfb75a,tsan
620,7486,3632980559,fairfuzz-0-exid21,fairfuzz,3045,1d1e03ecc425df10161c0084ba2debc5254148f0196877645e2d075a7d01dc87,crash,620,SEGV,50b003deb4b331c44241db4cea752ee4,asan
3045,7486,3632980559,fairfuzz-0-exid21,fairfuzz,3045,1d1e03ecc425df10161c0084ba2debc5254148f0196877645e2d075a7d01dc87,crash,3045,SEGV,7dd30d6c4aa394cae217d6922a082550,tsan
37,7607,3632980559,fairfuzz-0-exid21,fairfuzz,3096,f7ac59f3baf241da990dc0d917cfc9f8efd6cf1ec90cf5430eae7e7c1aafe60c,crash,37,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1346,7607,3632980559,fairfuzz-0-exid21,fairfuzz,3096,f7ac59f3baf241da990dc0d917cfc9f8efd6cf1ec90cf5430eae7e7c1aafe60c,crash,1346,SEGV,5130600714e96c95bd2bccd69d07f496,msan
774,7627,3632980559,fairfuzz-0-exid21,fairfuzz,3107,e4550f3f97fd982adfcbff2367698e28591fd6c7e19fd26da859f6c4c7808b40,crash,774,SEGV,76963e8d3021a3a3740288656624dc7e,asan
2004,7627,3632980559,fairfuzz-0-exid21,fairfuzz,3107,e4550f3f97fd982adfcbff2367698e28591fd6c7e19fd26da859f6c4c7808b40,crash,2004,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
517,7642,3632980559,fairfuzz-0-exid21,fairfuzz,3112,c7253a6448f880fe911b765a5caff3e3fca5fefc5dbd6ce97c50972e014aacd0,crash,517,SEGV,675264e67bb16cf95fce8e6a3fd44284,asan
1781,7642,3632980559,fairfuzz-0-exid21,fairfuzz,3112,c7253a6448f880fe911b765a5caff3e3fca5fefc5dbd6ce97c50972e014aacd0,crash,1781,SEGV,ea96565a4e012cca8889fcce4b25307e,msan
311,8065,2152956751,afl-0-exid21,afl,3323,96b29cd3071509b0fd6b5774d398b28f9ed1c8298b70f5e2fcfcb5bd47cfaa9a,crash,311,SEGV,50b003deb4b331c44241db4cea752ee4,asan
2768,8065,2152956751,afl-0-exid21,afl,3323,96b29cd3071509b0fd6b5774d398b28f9ed1c8298b70f5e2fcfcb5bd47cfaa9a,crash,2768,SEGV,7dd30d6c4aa394cae217d6922a082550,tsan
2103,8373,2152956751,afl-0-exid21,afl,3435,afba1c1ed4b5243e28398ba4fcc2d29b5057e8f739b925e7bd39aaba59bb3f90,crash,2103,SEGV,404bda1b199064724efef5872299313a,msan
886,8373,2152956751,afl-0-exid21,afl,3435,afba1c1ed4b5243e28398ba4fcc2d29b5057e8f739b925e7bd39aaba59bb3f90,crash,886,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan
470,9071,2152956751,afl-0-exid21,afl,3875,a2d9211dcda1daebb127f9d4eff466e99b6f82e58b752016adb5d128c76dc00a,crash,470,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan
