,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid23,28762,28769
2,2,fairfuzz-0-exid23,334,341
3,3,afl-0-exid23,26410,26421
4,4,fairfuzz-0-exid23,13398,13372
5,5,afl-0-exid23,10289,10298
7,7,afl-0-exid23,13383,13388
8,8,fairfuzz-0-exid23,7891,7921
11,11,afl-0-exid23,7891,7921
12,12,fairfuzz-0-exid23,13268,13347
14,14,fairfuzz-0-exid23,6045,6056
15,15,afl-0-exid23,5612,5627
16,16,fairfuzz-0-exid23,8939,8960
17,17,afl-0-exid23,13212,13212
18,18,fairfuzz-0-exid23,11748,11753
19,19,afl-0-exid23,8939,8960
20,20,fairfuzz-0-exid23,10798,10911
21,21,afl-0-exid23,9639,9645
23,23,afl-0-exid23,11026,11033
27,27,fairfuzz-0-exid23,2385,2398
28,28,afl-0-exid23,2229,91
29,29,fairfuzz-0-exid23,3001,3121
30,30,afl-0-exid23,9780,9785
33,33,fairfuzz-0-exid23,10968,10975
34,34,afl-0-exid23,8884,9219
35,35,fairfuzz-0-exid23,10985,10993
36,36,afl-0-exid23,1091,1095
38,38,aflplusplus-0-exid23,5422,5425
40,40,afl-0-exid23,2089,2102
41,41,aflplusplus-0-exid23,10331,10508
44,44,aflplusplus-0-exid23,1496,2468
45,45,fairfuzz-0-exid23,9780,9823
47,47,aflplusplus-0-exid23,9636,9639
49,49,afl-0-exid23,9780,9823
50,50,aflplusplus-0-exid23,1259,1263
52,52,afl-0-exid23,10331,10367
53,53,aflplusplus-0-exid23,9532,9593
54,54,fairfuzz-0-exid23,11568,11577
55,55,aflfast-0-exid23,10396,10404
56,56,aflplusplus-0-exid23,11026,11033
58,58,fairfuzz-0-exid23,2201,2201
60,60,aflfast-0-exid23,5930,5941
63,63,aflplusplus-0-exid23,575,579
64,64,aflfast-0-exid23,860,864
67,67,aflplusplus-0-exid23,10064,10062
68,68,aflfast-0-exid23,10054,10056
70,70,fairfuzz-0-exid23,9111,9117
71,71,aflplusplus-0-exid23,10815,10904
72,72,aflfast-0-exid23,5403,5607
74,74,aflfast-0-exid23,28787,28792
75,75,fairfuzz-0-exid23,280,734
77,77,aflfast-0-exid23,1154,1158
81,81,fairfuzz-0-exid23,2129,2144
82,82,afl-0-exid23,1235,2468
83,83,aflfast-0-exid23,375,341
87,87,aflfast-0-exid23,11748,11753
90,90,aflfast-0-exid23,10298,10320
91,91,aflplusplus-0-exid23,280,839
97,97,aflfast-0-exid23,9546,9553
106,106,fairfuzz-0-exid23,899,2468
107,107,afl-0-exid23,2441,2372
112,112,fairfuzz-0-exid23,280,1091
119,119,afl-0-exid23,10660,10688
123,123,afl-0-exid23,6084,6137
130,130,fairfuzz-0-exid23,6084,6137
134,134,fairfuzz-0-exid23,9176,9188
136,136,fairfuzz-0-exid23,11572,11583
138,138,aflplusplus-0-exid23,738,752
141,141,aflplusplus-0-exid23,9136,9157
143,143,afl-0-exid23,10421,10503
144,144,aflplusplus-0-exid23,1719,1723
147,147,aflplusplus-0-exid23,10968,10975
148,148,fairfuzz-0-exid23,1843,341
149,149,afl-0-exid23,1130,2468
150,150,aflplusplus-0-exid23,11583,11592
156,156,aflplusplus-0-exid23,9780,9785
159,159,afl-0-exid23,280,797
160,160,aflplusplus-0-exid23,9099,9111
161,161,aflfast-0-exid23,738,752
162,162,fairfuzz-0-exid23,280,1049
164,164,aflplusplus-0-exid23,11572,11583
165,165,aflfast-0-exid23,899,2468
166,166,fairfuzz-0-exid23,927,941
172,172,aflplusplus-0-exid23,3023,3095
173,173,aflfast-0-exid23,1221,1235
175,175,afl-0-exid23,9099,9111
177,177,aflfast-0-exid23,1723,1737
179,179,afl-0-exid23,11267,11278
180,180,aflplusplus-0-exid23,8813,8824
181,181,aflfast-0-exid23,2137,2144
185,185,aflfast-0-exid23,11553,11561
187,187,afl-0-exid23,280,923
188,188,aflplusplus-0-exid23,1825,1829
190,190,aflfast-0-exid23,10660,10688
191,191,afl-0-exid23,2372,2385
196,196,aflplusplus-0-exid23,11262,11267
197,197,fairfuzz-0-exid23,10660,10688
202,202,aflfast-0-exid23,815,2468
206,206,aflfast-0-exid23,2188,2217
209,209,fairfuzz-0-exid23,9566,9573
211,211,afl-0-exid23,9151,9157
213,213,fairfuzz-0-exid23,3095,3099
214,214,aflfast-0-exid23,9780,9823
217,217,aflfast-0-exid23,280,1049
223,223,afl-0-exid23,9785,9838
225,225,aflfast-0-exid23,9802,9838
236,236,fairfuzz-0-exid23,10564,10631
239,239,fairfuzz-0-exid23,9785,9838
244,244,afl-0-exid23,1053,1067
250,250,aflplusplus-0-exid23,927,941
253,253,aflfast-0-exid23,9807,9820
257,257,aflfast-0-exid23,9151,9157
259,259,fairfuzz-0-exid23,2412,2427
260,260,afl-0-exid23,881,885
261,261,aflfast-0-exid23,9136,9157
267,267,fairfuzz-0-exid23,28917,28926
269,269,aflfast-0-exid23,927,941
276,276,afl-0-exid23,3001,3012
279,279,fairfuzz-0-exid23,3118,3246
281,281,afl-0-exid23,280,1807
285,285,afl-0-exid23,9807,9820
288,288,aflfast-0-exid23,11411,11388
295,295,fairfuzz-0-exid23,2836,2847
304,304,aflfast-0-exid23,10367,10508
306,306,aflplusplus-0-exid23,9546,9589
309,309,afl-0-exid23,12558,12566
310,310,aflplusplus-0-exid23,9807,9820
311,311,fairfuzz-0-exid23,10421,10503
312,312,aflfast-0-exid23,10421,10503
314,314,aflplusplus-0-exid23,11229,11234
316,316,aflfast-0-exid23,280,1091
328,328,aflfast-0-exid23,1807,1811
329,329,afl-0-exid23,28896,28904
332,332,aflfast-0-exid23,2992,3001
333,333,afl-0-exid23,9802,9838
334,334,aflplusplus-0-exid23,10367,10508
337,337,afl-0-exid23,5640,5645
352,352,aflfast-0-exid23,9010,9031
357,357,afl-0-exid23,10564,10631
360,360,aflfast-0-exid23,11563,11568
367,367,fairfuzz-0-exid23,815,2468
377,377,afl-0-exid23,9136,9157
380,380,aflfast-0-exid23,10331,10500
382,382,aflplusplus-0-exid23,12558,12566
386,386,aflplusplus-0-exid23,10660,10688
