,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid2,309919,309934
2,2,fairfuzz-0-exid2,515248,515278
3,3,fairfuzz-0-exid2,294371,293957
4,4,fairfuzz-0-exid2,496539,496556
5,5,fairfuzz-0-exid2,296361,296417
6,6,symcc-0-exid2,374753,374759
7,7,fairfuzz-0-exid2,477340,477342
8,8,mopt-0-exid2,494037,494047
9,9,symcc-0-exid2,320253,320511
10,10,fairfuzz-0-exid2,316011,316071
11,11,mopt-0-exid2,799616,799637
12,12,symcc-0-exid2,315812,315821
13,13,fairfuzz-0-exid2,349256,349263
14,14,symcc-0-exid2,99060,99014
15,15,mopt-0-exid2,318634,318639
16,16,mopt-0-exid2,394705,394798
17,17,fairfuzz-0-exid2,302856,302864
18,18,symcc-0-exid2,451769,451780
19,19,mopt-0-exid2,492072,492085
20,20,fairfuzz-0-exid2,318892,318900
21,21,symcc-0-exid2,189348,189355
22,22,mopt-0-exid2,303209,303227
23,23,fairfuzz-0-exid2,322023,322049
24,24,symcc-0-exid2,317247,317251
25,25,mopt-0-exid2,52210,52214
26,26,fairfuzz-0-exid2,218933,218980
27,27,symcc-0-exid2,772904,772906
28,28,mopt-0-exid2,626317,626340
29,29,fairfuzz-0-exid2,889174,889189
30,30,symcc-0-exid2,786207,786281
31,31,mopt-0-exid2,831264,831279
32,32,fairfuzz-0-exid2,317202,317209
33,33,symcc-0-exid2,844549,844560
34,34,mopt-0-exid2,317265,317272
35,35,fairfuzz-0-exid2,888827,888853
36,36,symcc-0-exid2,425441,425457
37,37,mopt-0-exid2,316100,316123
38,38,fairfuzz-0-exid2,70753,70774
39,39,symcc-0-exid2,390683,390690
40,40,mopt-0-exid2,889158,889174
41,41,fairfuzz-0-exid2,296421,296433
42,42,symcc-0-exid2,777135,777152
43,43,mopt-0-exid2,316071,316079
44,44,fairfuzz-0-exid2,799698,799702
45,45,symcc-0-exid2,310933,310944
46,46,mopt-0-exid2,352840,352911
47,47,fairfuzz-0-exid2,352840,352911
48,48,symcc-0-exid2,799702,799715
51,51,symcc-0-exid2,321985,322023
52,52,mopt-0-exid2,317956,318025
53,53,fairfuzz-0-exid2,317990,317996
54,54,symcc-0-exid2,297157,297169
55,55,aflplusplus-0-exid2,327866,327887
56,56,mopt-0-exid2,839415,839418
57,57,fairfuzz-0-exid2,897241,897253
59,59,mopt-0-exid2,317921,317929
60,60,aflplusplus-0-exid2,352917,352949
61,61,fairfuzz-0-exid2,304584,304615
62,62,symcc-0-exid2,317965,317990
63,63,mopt-0-exid2,304717,304807
64,64,aflplusplus-0-exid2,848108,848113
65,65,fairfuzz-0-exid2,310866,310888
66,66,symcc-0-exid2,295912,295919
67,67,mopt-0-exid2,310926,311018
68,68,aflplusplus-0-exid2,619370,619448
70,70,symcc-0-exid2,880154,880161
72,72,aflplusplus-0-exid2,8074,8089
