,edges_count,time,experiment_id
0,117,0,1
1,156,1,1
2,178,2,1
3,192,3,1
4,221,4,1
5,241,5,1
6,250,6,1
7,258,7,1
8,262,8,1
9,269,9,1
10,278,10,1
11,282,11,1
12,290,12,1
13,304,13,1
14,304,14,1
15,326,15,1
16,336,16,1
17,341,17,1
18,341,18,1
19,341,19,1
20,343,20,1
21,344,21,1
22,344,22,1
23,345,23,1
24,345,24,1
25,346,25,1
26,346,26,1
27,346,27,1
28,346,28,1
29,347,29,1
30,347,30,1
31,348,31,1
32,348,32,1
33,348,33,1
34,348,34,1
35,351,35,1
36,352,36,1
37,352,37,1
38,354,38,1
39,354,39,1
40,354,40,1
41,357,41,1
42,357,42,1
43,360,43,1
44,360,44,1
45,360,45,1
46,365,46,1
47,368,47,1
48,370,48,1
49,372,49,1
50,372,50,1
51,372,51,1
52,375,52,1
53,375,53,1
54,376,54,1
55,376,55,1
56,376,56,1
57,383,57,1
58,387,58,1
59,389,59,1
60,390,60,1
61,391,61,1
62,392,62,1
63,393,63,1
64,395,64,1
65,397,65,1
66,398,66,1
67,401,67,1
68,401,68,1
69,403,69,1
70,403,70,1
71,407,71,1
72,408,72,1
73,408,73,1
74,408,74,1
75,408,75,1
76,408,76,1
77,410,77,1
78,413,78,1
79,422,79,1
80,422,80,1
81,422,81,1
82,422,82,1
83,422,83,1
84,422,84,1
85,422,85,1
86,423,86,1
87,423,87,1
88,423,88,1
89,423,89,1
90,424,90,1
91,424,91,1
92,439,92,1
93,440,93,1
94,441,94,1
95,443,95,1
96,444,96,1
97,447,97,1
98,447,98,1
99,447,99,1
100,447,100,1
101,447,101,1
102,448,102,1
103,450,103,1
104,450,104,1
105,450,105,1
106,451,106,1
107,452,107,1
108,458,108,1
109,458,109,1
110,459,110,1
111,459,111,1
112,460,112,1
113,460,113,1
114,461,114,1
115,461,115,1
116,461,116,1
117,461,117,1
118,461,118,1
119,461,119,1
120,461,120,1
121,462,121,1
122,462,122,1
123,463,123,1
124,464,124,1
125,465,125,1
126,467,126,1
127,470,127,1
128,472,128,1
129,472,129,1
130,473,130,1
131,475,131,1
132,475,132,1
133,476,133,1
134,477,134,1
135,481,135,1
136,482,136,1
137,482,137,1
138,482,138,1
139,486,139,1
140,488,140,1
141,488,141,1
142,491,142,1
143,491,143,1
144,491,144,1
145,491,145,1
146,491,146,1
147,491,147,1
148,491,148,1
149,491,149,1
150,491,150,1
151,492,151,1
152,493,152,1
153,494,153,1
154,494,154,1
155,494,155,1
156,494,156,1
157,496,157,1
158,498,158,1
159,500,159,1
160,501,160,1
