,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
447,3387,3426688137,aflfast-0-exid20,aflfast,1333,5982af11d353e04f9b810e3a267e2367e139e90d21c39c4b8358a01432cb2fac,crash,447,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3281,3387,3426688137,aflfast-0-exid20,aflfast,1333,5982af11d353e04f9b810e3a267e2367e139e90d21c39c4b8358a01432cb2fac,crash,3281,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
473,3678,3124029781,fairfuzz-0-exid20,fairfuzz,1456,e2c2b27dc193fc7a25bc75f60256569204c89e5de53550d0d885784cbebd7cd3,crash,473,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3307,3678,3124029781,fairfuzz-0-exid20,fairfuzz,1456,e2c2b27dc193fc7a25bc75f60256569204c89e5de53550d0d885784cbebd7cd3,crash,3307,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
4166,3690,3426688137,aflfast-0-exid20,aflfast,1464,8052fab2fc4e08868f8e389693e7579f7a2b328d3a8e18edc1fd5045517c1813,crash,4166,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
1332,3690,3426688137,aflfast-0-exid20,aflfast,1464,8052fab2fc4e08868f8e389693e7579f7a2b328d3a8e18edc1fd5045517c1813,crash,1332,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
3244,3766,3426688137,aflfast-0-exid20,aflfast,1507,cf981908c4f8127828241c122943b292dfe3ea8ede1dfb48a28810a3cf17ac4e,crash,3244,SEGV,20342dca7c121d150537a553601f2cff,tsan
409,3766,3426688137,aflfast-0-exid20,aflfast,1507,cf981908c4f8127828241c122943b292dfe3ea8ede1dfb48a28810a3cf17ac4e,crash,409,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
3137,4365,4155711769,afl-0-exid20,afl,1806,c0136bbfc573e733616d79d8a92377910cad5168ffa1bada6d564a67fd2a9c06,crash,3137,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
302,4365,4155711769,afl-0-exid20,afl,1806,c0136bbfc573e733616d79d8a92377910cad5168ffa1bada6d564a67fd2a9c06,crash,302,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
