,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
63,3924,3073611970,fairfuzz-0-exid23,fairfuzz,1410,196d98877e7687cedc2463db68e234bb38c87ecb2f6877b24e5914abb7926cca,crash,63,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
20,3924,3073611970,fairfuzz-0-exid23,fairfuzz,1410,196d98877e7687cedc2463db68e234bb38c87ecb2f6877b24e5914abb7926cca,crash,20,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
56,4444,1963261412,aflfast-0-exid23,aflfast,2280,40a5157bc3081082a5fc5d8b0458b322318460ddecbbfcf2cba36f81a8a918f7,crash,56,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
12,4444,1963261412,aflfast-0-exid23,aflfast,2280,40a5157bc3081082a5fc5d8b0458b322318460ddecbbfcf2cba36f81a8a918f7,crash,12,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
10,5112,3073611970,fairfuzz-0-exid23,fairfuzz,4643,578784221f411848f229e21c5d57b3d6ab280717dbeacd18982d02e6ec334ec8,crash,10,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
59,5437,1223864129,afl-0-exid23,afl,6038,5ab8f1b7d6c47027087c1d8630c3775f726019708a0f1e9059188a1ed39f2412,crash,59,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
16,5437,1223864129,afl-0-exid23,afl,6038,5ab8f1b7d6c47027087c1d8630c3775f726019708a0f1e9059188a1ed39f2412,crash,16,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
61,6536,3115494358,aflplusplus-0-exid23,aflplusplus,16656,a24d949788a5f3eb59308f0ac90c7fb8793a62ab07c3cacffcc63fc963ada204,crash,61,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
18,6536,3115494358,aflplusplus-0-exid23,aflplusplus,16656,a24d949788a5f3eb59308f0ac90c7fb8793a62ab07c3cacffcc63fc963ada204,crash,18,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
26,6539,3115494358,aflplusplus-0-exid23,aflplusplus,16657,5bc8674f7bf3dc101521c4fe009cb8e8fc9e5cc391e7e833384ae8e60fd4e90d,crash,26,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
42,7900,1223864129,afl-0-exid23,afl,55950,67410419a4a0a28c89a8b5aed801483b9cc00914dc3ed6c44a4d282927bbb763,crash,42,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
11,7900,1223864129,afl-0-exid23,afl,55950,67410419a4a0a28c89a8b5aed801483b9cc00914dc3ed6c44a4d282927bbb763,crash,11,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
3,8017,1223864129,afl-0-exid23,afl,70280,0fa07d1d7e72628d67500b61e72464bfc007e7a21d3da75c695215b142f3ad22,crash,3,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
24,8112,1963261412,aflfast-0-exid23,aflfast,80160,ae8b443e9a7f2cf4b2724f2c0bfbb24e3761b3261acfab351fb17e9ad9fa5bb0,crash,24,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
