,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
137,2829,2172276176,afl-0-exid21,afl,445,c3f37adf9ab9402d745a7f19bb2854d1fdde5c190076602790b35066f2b33318,crash,137,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
48,2829,2172276176,afl-0-exid21,afl,445,c3f37adf9ab9402d745a7f19bb2854d1fdde5c190076602790b35066f2b33318,crash,48,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
140,2985,2519977681,fairfuzz-0-exid21,fairfuzz,494,63bf3f8048c7f2be9cc0dd4f8ad41a75aea5d7d03e0681d4683bcb95b7aabb08,crash,140,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
51,2985,2519977681,fairfuzz-0-exid21,fairfuzz,494,63bf3f8048c7f2be9cc0dd4f8ad41a75aea5d7d03e0681d4683bcb95b7aabb08,crash,51,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
18,5549,2172276176,afl-0-exid21,afl,6911,a8e794063b216eb3be83eb5ca6b05b9cdac055fc4b7cbaaf621420a6a72ea6df,crash,18,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
144,6277,3228961539,aflplusplus-0-exid21,aflplusplus,10826,9e574bd068ce8bf9b219a3bd29d04785a69daa3b756fcc9f4028aa5dafa9244e,crash,144,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
55,6277,3228961539,aflplusplus-0-exid21,aflplusplus,10826,9e574bd068ce8bf9b219a3bd29d04785a69daa3b756fcc9f4028aa5dafa9244e,crash,55,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
110,6902,2172276176,afl-0-exid21,afl,24102,aa84b7edd8e845c4c35cdb699406f09b261a5e0dc4374a8e8011e0a6e1775c0d,crash,110,SEGV,ba127fb63aa0f674b7835337994a5827,ubsan
20,6902,2172276176,afl-0-exid21,afl,24102,aa84b7edd8e845c4c35cdb699406f09b261a5e0dc4374a8e8011e0a6e1775c0d,crash,20,heap-use-after-free,d05f359b27234cc1572a4c4af1b79e43,asan
176,7415,241511018,aflfast-0-exid21,aflfast,44846,4499c8a0f53f1ab3ca745b13da5bb32ee5296ac4719188fd64d8461bba326802,crash,176,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
88,7415,241511018,aflfast-0-exid21,aflfast,44846,4499c8a0f53f1ab3ca745b13da5bb32ee5296ac4719188fd64d8461bba326802,crash,88,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
89,7576,2172276176,afl-0-exid21,afl,60897,67c586d0c745c4634d0b4f2069d23a52c49ad2a60075bf1846199152b67794de,crash,89,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
34,7576,2172276176,afl-0-exid21,afl,60897,67c586d0c745c4634d0b4f2069d23a52c49ad2a60075bf1846199152b67794de,crash,34,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
84,7755,2519977681,fairfuzz-0-exid21,fairfuzz,70895,2826f44b6ec19b7ddbc926a255be323c263ff10003ac027d57080a9f0893b987,crash,84,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
104,7764,2519977681,fairfuzz-0-exid21,fairfuzz,70913,6dda1b0921539e1a65d9d3320f5277bc550d37e3a6acb1fb1055cc82233d8dfe,crash,104,SEGV,ba127fb63aa0f674b7835337994a5827,ubsan
14,7764,2519977681,fairfuzz-0-exid21,fairfuzz,70913,6dda1b0921539e1a65d9d3320f5277bc550d37e3a6acb1fb1055cc82233d8dfe,crash,14,heap-use-after-free,d05f359b27234cc1572a4c4af1b79e43,asan
