,benchmark,fuzzer_combination,expid,edge
0,openssl,fca,4,304633-304653
1,openssl,fca,4,361099-361123
2,openssl,fca,4,319178-319192
3,openssl,fca,4,800564-800580
4,openssl,fca,4,297118-297125
5,openssl,fca,4,477769-477775
6,openssl,fca,4,319091-319099
7,openssl,fca,4,318195-318210
8,openssl,fca,4,63299-63325
9,openssl,fca,4,303254-303257
10,openssl,fca,4,70774-70782
11,openssl,fca,4,322023-322049
12,openssl,fca,4,296421-296433
13,openssl,fca,4,218929-218933
14,openssl,fca,4,310933-310944
15,openssl,fca,4,889189-889208
16,openssl,fca,4,800035-800311
17,openssl,fca,4,888827-888853
18,openssl,fca,4,317209-317218
19,openssl,fca,4,310888-311018
20,openssl,fca,4,813550-813558
21,openssl,fca,4,839415-839418
22,openssl,fca,4,317990-317996
23,openssl,fca,4,304341-304360
24,openssl,fca,4,317161-317171
25,openssl,fca,4,98541-98555
26,openssl,fca,4,477405-477428
27,openssl,fca,4,848035-848049
28,openssl,fca,4,425932-425960
29,openssl,fca,4,337441-337458
30,openssl,fca,4,306832-306836
31,openssl,fca,4,796483-796490
32,openssl,fca,4,389870-389877
33,openssl,fca,4,476506-476511
34,openssl,fca,4,341005-341012
35,openssl,fca,4,821038-821040
36,openssl,fca,4,798912-798939
37,openssl,fca,4,888780-888801
38,openssl,fca,4,38532-38535
39,openssl,fca,4,831623-831634
40,openssl,fca,4,476511-476518
41,openssl,fca,4,477600-477670
42,openssl,fca,4,896023-896034
43,openssl,fca,4,821070-821075
44,openssl,fca,4,318117-318133
45,openssl,fca,4,358277-358326
46,openssl,fca,4,323614-323695
47,openssl,fca,4,635050-635057
48,openssl,fca,4,304545-304566
49,openssl,fca,4,441000-441003
50,openssl,fca,4,843842-843844
51,openssl,fca,4,98672-98679
52,openssl,fca,4,310866-310893
53,openssl,fca,4,52208-52210
54,openssl,fca,4,304840-304852
55,openssl,fca,4,307010-307020
56,openssl,fca,4,318006-318010
57,openssl,fca,4,770051-770058
58,openssl,fca,4,824601-824632
59,openssl,fca,4,305104-305132
60,openssl,fca,4,783977-784456
61,openssl,fca,4,7876-7883
62,openssl,fca,4,318172-318183
63,openssl,fca,4,318407-318414
64,openssl,fca,4,476654-476677
65,openssl,fca,4,321186-321193
66,openssl,fca,4,426378-426448
67,openssl,fca,4,897129-897153
68,openssl,fca,4,891159-891165
69,openssl,fca,4,879682-879710
70,openssl,fca,4,296966-296993
71,openssl,fca,4,296387-296400
72,openssl,fca,4,426328-426747
73,openssl,fca,4,330072-330119
74,openssl,fca,4,318543-318548
75,openssl,fca,4,311124-311137
76,openssl,fca,4,51679-51714
77,openssl,fca,4,60543-60551
78,openssl,fca,4,296076-296167
79,openssl,fca,4,296140-296165
80,openssl,fca,4,98558-98541
81,openssl,fca,4,319245-319354
82,openssl,fca,4,624785-624789
83,openssl,fca,4,305116-305138
84,openssl,fca,4,318386-318641
85,openssl,fca,4,897524-897533
86,openssl,fca,4,51689-51714
87,openssl,fca,4,307272-307280
88,openssl,fca,4,898119-898234
89,openssl,fca,4,351209-351233
90,openssl,fca,4,297134-297147
91,openssl,fca,4,619297-619310
92,openssl,fca,4,190773-190785
93,openssl,fca,4,429123-429126
94,openssl,fca,4,102511-102541
95,openssl,fca,4,317786-317793
96,openssl,fca,4,893057-893115
97,openssl,fca,4,821091-821096
98,openssl,fca,4,348997-349006
99,openssl,fca,4,298397-298415
100,openssl,fca,4,885713-885724
101,openssl,fca,4,784386-784405
102,openssl,fca,4,806368-806387
103,openssl,fca,4,304467-305092
104,openssl,fca,4,63367-63389
105,openssl,fca,4,897316-897349
106,openssl,fca,4,818348-818383
107,openssl,fca,4,218943-218978
108,openssl,fca,4,321125-321130
109,openssl,fca,4,884069-884094
110,openssl,fca,4,362259-362425
111,openssl,fca,4,99898-99911
112,openssl,fca,4,426493-426529
113,openssl,fca,4,696567-696569
114,openssl,fca,4,844614-844619
115,openssl,fca,4,317286-317387
116,openssl,fca,4,304907-305092
117,openssl,fca,4,296108-296102
118,openssl,fca,4,818433-818509
119,openssl,fca,4,310980-311018
120,openssl,fca,4,318658-318798
121,openssl,fca,4,785450-785493
122,openssl,fca,4,441036-441055
123,openssl,fca,4,302518-302562
124,openssl,fca,4,634559-634594
125,openssl,fca,4,317265-317286
126,openssl,fca,4,426551-426567
127,openssl,fca,4,22417-22428
128,openssl,fca,4,784667-784848
129,openssl,fca,4,432180-432208
130,openssl,fca,4,476658-476667
131,openssl,fca,4,781914-781920
132,openssl,fca,4,293394-293403
133,openssl,fca,4,891198-891206
134,openssl,fca,4,888780-888791
135,openssl,fca,4,316391-316398
136,openssl,fca,4,772893-772897
137,openssl,fca,4,307302-307378
138,openssl,fca,4,304661-304666
139,openssl,fca,4,301972-301975
140,openssl,fca,4,784365-784384
141,openssl,fca,4,310893-310897
142,openssl,fca,4,353765-353781
143,openssl,fca,4,304472-304487
144,openssl,fca,4,321153-321158
145,openssl,fca,4,304800-305092
146,openssl,fca,4,843770-843863
147,openssl,fca,4,774319-774336
148,openssl,fca,4,305044-305055
149,openssl,fca,4,619134-619142
150,openssl,fca,4,316223-316658
151,openssl,fca,4,304492-304501
152,openssl,fca,4,330017-330023
153,openssl,fca,4,316525-316658
154,openssl,fca,4,317191-317387
155,openssl,fca,4,340026-340033
156,openssl,fca,4,476380-476708
157,openssl,fca,4,800574-800589
158,openssl,fca,4,304974-304985
159,openssl,fca,4,317251-317286
160,openssl,fca,4,298322-298630
161,openssl,fca,4,799556-799564
162,openssl,fca,4,843462-843507
163,openssl,fca,4,295965-296014
164,openssl,fca,4,99513-99534
165,openssl,fca,4,426551-426559
166,openssl,fca,4,485614-485651
167,openssl,fca,4,897563-897674
168,openssl,fca,4,824112-824116
169,openssl,fca,4,304880-305092
170,openssl,fca,4,895676-895661
171,openssl,fca,4,330108-330134
172,openssl,fca,4,52446-52448
173,openssl,fca,4,316878-316882
174,openssl,fca,4,885686-885695
175,openssl,fca,4,330063-330134
176,openssl,fca,4,295229-295236
177,openssl,fca,4,8016-8018
178,openssl,fca,4,485668-486021
179,openssl,fca,4,844218-844225
180,openssl,fca,4,766149-766315
181,openssl,fca,4,619376-619391
182,openssl,fca,4,384433-384469
183,openssl,fca,4,322016-322021
184,openssl,fca,4,426359-426747
185,openssl,fca,4,304506-304524
186,openssl,fca,4,892815-892817
187,openssl,fca,4,888853-888860
188,openssl,fca,4,304932-305092
189,openssl,fca,4,390647-390658
190,openssl,fca,4,394646-394648
191,openssl,fca,4,897199-897441
192,openssl,fca,4,898824-898845
193,openssl,fca,4,898976-898979
194,openssl,fca,4,318433-318798
195,openssl,fca,4,319152-319159
196,openssl,fca,4,897902-897931
197,openssl,fca,4,889183-889228
198,openssl,fca,4,771790-771832
199,openssl,fca,4,318163-318241
200,openssl,fca,4,63499-63516
201,openssl,fca,4,187919-187930
202,openssl,fca,4,320658-320665
203,openssl,fca,4,453617-453602
204,openssl,fca,4,885724-885730
205,openssl,fca,4,635001-635048
206,openssl,fca,4,897094-897123
207,openssl,fca,4,781865-781914
208,openssl,fca,4,317258-317286
209,openssl,fca,4,635077-635100
210,openssl,fca,4,362389-362407
211,openssl,fca,4,315770-315781
212,openssl,fca,4,432379-432414
213,openssl,fca,4,293216-293382
214,openssl,fca,4,844135-844145
215,openssl,fca,4,310851-311018
216,openssl,fca,4,307198-307232
217,openssl,fca,4,696543-696559
218,openssl,fca,4,784515-784517
219,openssl,fca,4,293394-293410
220,openssl,fca,4,426567-426575
221,openssl,fca,4,60494-60497
222,openssl,fca,4,317140-317154
223,openssl,fca,4,319482-319495
224,openssl,fca,4,320935-321132
225,openssl,fca,4,319064-319068
226,openssl,fca,4,351457-351468
227,openssl,fca,4,820451-820459
228,openssl,fca,4,843539-843562
229,openssl,fca,4,297153-297155
230,openssl,fca,4,476591-476696
231,openssl,fca,4,784426-784517
232,openssl,fca,4,843778-843844
233,openssl,fca,4,170064-170092
234,openssl,fca,4,390637-390728
235,openssl,fca,4,798322-798345
236,openssl,fca,4,304790-305092
237,openssl,fca,4,298309-298322
238,openssl,fca,4,298404-298415
239,openssl,fca,4,320935-321139
240,openssl,fca,4,320935-321167
241,openssl,fca,4,296280-296477
242,openssl,fca,4,307115-307378
243,openssl,fca,4,843600-843875
244,openssl,fca,4,101940-101993
245,openssl,fca,4,426616-426624
246,openssl,fca,4,892542-892870
247,openssl,fca,4,624943-624950
248,openssl,fca,4,310566-310583
249,openssl,fca,4,18669-18673
250,openssl,fca,4,771790-771816
251,openssl,fca,4,305040-305060
252,openssl,fca,4,295947-296018
253,openssl,fca,4,475947-475973
254,openssl,fca,4,843546-843553
255,openssl,fca,4,307160-307167
256,openssl,fca,4,843826-843832
257,openssl,fca,4,317055-317066
258,openssl,fca,4,843609-843875
259,openssl,fca,4,897341-897349
260,openssl,fca,4,307101-307378
261,openssl,fca,4,307308-307353
262,openssl,fca,4,476769-476776
263,openssl,fca,4,760327-760330
264,openssl,fca,4,781889-781912
265,openssl,fca,4,782039-782046
266,openssl,fca,4,305062-305092
267,openssl,fca,4,397764-397807
268,openssl,fca,4,307181-307192
269,openssl,fca,4,804276-804299
270,openssl,fca,4,897300-897308
271,openssl,fca,4,328929-328943
272,openssl,fca,4,295951-295959
273,openssl,fca,4,317272-317286
