,discovery_id,fuzzer,block_source,block_target
1,1,mopt-0-exid1,52047,52051
4,4,fairfuzz-0-exid1,49752,49845
13,13,symcc-0-exid1,126211,126215
28,28,fairfuzz-0-exid1,52061,52188
30,30,fairfuzz-0-exid1,38522,38570
32,32,fairfuzz-0-exid1,51988,51994
35,35,fairfuzz-0-exid1,27952,27954
36,36,symcc-0-exid1,4342,4359
38,38,symcc-0-exid1,51994,52006
39,39,fairfuzz-0-exid1,24974,24985
40,40,symcc-0-exid1,52051,52061
42,42,symcc-0-exid1,24974,24985
43,43,fairfuzz-0-exid1,2798,2819
45,45,fairfuzz-0-exid1,43621,43631
50,50,symcc-0-exid1,43581,43615
52,52,symcc-0-exid1,52034,52043
55,55,fairfuzz-0-exid1,1017,1023
59,59,aflplusplus-0-exid1,52122,52135
68,68,symcc-0-exid1,17964,18089
76,76,fairfuzz-0-exid1,5189,5241
79,79,aflplusplus-0-exid1,4342,4359
83,83,aflplusplus-0-exid1,7130,7133
84,84,fairfuzz-0-exid1,25219,25256
85,85,aflplusplus-0-exid1,52421,52424
87,87,aflplusplus-0-exid1,52469,52744
90,90,aflplusplus-0-exid1,26564,26581
91,91,symcc-0-exid1,6699,6701
92,92,aflplusplus-0-exid1,43621,43631
94,94,aflplusplus-0-exid1,50978,50997
95,95,fairfuzz-0-exid1,77323,77326
96,96,aflplusplus-0-exid1,1017,1023
103,103,mopt-0-exid1,51988,51994
104,104,aflplusplus-0-exid1,25363,25377
106,106,mopt-0-exid1,52061,52188
107,107,aflplusplus-0-exid1,6684,6699
109,109,mopt-0-exid1,24974,24985
111,111,fairfuzz-0-exid1,52459,52464
112,112,mopt-0-exid1,119578,119685
113,113,aflplusplus-0-exid1,38629,38632
117,117,mopt-0-exid1,52043,52045
118,118,fairfuzz-0-exid1,30009,30022
121,121,aflplusplus-0-exid1,77593,77597
125,125,aflplusplus-0-exid1,20509,20511
128,128,symcc-0-exid1,29305,29312
129,129,mopt-0-exid1,52051,52061
131,131,symcc-0-exid1,52464,52469
135,135,aflplusplus-0-exid1,117022,117039
139,139,aflplusplus-0-exid1,26552,26554
142,142,symcc-0-exid1,119324,119342
144,144,symcc-0-exid1,25219,25256
145,145,aflplusplus-0-exid1,20503,20505
147,147,aflplusplus-0-exid1,119578,119685
150,150,aflplusplus-0-exid1,118332,118340
152,152,symcc-0-exid1,26415,26564
156,156,aflplusplus-0-exid1,81601,81623
158,158,mopt-0-exid1,49694,49722
161,161,aflplusplus-0-exid1,51994,52006
162,162,fairfuzz-0-exid1,7022,7027
163,163,mopt-0-exid1,52459,52464
164,164,aflplusplus-0-exid1,77451,77459
165,165,aflplusplus-0-exid1,52803,52823
167,167,fairfuzz-0-exid1,117022,117039
168,168,aflplusplus-0-exid1,38526,38539
170,170,fairfuzz-0-exid1,53481,53498
174,174,aflplusplus-0-exid1,2866,2881
175,175,symcc-0-exid1,25875,25887
176,176,aflplusplus-0-exid1,26471,26562
