,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid23,2009,2017
2,2,afl-0-exid23,56334,56346
3,3,fairfuzz-0-exid23,360,384
4,4,afl-0-exid23,57777,57790
5,5,fairfuzz-0-exid23,62560,62593
6,6,afl-0-exid23,60245,60257
7,7,fairfuzz-0-exid23,6768,6901
8,8,afl-0-exid23,150,839
9,9,fairfuzz-0-exid23,10186,10200
10,10,afl-0-exid23,49160,49166
11,11,fairfuzz-0-exid23,49105,49109
12,12,afl-0-exid23,502,522
13,13,fairfuzz-0-exid23,150,839
14,14,afl-0-exid23,48876,48910
15,15,fairfuzz-0-exid23,522,532
16,16,afl-0-exid23,12751,12758
17,17,fairfuzz-0-exid23,392,397
18,18,afl-0-exid23,49205,49215
19,19,fairfuzz-0-exid23,48365,48372
20,20,afl-0-exid23,5300,5304
21,21,fairfuzz-0-exid23,5142,5153
22,22,afl-0-exid23,12744,12768
24,24,afl-0-exid23,48422,48402
26,26,afl-0-exid23,51433,51444
29,29,fairfuzz-0-exid23,5,27
31,31,fairfuzz-0-exid23,49160,49166
33,33,fairfuzz-0-exid23,12744,12768
34,34,afl-0-exid23,48196,48230
35,35,fairfuzz-0-exid23,48952,48973
37,37,fairfuzz-0-exid23,48876,48910
38,38,afl-0-exid23,46695,46667
40,40,afl-0-exid23,5298,5300
42,42,afl-0-exid23,5,27
43,43,aflplusplus-0-exid23,748,754
44,44,fairfuzz-0-exid23,58194,58198
46,46,aflplusplus-0-exid23,47294,47307
47,47,fairfuzz-0-exid23,60804,60825
48,48,afl-0-exid23,58194,58198
49,49,aflplusplus-0-exid23,56882,56894
50,50,fairfuzz-0-exid23,132,845
52,52,aflplusplus-0-exid23,40789,40811
54,54,afl-0-exid23,105,132
55,55,aflplusplus-0-exid23,150,839
56,56,fairfuzz-0-exid23,47988,48000
57,57,afl-0-exid23,60789,60804
58,58,aflplusplus-0-exid23,12725,12729
59,59,fairfuzz-0-exid23,48031,48033
60,60,afl-0-exid23,48383,48385
61,61,aflplusplus-0-exid23,532,836
62,62,fairfuzz-0-exid23,5277,5284
63,63,aflfast-0-exid23,5935,5949
64,64,afl-0-exid23,5103,5110
65,65,fairfuzz-0-exid23,26850,26852
66,66,aflplusplus-0-exid23,7631,7642
67,67,aflfast-0-exid23,57777,57790
70,70,aflplusplus-0-exid23,12751,12758
71,71,aflfast-0-exid23,29711,29721
72,72,afl-0-exid23,58205,58288
73,73,fairfuzz-0-exid23,51433,51444
75,75,aflfast-0-exid23,9476,9567
76,76,afl-0-exid23,58205,58283
77,77,fairfuzz-0-exid23,49222,49235
78,78,aflplusplus-0-exid23,56476,56695
79,79,afl-0-exid23,629,642
