,benchmark,fuzzer_combination,expid,edge
0,libpng,fcb,6,60991-61007
1,libpng,fcb,6,56552-56565
2,libpng,fcb,6,57761-57763
3,libpng,fcb,6,55632-55640
4,libpng,fcb,6,147-150
5,libpng,fcb,6,12877-12880
6,libpng,fcb,6,420-425
7,libpng,fcb,6,12751-12758
8,libpng,fcb,6,12773-12828
9,libpng,fcb,6,28377-28390
10,libpng,fcb,6,105-132
11,libpng,fcb,6,60830-60851
12,libpng,fcb,6,12729-12768
13,libpng,fcb,6,58194-58198
14,libpng,fcb,6,12744-12768
15,libpng,fcb,6,5103-5110
16,libpng,fcb,6,26850-26852
17,libpng,fcb,6,48406-48422
18,libpng,fcb,6,48952-48973
19,libpng,fcb,6,5188-5192
20,libpng,fcb,6,4965-4990
21,libpng,fcb,6,57955-57967
22,libpng,fcb,6,48361-48365
23,libpng,fcb,6,49140-49147
24,libpng,fcb,6,48365-48379
25,libpng,fcb,6,12086-12093
26,libpng,fcb,6,48149-48169
27,libpng,fcb,6,48357-48101
28,libpng,fcb,6,7670-7684
29,libpng,fcb,6,58205-58305
30,libpng,fcb,6,56759-56774
31,libpng,fcb,6,5114-5135
32,libpng,fcb,6,46845-46850
33,libpng,fcb,6,46749-46773
34,libpng,fcb,6,53208-53224
35,libpng,fcb,6,56681-56691
36,libpng,fcb,6,56476-56695
37,libpng,fcb,6,5181-5188
38,libpng,fcb,6,49105-49109
39,libpng,fcb,6,26447-26457
40,libpng,fcb,6,57719-57737
41,libpng,fcb,6,46577-46582
42,libpng,fcb,6,5035-5039
43,libpng,fcb,6,48347-48385
44,libpng,fcb,6,58205-58321
45,libpng,fcb,6,48313-48320
46,libpng,fcb,6,46582-46589
47,libpng,fcb,6,49117-49138
48,libpng,fcb,6,63-74
49,libpng,fcb,6,56421-56709
50,libpng,fcb,6,7545-7564
51,libpng,fcb,6,46568-46582
52,libpng,fcb,6,46598-46603
53,libpng,fcb,6,56334-56734
54,libpng,fcb,6,48832-48845
55,libpng,fcb,6,7524-7564
56,libpng,fcb,6,57959-57967
57,libpng,fcb,6,57993-58014
58,libpng,fcb,6,5979-6254
59,libpng,fcb,6,53119-53126
60,libpng,fcb,6,57967-57987
61,libpng,fcb,6,5871-5881
62,libpng,fcb,6,47466-47487
63,libpng,fcb,6,57763-57767
64,libpng,fcb,6,57767-57803
65,libpng,fcb,6,62542-62550
66,libpng,fcb,6,7754-7765
67,libpng,fcb,6,57825-57835
68,libpng,fcb,6,10207-10277
69,libpng,fcb,6,10200-10207
70,libpng,fcb,6,62535-62540
71,libpng,fcb,6,3228-3244
72,libpng,fcb,6,10308-10339
