,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid0,29157,29205
2,2,mopt-0-exid0,17519,17534
3,3,fairfuzz-0-exid0,9476,9567
4,4,symcc-0-exid0,10237,10250
5,5,fairfuzz-0-exid0,57719,57744
6,6,mopt-0-exid0,60261,60271
7,7,symcc-0-exid0,28377,28381
8,8,fairfuzz-0-exid0,29963,29979
9,9,mopt-0-exid0,6054,6090
10,10,symcc-0-exid0,5871,5893
11,11,fairfuzz-0-exid0,56792,56821
12,12,mopt-0-exid0,9476,9567
13,13,symcc-0-exid0,150,839
14,14,fairfuzz-0-exid0,469,474
15,15,mopt-0-exid0,147,150
16,16,symcc-0-exid0,12877,12880
17,17,fairfuzz-0-exid0,415,420
18,18,mopt-0-exid0,420,425
19,19,symcc-0-exid0,51273,51277
20,20,fairfuzz-0-exid0,48876,48910
21,21,mopt-0-exid0,12773,12828
22,22,symcc-0-exid0,48876,48910
23,23,fairfuzz-0-exid0,48942,48973
24,24,mopt-0-exid0,12751,12765
25,25,symcc-0-exid0,5,27
26,26,fairfuzz-0-exid0,150,839
27,27,mopt-0-exid0,51425,51433
28,28,symcc-0-exid0,484,490
29,29,fairfuzz-0-exid0,5,27
30,30,mopt-0-exid0,629,642
31,31,symcc-0-exid0,105,132
33,33,mopt-0-exid0,12751,12758
36,36,mopt-0-exid0,58194,58198
37,37,symcc-0-exid0,48942,48973
39,39,mopt-0-exid0,58293,58300
40,40,symcc-0-exid0,48326,48336
43,43,symcc-0-exid0,49160,49166
44,44,fairfuzz-0-exid0,5188,5192
45,45,mopt-0-exid0,48952,48973
47,47,fairfuzz-0-exid0,46773,46778
48,48,mopt-0-exid0,48326,48336
49,49,symcc-0-exid0,5300,5304
50,50,fairfuzz-0-exid0,51286,51290
52,52,symcc-0-exid0,58163,58187
53,53,fairfuzz-0-exid0,12758,12765
56,56,fairfuzz-0-exid0,60789,60804
57,57,mopt-0-exid0,5181,5188
59,59,fairfuzz-0-exid0,49160,49166
60,60,mopt-0-exid0,48966,48973
61,61,symcc-0-exid0,5103,5110
62,62,fairfuzz-0-exid0,58205,58305
63,63,mopt-0-exid0,48406,48422
65,65,fairfuzz-0-exid0,48118,48124
66,66,mopt-0-exid0,46589,46598
67,67,symcc-0-exid0,53119,53126
68,68,fairfuzz-0-exid0,46703,46743
70,70,symcc-0-exid0,26850,26852
71,71,fairfuzz-0-exid0,132,845
72,72,mopt-0-exid0,12640,12654
74,74,fairfuzz-0-exid0,46589,46598
75,75,aflplusplus-0-exid0,62542,62560
76,76,mopt-0-exid0,49160,49166
78,78,fairfuzz-0-exid0,58194,58198
79,79,aflplusplus-0-exid0,55028,55048
81,81,symcc-0-exid0,58194,58198
83,83,aflplusplus-0-exid0,57424,57444
86,86,fairfuzz-0-exid0,58293,58300
87,87,aflplusplus-0-exid0,9717,9726
91,91,aflplusplus-0-exid0,147,150
93,93,symcc-0-exid0,5181,5188
94,94,fairfuzz-0-exid0,53119,53126
95,95,aflplusplus-0-exid0,12830,12844
97,97,symcc-0-exid0,48966,48973
99,99,aflplusplus-0-exid0,48322,48326
102,102,fairfuzz-0-exid0,46598,46603
103,103,aflplusplus-0-exid0,9322,9338
105,105,symcc-0-exid0,5153,5174
107,107,aflplusplus-0-exid0,12751,12758
114,114,fairfuzz-0-exid0,57932,57945
115,115,aflplusplus-0-exid0,7535,7564
116,116,mopt-0-exid0,46603,46610
117,117,symcc-0-exid0,46810,46845
118,118,fairfuzz-0-exid0,26852,26854
119,119,aflplusplus-0-exid0,56759,56774
120,120,mopt-0-exid0,60825,60830
124,124,mopt-0-exid0,58205,58305
125,125,symcc-0-exid0,46703,46743
126,126,fairfuzz-0-exid0,642,647
127,127,aflplusplus-0-exid0,46749,46773
129,129,symcc-0-exid0,48406,48422
131,131,aflplusplus-0-exid0,56675,56677
133,133,symcc-0-exid0,57955,57967
134,134,fairfuzz-0-exid0,48406,48422
135,135,aflplusplus-0-exid0,56695,56702
137,137,symcc-0-exid0,48357,48101
139,139,aflplusplus-0-exid0,5203,5210
143,143,aflplusplus-0-exid0,26850,26852
147,147,aflplusplus-0-exid0,46667,46673
149,149,symcc-0-exid0,46773,46804
151,151,aflplusplus-0-exid0,51433,51444
157,157,symcc-0-exid0,49138,49140
158,158,fairfuzz-0-exid0,5146,5181
159,159,aflplusplus-0-exid0,56421,56709
161,161,symcc-0-exid0,12630,12635
162,162,fairfuzz-0-exid0,48313,48320
163,163,aflplusplus-0-exid0,48124,48140
165,165,symcc-0-exid0,46577,46582
171,171,aflplusplus-0-exid0,60987,61007
175,175,aflplusplus-0-exid0,5,27
178,178,fairfuzz-0-exid0,57959,57967
179,179,aflplusplus-0-exid0,48031,48033
182,182,fairfuzz-0-exid0,48845,48867
183,183,aflplusplus-0-exid0,28377,28390
185,185,symcc-0-exid0,60830,60851
189,189,symcc-0-exid0,53208,53224
190,190,fairfuzz-0-exid0,63,74
191,191,aflplusplus-0-exid0,7677,7701
192,192,mopt-0-exid0,48000,48016
193,193,symcc-0-exid0,48124,48140
196,196,mopt-0-exid0,48845,48867
201,201,symcc-0-exid0,48313,48320
204,204,mopt-0-exid0,43129,43157
207,207,fairfuzz-0-exid0,48966,48973
210,210,aflplusplus-0-exid0,7545,7564
211,211,fairfuzz-0-exid0,48347,48385
214,214,aflplusplus-0-exid0,5142,5153
218,218,aflplusplus-0-exid0,46845,46878
219,219,fairfuzz-0-exid0,28403,28416
224,224,mopt-0-exid0,40119,40134
225,225,symcc-0-exid0,4990,4997
227,227,fairfuzz-0-exid0,57967,57987
229,229,symcc-0-exid0,48347,48385
233,233,symcc-0-exid0,58288,58293
234,234,aflplusplus-0-exid0,56334,56734
235,235,fairfuzz-0-exid0,5160,5174
236,236,mopt-0-exid0,5160,5174
237,237,symcc-0-exid0,46598,46603
240,240,mopt-0-exid0,28429,28442
241,241,symcc-0-exid0,57825,57835
245,245,symcc-0-exid0,28403,28416
252,252,aflplusplus-0-exid0,5979,6254
255,255,aflplusplus-0-exid0,48149,48169
256,256,fairfuzz-0-exid0,26447,26457
258,258,fairfuzz-0-exid0,19476,19509
260,260,symcc-0-exid0,48832,48845
262,262,aflplusplus-0-exid0,5871,5881
266,266,symcc-0-exid0,57959,57967
268,268,aflplusplus-0-exid0,624,629
276,276,fairfuzz-0-exid0,26440,26464
277,277,aflplusplus-0-exid0,49109,49117
279,279,fairfuzz-0-exid0,57825,57835
280,280,aflplusplus-0-exid0,46598,46603
281,281,mopt-0-exid0,53119,53126
283,283,fairfuzz-0-exid0,12630,12635
285,285,mopt-0-exid0,74,82
288,288,fairfuzz-0-exid0,56476,56695
289,289,mopt-0-exid0,57959,57967
291,291,fairfuzz-0-exid0,58163,58187
294,294,fairfuzz-0-exid0,61531,61592
295,295,aflplusplus-0-exid0,7765,7782
296,296,symcc-0-exid0,48149,48169
297,297,fairfuzz-0-exid0,56681,56691
300,300,fairfuzz-0-exid0,56713,56720
301,301,aflplusplus-0-exid0,57959,57967
304,304,fairfuzz-0-exid0,7670,7684
306,306,symcc-0-exid0,47054,47091
307,307,fairfuzz-0-exid0,6320,6416
310,310,symcc-0-exid0,26447,26457
313,313,symcc-0-exid0,30353,30358
315,315,aflplusplus-0-exid0,58194,58198
319,319,symcc-0-exid0,479,492
320,320,fairfuzz-0-exid0,55632,55654
323,323,fairfuzz-0-exid0,55654,55711
324,324,aflplusplus-0-exid0,10339,10411
326,326,fairfuzz-0-exid0,42921,42951
328,328,mopt-0-exid0,49940,49993
330,330,fairfuzz-0-exid0,55108,55113
334,334,fairfuzz-0-exid0,55113,55403
335,335,aflplusplus-0-exid0,12624,12635
337,337,fairfuzz-0-exid0,55178,55403
338,338,aflplusplus-0-exid0,6433,6443
340,340,fairfuzz-0-exid0,54516,54520
341,341,aflplusplus-0-exid0,5997,6005
343,343,fairfuzz-0-exid0,54520,54603
353,353,aflplusplus-0-exid0,6078,6254
354,354,symcc-0-exid0,54520,54603
357,357,symcc-0-exid0,26740,26744
361,361,symcc-0-exid0,53719,53723
362,362,aflplusplus-0-exid0,5812,5821
364,364,symcc-0-exid0,54266,54270
365,365,aflplusplus-0-exid0,12773,12828
367,367,symcc-0-exid0,26623,26627
368,368,aflplusplus-0-exid0,57955,57967
369,369,fairfuzz-0-exid0,48718,48728
370,370,symcc-0-exid0,58313,58329
371,371,aflplusplus-0-exid0,57967,57987
373,373,fairfuzz-0-exid0,53208,53224
374,374,symcc-0-exid0,57767,57803
377,377,symcc-0-exid0,55856,55871
381,381,symcc-0-exid0,54653,54770
382,382,aflplusplus-0-exid0,48966,48973
384,384,symcc-0-exid0,53427,53444
386,386,fairfuzz-0-exid0,28454,28456
387,387,symcc-0-exid0,48778,48785
388,388,aflplusplus-0-exid0,5146,5181
390,390,symcc-0-exid0,26423,26433
391,391,aflplusplus-0-exid0,56847,56864
393,393,symcc-0-exid0,26731,26866
396,396,symcc-0-exid0,56248,56255
399,399,fairfuzz-0-exid0,55028,55038
400,400,symcc-0-exid0,54801,54815
401,401,aflplusplus-0-exid0,19167,19369
403,403,symcc-0-exid0,55038,55403
405,405,fairfuzz-0-exid0,50868,50873
406,406,symcc-0-exid0,56742,56747
409,409,symcc-0-exid0,56695,56702
411,411,fairfuzz-0-exid0,42899,42956
413,413,aflplusplus-0-exid0,5821,5841
414,414,fairfuzz-0-exid0,57868,57890
415,415,symcc-0-exid0,56548,56675
416,416,aflplusplus-0-exid0,6192,6236
417,417,fairfuzz-0-exid0,28195,28199
418,418,symcc-0-exid0,56359,56713
419,419,aflplusplus-0-exid0,56314,56739
421,421,symcc-0-exid0,6320,6416
423,423,fairfuzz-0-exid0,54478,54603
426,426,fairfuzz-0-exid0,28056,28060
427,427,symcc-0-exid0,55108,55113
429,429,aflplusplus-0-exid0,48876,48910
431,431,aflplusplus-0-exid0,48952,48973
432,432,symcc-0-exid0,55632,55654
433,433,aflplusplus-0-exid0,56144,56173
436,436,symcc-0-exid0,19476,19509
439,439,aflplusplus-0-exid0,49038,49090
440,440,symcc-0-exid0,48718,48728
441,441,mopt-0-exid0,48313,48320
442,442,aflplusplus-0-exid0,74,82
444,444,aflplusplus-0-exid0,4965,4990
448,448,aflplusplus-0-exid0,5039,5046
451,451,aflplusplus-0-exid0,5114,5135
454,454,aflplusplus-0-exid0,30815,31243
456,456,aflplusplus-0-exid0,5188,5192
457,457,symcc-0-exid0,55165,55178
458,458,aflplusplus-0-exid0,56267,56782
459,459,symcc-0-exid0,57868,57890
467,467,aflplusplus-0-exid0,48832,48845
468,468,symcc-0-exid0,28448,28450
469,469,aflplusplus-0-exid0,10330,10411
472,472,aflplusplus-0-exid0,5893,5923
476,476,aflplusplus-0-exid0,6634,6903
479,479,aflplusplus-0-exid0,56508,56532
480,480,mopt-0-exid0,49239,49277
481,481,symcc-0-exid0,54492,54502
483,483,aflplusplus-0-exid0,26447,26457
487,487,symcc-0-exid0,5174,5181
490,490,symcc-0-exid0,42899,42956
491,491,aflplusplus-0-exid0,57825,57835
493,493,symcc-0-exid0,42962,42989
504,504,symcc-0-exid0,54444,54464
505,505,fairfuzz-0-exid0,57993,58014
507,507,symcc-0-exid0,19176,19205
508,508,fairfuzz-0-exid0,46544,46550
513,513,aflplusplus-0-exid0,28450,28452
519,519,aflplusplus-0-exid0,5096,5110
521,521,aflplusplus-0-exid0,5121,5135
523,523,aflplusplus-0-exid0,57932,57945
528,528,symcc-0-exid0,55504,55686
529,529,aflplusplus-0-exid0,56199,56203
531,531,symcc-0-exid0,55612,55622
532,532,aflplusplus-0-exid0,7722,7742
535,535,symcc-0-exid0,10186,10207
538,538,aflplusplus-0-exid0,6597,6903
539,539,symcc-0-exid0,56508,56532
541,541,symcc-0-exid0,56421,56709
544,544,symcc-0-exid0,10330,10411
546,546,symcc-0-exid0,7663,7701
549,549,symcc-0-exid0,6005,6078
553,553,aflplusplus-0-exid0,19476,19509
554,554,symcc-0-exid0,5893,5923
564,564,aflplusplus-0-exid0,5160,5174
565,565,symcc-0-exid0,56334,56734
