,benchmark,fuzzer_combination,expid,edge
0,jq,fcb,5,26590-26629
1,jq,fcb,5,23093-23102
2,jq,fcb,5,26938-28475
3,jq,fcb,5,24780-24784
4,jq,fcb,5,27468-27471
5,jq,fcb,5,24148-24154
6,jq,fcb,5,16374-16407
7,jq,fcb,5,26792-26816
8,jq,fcb,5,25309-25320
9,jq,fcb,5,28379-28350
10,jq,fcb,5,16152-16177
11,jq,fcb,5,36866-36929
12,jq,fcb,5,29624-29627
13,jq,fcb,5,25323-25584
14,jq,fcb,5,30324-34069
15,jq,fcb,5,28909-29108
16,jq,fcb,5,30267-30270
17,jq,fcb,5,25147-25577
18,jq,fcb,5,45884-45893
19,jq,fcb,5,25670-25683
20,jq,fcb,5,25719-25723
21,jq,fcb,5,34421-34457
22,jq,fcb,5,23743-23743
23,jq,fcb,5,25077-25577
24,jq,fcb,5,30263-34069
25,jq,fcb,5,30270-30272
26,jq,fcb,5,29721-29725
27,jq,fcb,5,45806-45832
28,jq,fcb,5,31756-31760
29,jq,fcb,5,29715-29734
30,jq,fcb,5,30302-30324
31,jq,fcb,5,36140-36152
32,jq,fcb,5,25360-25584
33,jq,fcb,5,29903-30118
34,jq,fcb,5,25081-25577
35,jq,fcb,5,25945-26090
36,jq,fcb,5,24086-24090
37,jq,fcb,5,40327-40352
38,jq,fcb,5,25224-25577
39,jq,fcb,5,45930-45935
40,jq,fcb,5,25421-25584
41,jq,fcb,5,24896-25577
42,jq,fcb,5,24081-25598
43,jq,fcb,5,40092-40180
44,jq,fcb,5,23818-23837
45,jq,fcb,5,23881-23887
46,jq,fcb,5,25928-25945
47,jq,fcb,5,24099-24121
48,jq,fcb,5,30149-30173
49,jq,fcb,5,24196-24198
50,jq,fcb,5,29725-30324
51,jq,fcb,5,29715-29725
52,jq,fcb,5,29748-29748
53,jq,fcb,5,23791-23801
54,jq,fcb,5,46082-46175
55,jq,fcb,5,40096-40101
56,jq,fcb,5,24840-25577
57,jq,fcb,5,30367-30370
58,jq,fcb,5,19506-19531
59,jq,fcb,5,24784-25577
60,jq,fcb,5,26069-26083
61,jq,fcb,5,25169-25577
62,jq,fcb,5,26093-26090
63,jq,fcb,5,25487-25577
64,jq,fcb,5,24920-25577
65,jq,fcb,5,29899-29903
66,jq,fcb,5,30628-30648
67,jq,fcb,5,32646-32751
68,jq,fcb,5,29922-30118
69,jq,fcb,5,26127-26090
70,jq,fcb,5,34324-34367
71,jq,fcb,5,34407-34411
72,jq,fcb,5,24908-25577
73,jq,fcb,5,18695-18695
74,jq,fcb,5,25021-25577
75,jq,fcb,5,25999-26090
76,jq,fcb,5,34314-34318
77,jq,fcb,5,26103-26090
78,jq,fcb,5,29903-29912
79,jq,fcb,5,26113-26090
80,jq,fcb,5,34155-30324
81,jq,fcb,5,30383-30413
82,jq,fcb,5,40311-40352
83,jq,fcb,5,31683-31687
84,jq,fcb,5,24086-24121
85,jq,fcb,5,26682-26846
86,jq,fcb,5,32029-32082
87,jq,fcb,5,34649-34674
88,jq,fcb,5,35220-35233
89,jq,fcb,5,34796-34802
90,jq,fcb,5,35772-35779
91,jq,fcb,5,30600-30619
92,jq,fcb,5,32424-32476
93,jq,fcb,5,35220-35220
94,jq,fcb,5,32464-32476
95,jq,fcb,5,30600-30610
96,jq,fcb,5,32218-32265
97,jq,fcb,5,30619-30600
98,jq,fcb,5,29606-29606
99,jq,fcb,5,35779-35786
100,jq,fcb,5,30628-30447
101,jq,fcb,5,31595-31624
102,jq,fcb,5,31069-31077
103,jq,fcb,5,24113-25591
104,jq,fcb,5,30085-30096
105,jq,fcb,5,35594-35684
106,jq,fcb,5,30670-30680
107,jq,fcb,5,37418-37423
108,jq,fcb,5,39822-39844
109,jq,fcb,5,33442-33535
110,jq,fcb,5,32207-32218
111,jq,fcb,5,33322-33414
112,jq,fcb,5,31963-31968
113,jq,fcb,5,33414-33442
114,jq,fcb,5,32633-32641
115,jq,fcb,5,37053-37062
116,jq,fcb,5,35763-35800
117,jq,fcb,5,1645-1654
118,jq,fcb,5,25124-25577
119,jq,fcb,5,37011-37033
120,jq,fcb,5,38125-38130
121,jq,fcb,5,30205-30238
122,jq,fcb,5,36134-36152
123,jq,fcb,5,35951-35959
124,jq,fcb,5,29887-29887
125,jq,fcb,5,26209-26213
126,jq,fcb,5,26236-26240
127,jq,fcb,5,26185-26178
128,jq,fcb,5,26138-26152
129,jq,fcb,5,26213-26217
130,jq,fcb,5,26181-26189
131,jq,fcb,5,30186-30186
132,jq,fcb,5,29945-30096
133,jq,fcb,5,26185-26189
134,jq,fcb,5,26156-26160
135,jq,fcb,5,32427-32476
136,jq,fcb,5,34418-34470
137,jq,fcb,5,33564-33851
138,jq,fcb,5,31030-31069
139,jq,fcb,5,30383-30389
140,jq,fcb,5,38125-38173
141,jq,fcb,5,34006-34047
142,jq,fcb,5,30149-30163
143,jq,fcb,5,30160-30163
144,jq,fcb,5,26152-26160
145,jq,fcb,5,21598-21607
146,jq,fcb,5,38297-38314
147,jq,fcb,5,37231-37240
148,jq,fcb,5,34191-30324
149,jq,fcb,5,34207-34069
150,jq,fcb,5,30802-30802
151,jq,fcb,5,35663-35678
152,jq,fcb,5,30035-30044
153,jq,fcb,5,40285-40327
154,jq,fcb,5,38130-38482
155,jq,fcb,5,30680-30689
156,jq,fcb,5,30721-30700
157,jq,fcb,5,39702-39714
158,jq,fcb,5,30747-30750
159,jq,fcb,5,30663-30680
160,jq,fcb,5,39911-39922
161,jq,fcb,5,30747-30774
162,jq,fcb,5,37777-37784
163,jq,fcb,5,31767-31775
164,jq,fcb,5,33013-33030
