,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid4,20801,20816
2,2,symcc-0-exid4,70631,70689
3,3,symcc-0-exid4,72682,72690
4,4,symcc-0-exid4,71218,71223
5,5,fairfuzz-0-exid4,57316,57320
6,6,symcc-0-exid4,19042,19074
7,7,fairfuzz-0-exid4,89803,89816
8,8,mopt-0-exid4,19227,19245
9,9,symcc-0-exid4,46054,55719
10,10,fairfuzz-0-exid4,32851,32962
11,11,mopt-0-exid4,92414,92458
12,12,symcc-0-exid4,85039,85067
13,13,fairfuzz-0-exid4,35152,35174
14,14,mopt-0-exid4,65034,65114
15,15,symcc-0-exid4,73354,73407
16,16,fairfuzz-0-exid4,21541,21608
17,17,mopt-0-exid4,18603,18663
18,18,symcc-0-exid4,35333,35326
19,19,fairfuzz-0-exid4,7741,7783
20,20,mopt-0-exid4,21541,21608
21,21,symcc-0-exid4,55065,55076
22,22,fairfuzz-0-exid4,67085,67100
23,23,mopt-0-exid4,16284,16299
24,24,fairfuzz-0-exid4,60834,60841
25,25,mopt-0-exid4,67085,67100
26,26,fairfuzz-0-exid4,35326,35333
27,27,mopt-0-exid4,45901,45955
28,28,fairfuzz-0-exid4,33985,34001
29,29,mopt-0-exid4,35326,35333
30,30,mopt-0-exid4,7679,7683
31,31,aflplusplus-0-exid4,15125,15202
32,32,aflplusplus-0-exid4,70648,70670
33,33,aflplusplus-0-exid4,85133,85431
34,34,aflplusplus-0-exid4,53732,53741
35,35,aflplusplus-0-exid4,8878,8883
36,36,aflplusplus-0-exid4,9622,9696
37,37,aflplusplus-0-exid4,77378,77400
38,38,aflplusplus-0-exid4,31299,31309
39,39,aflplusplus-0-exid4,38577,38580
40,40,aflplusplus-0-exid4,32680,32698
41,41,aflplusplus-0-exid4,75350,75363
42,42,aflplusplus-0-exid4,75363,75376
43,43,aflplusplus-0-exid4,71981,71994
45,45,aflplusplus-0-exid4,72490,72496
51,51,aflplusplus-0-exid4,73030,73039
55,55,fairfuzz-0-exid4,75307,75314
56,56,fairfuzz-0-exid4,6839,6853
58,58,fairfuzz-0-exid4,75387,75420
59,59,fairfuzz-0-exid4,73741,73756
63,63,symcc-0-exid4,75321,75344
64,64,fairfuzz-0-exid4,31617,31623
65,65,symcc-0-exid4,26674,26891
67,67,symcc-0-exid4,75395,75416
68,68,fairfuzz-0-exid4,75416,75420
70,70,fairfuzz-0-exid4,30803,30821
71,71,symcc-0-exid4,75387,75420
73,73,symcc-0-exid4,6853,6860
82,82,symcc-0-exid4,30803,30821
92,92,aflplusplus-0-exid4,16172,16203
95,95,aflplusplus-0-exid4,71981,72022
100,100,fairfuzz-0-exid4,75286,75316
101,101,aflplusplus-0-exid4,74485,74503
113,113,aflplusplus-0-exid4,46980,47028
124,124,fairfuzz-0-exid4,31825,31834
125,125,aflplusplus-0-exid4,6853,6860
131,131,aflplusplus-0-exid4,75302,75307
137,137,aflplusplus-0-exid4,75286,75297
152,152,aflplusplus-0-exid4,73756,73766
158,158,aflplusplus-0-exid4,71981,72015
159,159,symcc-0-exid4,75286,75302
162,162,aflplusplus-0-exid4,75286,75316
164,164,aflplusplus-0-exid4,29283,29298
165,165,symcc-0-exid4,10284,10469
179,179,aflplusplus-0-exid4,75416,75420
181,181,mopt-0-exid4,31617,31623
185,185,mopt-0-exid4,34252,34296
189,189,mopt-0-exid4,75416,75420
193,193,mopt-0-exid4,30803,30821
197,197,symcc-0-exid4,71981,72008
208,208,mopt-0-exid4,6853,6860
209,209,aflplusplus-0-exid4,33535,33561
215,215,symcc-0-exid4,74503,74523
216,216,mopt-0-exid4,75302,75307
222,222,symcc-0-exid4,33535,33561
226,226,aflplusplus-0-exid4,72008,72013
227,227,fairfuzz-0-exid4,72008,72013
233,233,mopt-0-exid4,30803,30813
242,242,aflplusplus-0-exid4,27754,27756
256,256,symcc-0-exid4,27832,27844
278,278,fairfuzz-0-exid4,74529,74540
320,320,aflplusplus-0-exid4,59985,60019
325,325,symcc-0-exid4,32084,32094
340,340,aflplusplus-0-exid4,31784,31794
343,343,aflplusplus-0-exid4,11021,11028
346,346,aflplusplus-0-exid4,58984,59034
353,353,aflplusplus-0-exid4,74715,74728
391,391,aflplusplus-0-exid4,60050,60072
395,395,aflplusplus-0-exid4,60126,60132
400,400,aflplusplus-0-exid4,27891,27900
406,406,aflplusplus-0-exid4,58984,59002
409,409,aflplusplus-0-exid4,11273,11367
411,411,mopt-0-exid4,75316,75321
417,417,symcc-0-exid4,65971,66078
420,420,fairfuzz-0-exid4,71981,72022
421,421,aflplusplus-0-exid4,53682,53701
431,431,fairfuzz-0-exid4,46426,46474
433,433,aflplusplus-0-exid4,10456,10461
465,465,aflplusplus-0-exid4,10205,10237
468,468,aflplusplus-0-exid4,47224,47249
476,476,aflplusplus-0-exid4,30841,30892
478,478,fairfuzz-0-exid4,34337,34428
487,487,aflplusplus-0-exid4,59463,59467
488,488,symcc-0-exid4,73107,73148
490,490,fairfuzz-0-exid4,27703,27717
508,508,symcc-0-exid4,46426,46474
516,516,aflplusplus-0-exid4,70440,70453
520,520,aflplusplus-0-exid4,68762,68780
535,535,aflplusplus-0-exid4,43486,43501
537,537,fairfuzz-0-exid4,33535,33561
539,539,aflplusplus-0-exid4,43196,43206
543,543,aflplusplus-0-exid4,50977,50994
545,545,symcc-0-exid4,67604,67613
547,547,aflplusplus-0-exid4,59467,59477
548,548,symcc-0-exid4,75286,75316
549,549,aflplusplus-0-exid4,51538,51556
550,550,fairfuzz-0-exid4,10237,10469
560,560,symcc-0-exid4,72434,72443
578,578,mopt-0-exid4,66078,66083
594,594,aflplusplus-0-exid4,7542,7572
599,599,fairfuzz-0-exid4,73039,73049
600,600,aflplusplus-0-exid4,10586,10608
654,654,aflplusplus-0-exid4,54195,54198
661,661,mopt-0-exid4,33535,33561
670,670,fairfuzz-0-exid4,32094,32104
680,680,fairfuzz-0-exid4,74386,74395
693,693,mopt-0-exid4,67613,67642
696,696,fairfuzz-0-exid4,42742,42770
710,710,fairfuzz-0-exid4,73323,73331
717,717,aflplusplus-0-exid4,58677,58687
724,724,aflplusplus-0-exid4,7435,7449
739,739,aflplusplus-0-exid4,57571,57716
746,746,symcc-0-exid4,74715,74728
750,750,symcc-0-exid4,30841,30892
752,752,fairfuzz-0-exid4,67613,67642
765,765,aflplusplus-0-exid4,47929,48028
775,775,symcc-0-exid4,73049,73062
780,780,aflplusplus-0-exid4,69398,69523
781,781,aflplusplus-0-exid4,55719,52009
783,783,fairfuzz-0-exid4,72496,72505
792,792,mopt-0-exid4,75286,75309
795,795,aflplusplus-0-exid4,54549,54569
803,803,aflplusplus-0-exid4,46766,46788
814,814,symcc-0-exid4,72505,72975
818,818,fairfuzz-0-exid4,73808,73841
833,833,aflplusplus-0-exid4,69718,69791
834,834,fairfuzz-0-exid4,74863,74872
837,837,aflplusplus-0-exid4,51287,51308
839,839,mopt-0-exid4,31784,31794
849,849,symcc-0-exid4,27717,27754
855,855,aflplusplus-0-exid4,54276,54292
868,868,mopt-0-exid4,17823,17851
878,878,aflplusplus-0-exid4,31353,31363
892,892,symcc-0-exid4,31784,31794
917,917,aflplusplus-0-exid4,12297,12330
920,920,aflplusplus-0-exid4,10252,10270
927,927,aflplusplus-0-exid4,11283,11288
929,929,symcc-0-exid4,72022,72027
934,934,aflplusplus-0-exid4,72699,72717
937,937,aflplusplus-0-exid4,9983,10061
941,941,aflplusplus-0-exid4,54307,54334
942,942,aflplusplus-0-exid4,55719,52654
945,945,aflplusplus-0-exid4,41143,41169
946,946,aflplusplus-0-exid4,54641,54668
947,947,mopt-0-exid4,32250,32252
949,949,aflplusplus-0-exid4,53146,53166
956,956,aflplusplus-0-exid4,67613,67642
959,959,aflplusplus-0-exid4,32158,32250
962,962,mopt-0-exid4,31353,31363
972,972,aflplusplus-0-exid4,54382,54402
974,974,aflplusplus-0-exid4,58334,58355
989,989,aflplusplus-0-exid4,54569,54576
1008,1008,aflplusplus-0-exid4,43190,43229
1009,1009,mopt-0-exid4,72022,72027
1011,1011,symcc-0-exid4,73808,73894
1014,1014,symcc-0-exid4,31825,31834
1020,1020,symcc-0-exid4,46980,47028
1023,1023,aflplusplus-0-exid4,7442,7449
1036,1036,aflplusplus-0-exid4,69484,69500
1037,1037,symcc-0-exid4,72667,72673
1039,1039,mopt-0-exid4,73030,73039
1068,1068,aflplusplus-0-exid4,38652,38681
1073,1073,symcc-0-exid4,32104,32160
1079,1079,aflplusplus-0-exid4,52050,52106
1104,1104,symcc-0-exid4,73030,73039
1116,1116,aflplusplus-0-exid4,38644,38681
1117,1117,aflplusplus-0-exid4,38687,38724
1118,1118,aflplusplus-0-exid4,41704,41726
1119,1119,mopt-0-exid4,73323,73331
1124,1124,aflplusplus-0-exid4,51052,51075
1125,1125,symcc-0-exid4,34337,34428
1130,1130,mopt-0-exid4,71981,72015
1150,1150,symcc-0-exid4,56953,57084
1151,1151,mopt-0-exid4,30841,30892
1155,1155,aflplusplus-0-exid4,38698,38724
1164,1164,fairfuzz-0-exid4,30841,30892
1194,1194,aflplusplus-0-exid4,54180,54198
1196,1196,symcc-0-exid4,72190,72208
1230,1230,aflplusplus-0-exid4,41929,41934
1243,1243,mopt-0-exid4,51556,51619
1246,1246,mopt-0-exid4,74386,74395
1265,1265,fairfuzz-0-exid4,63820,63847
1275,1275,mopt-0-exid4,27551,27635
1282,1282,fairfuzz-0-exid4,23402,23407
1285,1285,mopt-0-exid4,32402,32412
1313,1313,aflplusplus-0-exid4,65091,65108
1315,1315,mopt-0-exid4,10120,10143
1319,1319,mopt-0-exid4,72443,72975
1357,1357,aflplusplus-0-exid4,43208,43213
1359,1359,aflplusplus-0-exid4,62767,62769
1360,1360,fairfuzz-0-exid4,47508,47549
1392,1392,aflplusplus-0-exid4,10928,10950
1402,1402,symcc-0-exid4,71981,72015
1422,1422,aflplusplus-0-exid4,48337,48379
1446,1446,symcc-0-exid4,73808,73829
1460,1460,fairfuzz-0-exid4,35900,35913
1464,1464,aflplusplus-0-exid4,51578,51585
1467,1467,aflplusplus-0-exid4,50946,51077
1470,1470,aflplusplus-0-exid4,50618,50636
1487,1487,symcc-0-exid4,72152,72180
1490,1490,symcc-0-exid4,32114,32123
1493,1493,aflplusplus-0-exid4,34337,34428
1505,1505,symcc-0-exid4,72717,72975
1532,1532,aflplusplus-0-exid4,53925,53946
1541,1541,aflplusplus-0-exid4,8966,8991
1548,1548,aflplusplus-0-exid4,42297,42312
1567,1567,aflplusplus-0-exid4,50128,50149
1572,1572,aflplusplus-0-exid4,47381,47442
1576,1576,aflplusplus-0-exid4,39302,39267
1578,1578,symcc-0-exid4,27012,27019
1581,1581,symcc-0-exid4,73808,73817
1588,1588,symcc-0-exid4,74850,74863
1590,1590,aflplusplus-0-exid4,70255,70435
1591,1591,symcc-0-exid4,27551,27635
1593,1593,aflplusplus-0-exid4,53805,53825
1609,1609,symcc-0-exid4,71072,71060
1618,1618,aflplusplus-0-exid4,39435,39470
1625,1625,aflplusplus-0-exid4,48676,48739
1628,1628,aflplusplus-0-exid4,49643,49673
1631,1631,aflplusplus-0-exid4,49055,49072
1634,1634,aflplusplus-0-exid4,72717,72975
1638,1638,aflplusplus-0-exid4,49945,49980
1639,1639,aflplusplus-0-exid4,28403,28436
1641,1641,symcc-0-exid4,67085,67091
1642,1642,aflplusplus-0-exid4,69999,70015
1644,1644,aflplusplus-0-exid4,69199,69206
1651,1651,fairfuzz-0-exid4,55633,55699
1691,1691,mopt-0-exid4,32114,32123
1699,1699,mopt-0-exid4,46980,47028
1705,1705,fairfuzz-0-exid4,54198,54200
1706,1706,symcc-0-exid4,41051,41054
1714,1714,mopt-0-exid4,34337,34428
1718,1718,fairfuzz-0-exid4,68754,68762
1738,1738,symcc-0-exid4,6730,6737
1748,1748,mopt-0-exid4,73107,73148
1752,1752,aflplusplus-0-exid4,53936,53972
1753,1753,aflplusplus-0-exid4,70502,70507
1757,1757,aflplusplus-0-exid4,69919,69929
1773,1773,symcc-0-exid4,73808,73853
1788,1788,symcc-0-exid4,32783,32798
1802,1802,aflplusplus-0-exid4,56453,56467
1804,1804,symcc-0-exid4,72490,72496
1850,1850,aflplusplus-0-exid4,10383,10387
1866,1866,mopt-0-exid4,50910,50977
1873,1873,aflplusplus-0-exid4,47442,47479
1877,1877,aflplusplus-0-exid4,81792,81813
1880,1880,aflplusplus-0-exid4,7772,7783
1895,1895,fairfuzz-0-exid4,64926,64935
1913,1913,fairfuzz-0-exid4,10586,10608
1918,1918,symcc-0-exid4,73323,73331
1920,1920,aflplusplus-0-exid4,32199,32248
1928,1928,symcc-0-exid4,71587,71603
1940,1940,aflplusplus-0-exid4,72190,72208
1942,1942,mopt-0-exid4,71064,71072
1943,1943,mopt-0-exid4,70440,70453
1947,1947,mopt-0-exid4,72496,72505
1948,1948,mopt-0-exid4,12297,12330
1949,1949,mopt-0-exid4,72180,72182
1950,1950,mopt-0-exid4,41203,41220
1956,1956,mopt-0-exid4,49643,49673
1959,1959,mopt-0-exid4,59002,59034
1964,1964,mopt-0-exid4,43469,43486
1966,1966,mopt-0-exid4,55719,54276
1969,1969,mopt-0-exid4,56953,57084
1971,1971,mopt-0-exid4,47929,48028
1979,1979,mopt-0-exid4,50702,50769
1982,1982,mopt-0-exid4,11002,11028
1983,1983,mopt-0-exid4,8966,8991
1988,1988,aflplusplus-0-exid4,32123,32158
1990,1990,mopt-0-exid4,56487,56525
1995,1995,mopt-0-exid4,57488,57507
1996,1996,mopt-0-exid4,38552,38577
1997,1997,mopt-0-exid4,49995,50016
2000,2000,mopt-0-exid4,58984,59034
2001,2001,mopt-0-exid4,28403,28436
2002,2002,mopt-0-exid4,47210,47224
2003,2003,mopt-0-exid4,43213,43220
2004,2004,mopt-0-exid4,41950,42098
2008,2008,mopt-0-exid4,54198,54200
2009,2009,mopt-0-exid4,59827,59855
2010,2010,mopt-0-exid4,46644,46651
2011,2011,mopt-0-exid4,50596,50659
2012,2012,mopt-0-exid4,41021,41051
2013,2013,mopt-0-exid4,54172,54180
2014,2014,mopt-0-exid4,38652,38681
2016,2016,mopt-0-exid4,73808,73829
2019,2019,mopt-0-exid4,50636,50659
2025,2025,mopt-0-exid4,69718,69791
2026,2026,mopt-0-exid4,72463,72490
2030,2030,mopt-0-exid4,27754,27756
2031,2031,fairfuzz-0-exid4,54107,54121
2033,2033,fairfuzz-0-exid4,46948,46980
2034,2034,mopt-0-exid4,68754,68762
2035,2035,fairfuzz-0-exid4,11021,11028
2037,2037,mopt-0-exid4,51558,51578
2038,2038,fairfuzz-0-exid4,50636,50659
2039,2039,fairfuzz-0-exid4,47381,47442
2041,2041,fairfuzz-0-exid4,39435,39470
2047,2047,fairfuzz-0-exid4,20144,20217
2048,2048,fairfuzz-0-exid4,50596,50659
2051,2051,mopt-0-exid4,57571,57716
2054,2054,fairfuzz-0-exid4,21700,21709
2056,2056,mopt-0-exid4,46788,46872
2060,2060,mopt-0-exid4,55618,55633
2066,2066,mopt-0-exid4,54569,54590
2070,2070,mopt-0-exid4,47365,47381
2072,2072,mopt-0-exid4,65091,65108
2073,2073,mopt-0-exid4,59113,59135
2075,2075,mopt-0-exid4,73817,74059
2076,2076,mopt-0-exid4,63731,63752
2079,2079,mopt-0-exid4,59142,59192
2083,2083,mopt-0-exid4,9771,9796
2085,2085,mopt-0-exid4,59467,59477
2089,2089,symcc-0-exid4,69416,69484
2090,2090,aflplusplus-0-exid4,32160,32199
2091,2091,mopt-0-exid4,6702,6730
2092,2092,fairfuzz-0-exid4,46788,46872
2105,2105,mopt-0-exid4,35895,35900
2108,2108,mopt-0-exid4,42637,42649
2113,2113,mopt-0-exid4,48496,48532
2123,2123,mopt-0-exid4,47479,47508
2124,2124,symcc-0-exid4,46788,46872
2128,2128,mopt-0-exid4,69416,69484
2130,2130,mopt-0-exid4,72699,72717
2133,2133,symcc-0-exid4,36012,36032
2138,2138,symcc-0-exid4,77195,77217
2139,2139,symcc-0-exid4,43213,43220
2140,2140,mopt-0-exid4,23518,23525
2142,2142,mopt-0-exid4,59291,59446
2145,2145,mopt-0-exid4,7036,7083
2148,2148,symcc-0-exid4,63820,63847
2150,2150,fairfuzz-0-exid4,43486,43501
2154,2154,mopt-0-exid4,58334,58355
2155,2155,mopt-0-exid4,70468,70502
2156,2156,mopt-0-exid4,84835,84840
2158,2158,mopt-0-exid4,49055,49072
2161,2161,mopt-0-exid4,42742,42780
2166,2166,mopt-0-exid4,38698,38724
2167,2167,mopt-0-exid4,66567,66574
2171,2171,mopt-0-exid4,42649,42661
2172,2172,mopt-0-exid4,48676,48739
2173,2173,mopt-0-exid4,32104,32160
2177,2177,mopt-0-exid4,55719,51118
2180,2180,mopt-0-exid4,69905,69919
2181,2181,aflplusplus-0-exid4,28403,28519
2182,2182,mopt-0-exid4,60126,60132
2186,2186,mopt-0-exid4,53682,53701
2193,2193,symcc-0-exid4,20551,20567
2194,2194,mopt-0-exid4,39435,39470
2197,2197,symcc-0-exid4,47663,47800
2205,2205,mopt-0-exid4,27012,27019
2206,2206,symcc-0-exid4,10334,10469
2208,2208,mopt-0-exid4,55719,50057
2209,2209,mopt-0-exid4,51989,55719
2217,2217,symcc-0-exid4,64404,64439
2219,2219,mopt-0-exid4,60166,60181
2220,2220,symcc-0-exid4,16682,16712
2222,2222,mopt-0-exid4,50728,50769
2224,2224,symcc-0-exid4,24124,24140
2226,2226,mopt-0-exid4,58700,58745
2227,2227,symcc-0-exid4,28445,28533
2229,2229,symcc-0-exid4,69718,69791
2234,2234,symcc-0-exid4,70440,70453
2242,2242,mopt-0-exid4,52244,52265
2244,2244,mopt-0-exid4,54576,54590
2246,2246,mopt-0-exid4,48337,48379
2247,2247,aflplusplus-0-exid4,13689,13696
