,benchmark,fuzzer_combination,expid,edge
0,objdump,fcb,5,119235-119240
1,objdump,fcb,5,129605-129697
2,objdump,fcb,5,127313-128264
3,objdump,fcb,5,242378-242397
4,objdump,fcb,5,132368-132376
5,objdump,fcb,5,132368-133250
6,objdump,fcb,5,129613-129621
7,objdump,fcb,5,153217-153223
8,objdump,fcb,5,129613-129637
9,objdump,fcb,5,132352-133250
10,objdump,fcb,5,132249-132253
11,objdump,fcb,5,110595-110908
12,objdump,fcb,5,253814-253822
13,objdump,fcb,5,110479-110498
14,objdump,fcb,5,300813-300892
15,objdump,fcb,5,127327-128264
16,objdump,fcb,5,282736-282743
17,objdump,fcb,5,131174-131199
18,objdump,fcb,5,129629-129637
19,objdump,fcb,5,132360-133250
20,objdump,fcb,5,128268-128279
21,objdump,fcb,5,127316-127327
22,objdump,fcb,5,132432-133237
23,objdump,fcb,5,128279-128290
24,objdump,fcb,5,128268-127327
25,objdump,fcb,5,128301-128312
26,objdump,fcb,5,128301-127327
27,objdump,fcb,5,128323-127327
28,objdump,fcb,5,128323-128334
29,objdump,fcb,5,115405-115806
30,objdump,fcb,5,254611-254886
31,objdump,fcb,5,131145-131155
32,objdump,fcb,5,1515-1521
33,objdump,fcb,5,131162-132184
34,objdump,fcb,5,125437-125441
35,objdump,fcb,5,132466-133240
36,objdump,fcb,5,131668-131673
37,objdump,fcb,5,131110-131218
38,objdump,fcb,5,131106-132184
39,objdump,fcb,5,131507-131530
40,objdump,fcb,5,110595-110610
41,objdump,fcb,5,110595-110612
42,objdump,fcb,5,1002-1028
43,objdump,fcb,5,131673-131678
44,objdump,fcb,5,253848-254611
45,objdump,fcb,5,281928-281935
46,objdump,fcb,5,131507-131534
47,objdump,fcb,5,130346-130351
48,objdump,fcb,5,131564-131569
49,objdump,fcb,5,131502-131507
50,objdump,fcb,5,132214-132217
51,objdump,fcb,5,121355-121379
52,objdump,fcb,5,131457-131476
53,objdump,fcb,5,131218-131225
54,objdump,fcb,5,131365-131372
55,objdump,fcb,5,131225-131206
56,objdump,fcb,5,131218-132184
57,objdump,fcb,5,131380-132217
58,objdump,fcb,5,131507-132184
59,objdump,fcb,5,131507-131521
60,objdump,fcb,5,1744-1750
61,objdump,fcb,5,131383-131408
62,objdump,fcb,5,242407-242419
63,objdump,fcb,5,131372-131353
64,objdump,fcb,5,244658-244663
65,objdump,fcb,5,243873-243877
66,objdump,fcb,5,131441-131473
67,objdump,fcb,5,131457-131428
68,objdump,fcb,5,244763-244805
69,objdump,fcb,5,243911-243925
70,objdump,fcb,5,131110-131206
