,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid2,3423,3433
2,2,fairfuzz-0-exid2,29859,29872
3,3,symcc-0-exid2,10810,10904
4,4,fairfuzz-0-exid2,8016,8021
5,5,symcc-0-exid2,280,421
6,6,fairfuzz-0-exid2,13393,13398
7,7,symcc-0-exid2,11392,11411
8,8,fairfuzz-0-exid2,9625,9636
9,9,symcc-0-exid2,9877,9882
10,10,mopt-0-exid2,5683,5690
12,12,symcc-0-exid2,9550,9566
13,13,mopt-0-exid2,29852,29859
16,16,mopt-0-exid2,10660,10664
17,17,fairfuzz-0-exid2,10459,10459
18,18,mopt-0-exid2,579,2468
20,20,fairfuzz-0-exid2,13302,13320
21,21,mopt-0-exid2,439,341
23,23,fairfuzz-0-exid2,11147,11183
24,24,mopt-0-exid2,280,593
25,25,symcc-0-exid2,10815,10904
27,27,mopt-0-exid2,9796,9776
28,28,symcc-0-exid2,380,384
30,30,mopt-0-exid2,1214,2468
31,31,symcc-0-exid2,11295,11147
32,32,fairfuzz-0-exid2,1301,1305
33,33,mopt-0-exid2,9882,9893
35,35,fairfuzz-0-exid2,280,797
36,36,mopt-0-exid2,12806,12812
37,37,symcc-0-exid2,12543,12548
38,38,fairfuzz-0-exid2,9210,9227
40,40,symcc-0-exid2,2188,2201
44,44,fairfuzz-0-exid2,10542,10564
45,45,mopt-0-exid2,28769,28774
46,46,symcc-0-exid2,280,1049
47,47,fairfuzz-0-exid2,290,2367
48,48,mopt-0-exid2,11553,11561
49,49,symcc-0-exid2,2144,2158
51,51,mopt-0-exid2,8884,9219
53,53,aflplusplus-0-exid2,25190,25197
56,56,symcc-0-exid2,9785,9787
58,58,aflplusplus-0-exid2,10391,10503
59,59,mopt-0-exid2,11618,11633
60,60,symcc-0-exid2,1843,341
62,62,aflplusplus-0-exid2,9532,9593
63,63,mopt-0-exid2,2144,2158
67,67,mopt-0-exid2,2441,290
69,69,fairfuzz-0-exid2,2089,2102
70,70,aflplusplus-0-exid2,8939,8942
71,71,mopt-0-exid2,2089,2102
74,74,aflplusplus-0-exid2,8043,8007
75,75,mopt-0-exid2,2158,2089
76,76,symcc-0-exid2,10968,10975
77,77,aflplusplus-0-exid2,10054,10056
82,82,mopt-0-exid2,923,927
83,83,symcc-0-exid2,9176,9188
85,85,mopt-0-exid2,8884,9176
87,87,fairfuzz-0-exid2,2129,2144
88,88,mopt-0-exid2,881,885
90,90,aflplusplus-0-exid2,13280,13289
94,94,aflplusplus-0-exid2,11138,11147
96,96,mopt-0-exid2,3134,3134
98,98,aflplusplus-0-exid2,579,2468
100,100,mopt-0-exid2,11550,11608
102,102,aflplusplus-0-exid2,1200,1214
106,106,fairfuzz-0-exid2,1235,2468
112,112,fairfuzz-0-exid2,3099,3118
118,118,fairfuzz-0-exid2,3134,3134
120,120,symcc-0-exid2,734,738
121,121,fairfuzz-0-exid2,11572,11583
133,133,symcc-0-exid2,10331,10367
134,134,fairfuzz-0-exid2,9785,9787
135,135,mopt-0-exid2,1807,1811
136,136,symcc-0-exid2,2380,2385
137,137,fairfuzz-0-exid2,11572,11577
140,140,mopt-0-exid2,1235,2468
142,142,symcc-0-exid2,11550,11608
145,145,symcc-0-exid2,3153,3246
148,148,symcc-0-exid2,2129,2144
149,149,mopt-0-exid2,1049,1053
152,152,mopt-0-exid2,28896,28904
159,159,mopt-0-exid2,3153,3246
164,164,mopt-0-exid2,280,1091
169,169,fairfuzz-0-exid2,941,2468
172,172,fairfuzz-0-exid2,2412,2427
173,173,symcc-0-exid2,2412,2427
187,187,fairfuzz-0-exid2,3012,3121
191,191,symcc-0-exid2,9096,9099
192,192,mopt-0-exid2,10415,10421
194,194,symcc-0-exid2,1235,2468
197,197,symcc-0-exid2,1866,341
203,203,symcc-0-exid2,2398,2441
205,205,fairfuzz-0-exid2,11225,11253
206,206,symcc-0-exid2,11411,11388
208,208,fairfuzz-0-exid2,1095,1109
209,209,symcc-0-exid2,6084,6137
210,210,mopt-0-exid2,1852,1866
211,211,fairfuzz-0-exid2,885,899
222,222,mopt-0-exid2,9812,9817
228,228,mopt-0-exid2,1825,1829
231,231,mopt-0-exid2,12566,12575
234,234,mopt-0-exid2,10542,10564
236,236,symcc-0-exid2,9807,9820
247,247,fairfuzz-0-exid2,9111,9117
258,258,mopt-0-exid2,8787,8813
262,262,fairfuzz-0-exid2,1843,341
263,263,symcc-0-exid2,280,797
268,268,fairfuzz-0-exid2,9573,9583
271,271,fairfuzz-0-exid2,11485,11618
272,272,symcc-0-exid2,9802,9838
274,274,fairfuzz-0-exid2,1053,1067
276,276,mopt-0-exid2,11225,11253
281,281,symcc-0-exid2,9010,9031
282,282,mopt-0-exid2,9136,9157
286,286,fairfuzz-0-exid2,1347,1361
288,288,aflplusplus-0-exid2,3153,3159
292,292,aflplusplus-0-exid2,8884,9176
294,294,fairfuzz-0-exid2,9807,9820
297,297,aflplusplus-0-exid2,11583,11592
300,300,mopt-0-exid2,3118,3121
305,305,aflplusplus-0-exid2,10500,10503
308,308,aflplusplus-0-exid2,1719,1723
310,310,fairfuzz-0-exid2,11138,11301
316,316,mopt-0-exid2,28910,28917
317,317,aflplusplus-0-exid2,3001,3121
323,323,symcc-0-exid2,899,2468
330,330,fairfuzz-0-exid2,9785,9838
342,342,fairfuzz-0-exid2,9802,9838
349,349,mopt-0-exid2,2412,2427
358,358,fairfuzz-0-exid2,10415,10421
364,364,symcc-0-exid2,941,2468
365,365,mopt-0-exid2,1628,1643
382,382,fairfuzz-0-exid2,10645,10688
388,388,fairfuzz-0-exid2,1410,2468
391,391,fairfuzz-0-exid2,3118,3246
399,399,fairfuzz-0-exid2,10989,10993
401,401,symcc-0-exid2,1610,1614
406,406,aflplusplus-0-exid2,1109,2468
412,412,fairfuzz-0-exid2,28896,28904
414,414,aflplusplus-0-exid2,11612,11618
422,422,aflplusplus-0-exid2,9807,9820
426,426,aflplusplus-0-exid2,280,1825
427,427,mopt-0-exid2,3118,3246
432,432,fairfuzz-0-exid2,28904,28910
433,433,aflplusplus-0-exid2,9812,9817
438,438,symcc-0-exid2,28896,28904
441,441,aflplusplus-0-exid2,1284,1298
446,446,symcc-0-exid2,9785,9838
453,453,aflplusplus-0-exid2,10971,10978
456,456,mopt-0-exid2,9785,9838
458,458,aflplusplus-0-exid2,280,797
459,459,fairfuzz-0-exid2,10500,10503
462,462,aflplusplus-0-exid2,2144,2158
464,464,mopt-0-exid2,7908,7916
466,466,aflplusplus-0-exid2,2089,2102
481,481,symcc-0-exid2,12558,12566
482,482,aflplusplus-0-exid2,2184,2188
487,487,fairfuzz-0-exid2,11411,11388
496,496,symcc-0-exid2,8813,8824
498,498,fairfuzz-0-exid2,11017,11023
500,500,aflplusplus-0-exid2,12566,12575
501,501,symcc-0-exid2,3121,3153
504,504,aflplusplus-0-exid2,11278,11295
516,516,aflplusplus-0-exid2,2836,2847
518,518,fairfuzz-0-exid2,12558,12566
