,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3430,1745,668314939,afl-0-exid22,afl,502,c660cd2d82f08611b9189c8d3876d155ab6ce721a0b68595e83d1fcade00fcfa,crash,3430,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan,fcb,nm
683,1745,668314939,afl-0-exid22,afl,502,c660cd2d82f08611b9189c8d3876d155ab6ce721a0b68595e83d1fcade00fcfa,crash,683,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan,fcb,nm
2071,1745,668314939,afl-0-exid22,afl,502,c660cd2d82f08611b9189c8d3876d155ab6ce721a0b68595e83d1fcade00fcfa,crash,2071,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan,fcb,nm
1333,2295,1581505972,fairfuzz-0-exid22,fairfuzz,754,349686b715720e76cff08dad1204f1ae840be712ce7cc72857cf024fc5ae3242,crash,1333,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fcb,nm
2688,2295,1581505972,fairfuzz-0-exid22,fairfuzz,754,349686b715720e76cff08dad1204f1ae840be712ce7cc72857cf024fc5ae3242,crash,2688,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fcb,nm
4055,2295,1581505972,fairfuzz-0-exid22,fairfuzz,754,349686b715720e76cff08dad1204f1ae840be712ce7cc72857cf024fc5ae3242,crash,4055,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fcb,nm
736,2298,1581505972,fairfuzz-0-exid22,fairfuzz,755,479c89f69167b82d95094da59bd4aafc8331abd1b8583f85b3f0d4c4efb2c012,crash,736,SEGV,76963e8d3021a3a3740288656624dc7e,asan,fcb,nm
2119,2298,1581505972,fairfuzz-0-exid22,fairfuzz,755,479c89f69167b82d95094da59bd4aafc8331abd1b8583f85b3f0d4c4efb2c012,crash,2119,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan,fcb,nm
3479,2298,1581505972,fairfuzz-0-exid22,fairfuzz,755,479c89f69167b82d95094da59bd4aafc8331abd1b8583f85b3f0d4c4efb2c012,crash,3479,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,tsan,fcb,nm
1894,2319,1581505972,fairfuzz-0-exid22,fairfuzz,771,46181ff21a7d559ec3c680da4ed8f165ddc2cc683a5e5ca24ed770d620e3ee91,crash,1894,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fcb,nm
