,crash_id,discovery_time,fuzzer
1878,bug1878,18,symcc-0-exid3
94,bug94,18,symcc-0-exid3
754,bug754,24,mopt-0-exid3
349,bug349,29,mopt-0-exid3
395,bug395,50,symcc-0-exid3
2132,bug2132,50,symcc-0-exid3
229,bug229,52,symcc-0-exid3
1995,bug1995,52,symcc-0-exid3
2239,bug2239,53,fairfuzz-0-exid3
530,bug530,53,fairfuzz-0-exid3
334,bug334,55,fairfuzz-0-exid3
2080,bug2080,55,fairfuzz-0-exid3
198,bug198,60,symcc-0-exid3
1158,bug1158,60,symcc-0-exid3
685,bug685,61,fairfuzz-0-exid3
1559,bug1559,61,fairfuzz-0-exid3
463,bug463,62,fairfuzz-0-exid3
1374,bug1374,62,fairfuzz-0-exid3
228,bug228,66,mopt-0-exid3
979,bug979,67,aflplusplus-0-exid3
1795,bug1795,67,aflplusplus-0-exid3
1892,bug1892,73,fairfuzz-0-exid3
110,bug110,73,fairfuzz-0-exid3
107,bug107,74,fairfuzz-0-exid3
1890,bug1890,74,fairfuzz-0-exid3
994,bug994,75,mopt-0-exid3
115,bug115,93,symcc-0-exid3
1086,bug1086,93,symcc-0-exid3
120,bug120,97,fairfuzz-0-exid3
1090,bug1090,97,fairfuzz-0-exid3
1754,bug1754,106,fairfuzz-0-exid3
928,bug928,106,fairfuzz-0-exid3
915,bug915,106,fairfuzz-0-exid3
1747,bug1747,106,fairfuzz-0-exid3
424,bug424,107,symcc-0-exid3
1342,bug1342,107,symcc-0-exid3
1916,bug1916,134,fairfuzz-0-exid3
140,bug140,134,fairfuzz-0-exid3
1574,bug1574,143,fairfuzz-0-exid3
2386,bug2386,143,fairfuzz-0-exid3
704,bug704,143,fairfuzz-0-exid3
962,bug962,184,mopt-0-exid3
602,bug602,286,symcc-0-exid3
1487,bug1487,286,symcc-0-exid3
131,bug131,287,symcc-0-exid3
1100,bug1100,287,symcc-0-exid3
1911,bug1911,287,symcc-0-exid3
763,bug763,287,symcc-0-exid3
2438,bug2438,287,symcc-0-exid3
1626,bug1626,287,symcc-0-exid3
87,bug87,354,mopt-0-exid3
84,bug84,366,mopt-0-exid3
872,bug872,371,mopt-0-exid3
2524,bug2524,371,mopt-0-exid3
2531,bug2531,371,mopt-0-exid3
1718,bug1718,371,mopt-0-exid3
882,bug882,371,mopt-0-exid3
1719,bug1719,481,aflplusplus-0-exid3
883,bug883,481,aflplusplus-0-exid3
725,bug725,531,fairfuzz-0-exid3
1592,bug1592,531,fairfuzz-0-exid3
572,bug572,533,fairfuzz-0-exid3
1463,bug1463,533,fairfuzz-0-exid3
2275,bug2275,533,fairfuzz-0-exid3
31,bug31,535,mopt-0-exid3
252,bug252,542,mopt-0-exid3
1918,bug1918,552,fairfuzz-0-exid3
142,bug142,552,fairfuzz-0-exid3
819,bug819,554,symcc-0-exid3
2480,bug2480,554,symcc-0-exid3
573,bug573,555,symcc-0-exid3
2276,bug2276,555,symcc-0-exid3
2510,bug2510,556,symcc-0-exid3
854,bug854,556,symcc-0-exid3
1547,bug1547,579,symcc-0-exid3
673,bug673,579,symcc-0-exid3
492,bug492,619,mopt-0-exid3
1399,bug1399,619,mopt-0-exid3
402,bug402,627,mopt-0-exid3
2686,bug2686,635,mopt-0-exid3
781,bug781,635,mopt-0-exid3
2639,bug2639,646,mopt-0-exid3
1170,bug1170,646,mopt-0-exid3
2665,bug2665,665,mopt-0-exid3
528,bug528,665,mopt-0-exid3
1662,bug1662,671,mopt-0-exid3
698,bug698,747,mopt-0-exid3
1569,bug1569,747,mopt-0-exid3
2381,bug2381,747,mopt-0-exid3
971,bug971,751,mopt-0-exid3
757,bug757,761,mopt-0-exid3
2432,bug2432,761,mopt-0-exid3
658,bug658,772,mopt-0-exid3
1685,bug1685,786,mopt-0-exid3
840,bug840,786,mopt-0-exid3
2294,bug2294,794,mopt-0-exid3
1482,bug1482,794,mopt-0-exid3
594,bug594,794,mopt-0-exid3
2047,bug2047,911,fairfuzz-0-exid3
293,bug293,911,fairfuzz-0-exid3
543,bug543,917,symcc-0-exid3
2251,bug2251,917,symcc-0-exid3
689,bug689,924,mopt-0-exid3
2375,bug2375,924,mopt-0-exid3
192,bug192,932,symcc-0-exid3
1964,bug1964,932,symcc-0-exid3
449,bug449,969,mopt-0-exid3
1364,bug1364,969,mopt-0-exid3
851,bug851,1097,symcc-0-exid3
2507,bug2507,1097,symcc-0-exid3
1694,bug1694,1097,symcc-0-exid3
203,bug203,1101,symcc-0-exid3
1973,bug1973,1101,symcc-0-exid3
649,bug649,1123,fairfuzz-0-exid3
2338,bug2338,1123,fairfuzz-0-exid3
2103,bug2103,1126,fairfuzz-0-exid3
365,bug365,1126,fairfuzz-0-exid3
43,bug43,1212,fairfuzz-0-exid3
1840,bug1840,1212,fairfuzz-0-exid3
2256,bug2256,1275,fairfuzz-0-exid3
159,bug159,1285,fairfuzz-0-exid3
2042,bug2042,1287,fairfuzz-0-exid3
288,bug288,1287,fairfuzz-0-exid3
2078,bug2078,1428,symcc-0-exid3
1267,bug1267,1428,symcc-0-exid3
2647,bug2647,1428,symcc-0-exid3
