,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
335,2306,3423088969,fairfuzz-0-exid23,fairfuzz,456,7b24a1ff113e09c245c2f4305c2bbb99577973f8ba06f59f3c4452e25127c6f8,crash,335,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
130,2306,3423088969,fairfuzz-0-exid23,fairfuzz,456,7b24a1ff113e09c245c2f4305c2bbb99577973f8ba06f59f3c4452e25127c6f8,crash,130,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
309,5226,572729732,afl-0-exid23,afl,6732,4ea14d5b2cc7c6ed201f58504267b2f5aef0253aaedeff1aa464f6c9ede2276e,crash,309,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
86,5226,572729732,afl-0-exid23,afl,6732,4ea14d5b2cc7c6ed201f58504267b2f5aef0253aaedeff1aa464f6c9ede2276e,crash,86,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
343,5730,24591412,aflfast-0-exid23,aflfast,9608,d9bd05c1e1555631e071ddbe6ce7f84062581bb505dcd6447b23cd3af8ebc60d,crash,343,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
143,5730,24591412,aflfast-0-exid23,aflfast,9608,d9bd05c1e1555631e071ddbe6ce7f84062581bb505dcd6447b23cd3af8ebc60d,crash,143,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
240,6476,572729732,afl-0-exid23,afl,15532,f026897dba784dffdf4c9d85b5e0b582d1527900625938096ed76879c8fefdf2,crash,240,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
159,6476,572729732,afl-0-exid23,afl,15532,f026897dba784dffdf4c9d85b5e0b582d1527900625938096ed76879c8fefdf2,crash,159,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
239,6981,3423088969,fairfuzz-0-exid23,fairfuzz,25412,1fc013f7d2bc688f1168575308002a1231d1c92426c7401a16a67d26f0d2b3a9,crash,239,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
156,6981,3423088969,fairfuzz-0-exid23,fairfuzz,25412,1fc013f7d2bc688f1168575308002a1231d1c92426c7401a16a67d26f0d2b3a9,crash,156,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
238,7711,572729732,afl-0-exid23,afl,44097,b34ece1e6e834f9b5af0a762bf668bf9061b129be49555cc47b4b5bae4656d88,crash,238,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
5,7773,3423088969,fairfuzz-0-exid23,fairfuzz,44551,f3a0762f057f627675fc0563398bfc2dd1d3f39a90b5ce4f65534ebbd1792bb1,crash,5,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
205,8004,572729732,afl-0-exid23,afl,56050,47a4c8979807d4a5b8a94a9650d4716aa819402777281bc82f94ef1dea61d505,crash,205,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
