,crash_id,discovery_time,fuzzer
642,bug642,11,mopt-0-exid1
3431,bug3431,17,symcc-0-exid1
728,bug728,17,symcc-0-exid1
1221,bug1221,20,fairfuzz-0-exid1
3920,bug3920,20,fairfuzz-0-exid1
2503,bug2503,23,symcc-0-exid1
1174,bug1174,23,symcc-0-exid1
833,bug833,24,symcc-0-exid1
2178,bug2178,24,symcc-0-exid1
1140,bug1140,31,fairfuzz-0-exid1
3840,bug3840,31,fairfuzz-0-exid1
3151,bug3151,34,fairfuzz-0-exid1
444,bug444,34,fairfuzz-0-exid1
2270,bug2270,43,fairfuzz-0-exid1
928,bug928,43,fairfuzz-0-exid1
896,bug896,43,fairfuzz-0-exid1
2239,bug2239,43,fairfuzz-0-exid1
169,bug169,45,symcc-0-exid1
2876,bug2876,45,symcc-0-exid1
682,bug682,45,symcc-0-exid1
3386,bug3386,45,symcc-0-exid1
1310,bug1310,50,aflplusplus-0-exid1
2633,bug2633,50,aflplusplus-0-exid1
3502,bug3502,51,symcc-0-exid1
799,bug799,51,symcc-0-exid1
550,bug550,58,fairfuzz-0-exid1
1914,bug1914,58,fairfuzz-0-exid1
146,bug146,59,symcc-0-exid1
1531,bug1531,59,symcc-0-exid1
3646,bug3646,61,fairfuzz-0-exid1
944,bug944,61,fairfuzz-0-exid1
1376,bug1376,63,fairfuzz-0-exid1
4074,bug4074,63,fairfuzz-0-exid1
2716,bug2716,68,fairfuzz-0-exid1
7,bug7,68,fairfuzz-0-exid1
55,bug55,69,symcc-0-exid1
2764,bug2764,69,symcc-0-exid1
694,bug694,74,fairfuzz-0-exid1
3397,bug3397,74,fairfuzz-0-exid1
2928,bug2928,75,symcc-0-exid1
221,bug221,75,symcc-0-exid1
4004,bug4004,85,fairfuzz-0-exid1
1306,bug1306,85,fairfuzz-0-exid1
3115,bug3115,87,fairfuzz-0-exid1
408,bug408,87,fairfuzz-0-exid1
850,bug850,88,fairfuzz-0-exid1
3553,bug3553,88,fairfuzz-0-exid1
2809,bug2809,92,mopt-0-exid1
1488,bug1488,92,mopt-0-exid1
101,bug101,92,mopt-0-exid1
3382,bug3382,110,fairfuzz-0-exid1
678,bug678,110,fairfuzz-0-exid1
1129,bug1129,110,fairfuzz-0-exid1
