,benchmark,fuzzer_combination,expid,edge
0,nm,fca,16,4-30
1,nm,fca,16,148697-149772
2,nm,fca,16,22197-23148
3,nm,fca,16,134935-134954
4,nm,fca,16,46370-46389
5,nm,fca,16,149516-149523
6,nm,fca,16,22211-23148
7,nm,fca,16,27133-27137
8,nm,fca,16,27229-27236
9,nm,fca,16,24493-24497
10,nm,fca,16,176798-176806
11,nm,fca,16,17773-17785
12,nm,fca,16,27236-28134
13,nm,fca,16,24505-24521
14,nm,fca,16,23152-23163
15,nm,fca,16,46395-47226
16,nm,fca,16,27244-28134
17,nm,fca,16,5260-5271
18,nm,fca,16,285681-285734
19,nm,fca,16,5228-5247
20,nm,fca,16,27162-27174
21,nm,fca,16,23163-22211
22,nm,fca,16,22200-22211
23,nm,fca,16,24513-24521
24,nm,fca,16,10175-10187
25,nm,fca,16,26541-26552
26,nm,fca,16,137283-137293
27,nm,fca,16,148716-149497
28,nm,fca,16,177642-177646
29,nm,fca,16,26075-26086
30,nm,fca,16,5286-5338
31,nm,fca,16,5998-6002
32,nm,fca,16,23152-22211
33,nm,fca,16,176806-176814
34,nm,fca,16,143199-143209
35,nm,fca,16,25990-27068
36,nm,fca,16,148794-148811
37,nm,fca,16,138444-138456
38,nm,fca,16,138393-138456
39,nm,fca,16,25990-26046
40,nm,fca,16,134960-134965
41,nm,fca,16,26003-26029
42,nm,fca,16,26460-27048
43,nm,fca,16,138693-138703
44,nm,fca,16,149547-149554
45,nm,fca,16,27316-28121
46,nm,fca,16,649-656
47,nm,fca,16,27036-27048
48,nm,fca,16,26604-27055
49,nm,fca,16,23218-22214
50,nm,fca,16,139544-139549
51,nm,fca,16,138763-138771
52,nm,fca,16,25994-26102
53,nm,fca,16,138776-138811
54,nm,fca,16,138793-138797
55,nm,fca,16,139649-139691
56,nm,fca,16,27515-28118
57,nm,fca,16,27350-27360
58,nm,fca,16,26156-26174
59,nm,fca,16,26119-27101
60,nm,fca,16,27198-27202
61,nm,fca,16,26312-26341
62,nm,fca,16,26325-26357
63,nm,fca,16,26256-26249
64,nm,fca,16,26418-26448
65,nm,fca,16,23174-22211
66,nm,fca,16,143901-143906
67,nm,fca,16,26102-27068
68,nm,fca,16,139699-139704
69,nm,fca,16,26256-26237
70,nm,fca,16,241801-241805
71,nm,fca,16,26341-26312
72,nm,fca,16,139496-139518
73,nm,fca,16,138703-138759
74,nm,fca,16,141751-141831
75,nm,fca,16,139518-139527
76,nm,fca,16,26249-26267
77,nm,fca,16,26109-26117
