,benchmark,fuzzer_combination,expid,edge
0,readelf,fca,18,3098-3104
1,readelf,fca,18,3733-3745
2,readelf,fca,18,3060-3104
3,readelf,fca,18,13269-13282
4,readelf,fca,18,3889-3903
5,readelf,fca,18,13282-13286
6,readelf,fca,18,3886-3915
7,readelf,fca,18,13269-13408
8,readelf,fca,18,3071-3098
9,readelf,fca,18,3075-3079
10,readelf,fca,18,64610-64760
11,readelf,fca,18,64529-64573
12,readelf,fca,18,461-465
13,readelf,fca,18,65001-65092
14,readelf,fca,18,64716-64760
15,readelf,fca,18,65029-65092
16,readelf,fca,18,13414-13553
17,readelf,fca,18,13427-13431
18,readelf,fca,18,67411-67423
19,readelf,fca,18,3577-3631
20,readelf,fca,18,12503-12508
21,readelf,fca,18,65561-65581
22,readelf,fca,18,65600-65575
23,readelf,fca,18,65584-65575
24,readelf,fca,18,65565-65575
25,readelf,fca,18,65632-65575
26,readelf,fca,18,4250-4260
27,readelf,fca,18,13632-13643
28,readelf,fca,18,6205-6210
29,readelf,fca,18,4113-4120
30,readelf,fca,18,13623-13647
31,readelf,fca,18,13632-13635
32,readelf,fca,18,6218-6222
33,readelf,fca,18,4101-4113
34,readelf,fca,18,6198-6205
35,readelf,fca,18,13595-13609
36,readelf,fca,18,13575-13578
37,readelf,fca,18,4321-4325
38,readelf,fca,18,4091-4098
39,readelf,fca,18,13696-13974
40,readelf,fca,18,13750-13974
41,readelf,fca,18,13652-13838
42,readelf,fca,18,13652-13774
43,readelf,fca,18,3987-4080
44,readelf,fca,18,4091-4104
45,readelf,fca,18,4113-4125
46,readelf,fca,18,13652-13772
47,readelf,fca,18,13652-13658
48,readelf,fca,18,13988-16008
49,readelf,fca,18,63661-63665
50,readelf,fca,18,13614-13626
51,readelf,fca,18,13660-13974
52,readelf,fca,18,3987-4091
53,readelf,fca,18,63659-63665
54,readelf,fca,18,13672-13974
55,readelf,fca,18,17171-17174
56,readelf,fca,18,17073-17080
57,readelf,fca,18,13652-13664
58,readelf,fca,18,13629-13647
59,readelf,fca,18,13822-13974
60,readelf,fca,18,13688-13974
61,readelf,fca,18,13652-13666
62,readelf,fca,18,13768-13974
63,readelf,fca,18,16363-16416
64,readelf,fca,18,13652-13720
65,readelf,fca,18,13620-13647
66,readelf,fca,18,63656-63663
67,readelf,fca,18,13652-13886
68,readelf,fca,18,13652-13788
69,readelf,fca,18,13599-13575
70,readelf,fca,18,13856-13974
71,readelf,fca,18,13950-13974
72,readelf,fca,18,13988-14522
73,readelf,fca,18,12829-12877
74,readelf,fca,18,13802-13974
75,readelf,fca,18,13652-13908
76,readelf,fca,18,13662-13974
77,readelf,fca,18,14723-16221
78,readelf,fca,18,13632-13639
79,readelf,fca,18,13652-13758
80,readelf,fca,18,4269-4281
81,readelf,fca,18,13652-13674
82,readelf,fca,18,13652-13842
83,readelf,fca,18,13652-13756
84,readelf,fca,18,14573-14583
85,readelf,fca,18,13782-13974
86,readelf,fca,18,14707-14711
87,readelf,fca,18,13652-13780
88,readelf,fca,18,13652-13748
89,readelf,fca,18,13736-13974
90,readelf,fca,18,13652-13852
91,readelf,fca,18,13708-13974
92,readelf,fca,18,13804-13974
93,readelf,fca,18,13812-13974
94,readelf,fca,18,13652-13912
95,readelf,fca,18,13652-13754
96,readelf,fca,18,13652-13806
97,readelf,fca,18,13706-13974
98,readelf,fca,18,13734-13974
99,readelf,fca,18,13652-13824
100,readelf,fca,18,13652-13794
101,readelf,fca,18,13700-13974
102,readelf,fca,18,13652-13770
103,readelf,fca,18,14583-16221
104,readelf,fca,18,15741-16221
105,readelf,fca,18,13652-13784
106,readelf,fca,18,13652-13900
107,readelf,fca,18,13652-13728
108,readelf,fca,18,14418-16221
109,readelf,fca,18,16790-16825
110,readelf,fca,18,13652-13698
111,readelf,fca,18,13778-13974
112,readelf,fca,18,15777-15787
113,readelf,fca,18,13652-13668
114,readelf,fca,18,13710-13974
115,readelf,fca,18,13718-13974
116,readelf,fca,18,13652-13814
117,readelf,fca,18,13130-13135
118,readelf,fca,18,13652-13746
119,readelf,fca,18,13652-13680
120,readelf,fca,18,13652-13682
121,readelf,fca,18,15726-15731
122,readelf,fca,18,13786-13974
123,readelf,fca,18,14551-14559
124,readelf,fca,18,13652-13742
125,readelf,fca,18,13676-13974
126,readelf,fca,18,13988-14920
127,readelf,fca,18,13652-13960
128,readelf,fca,18,15853-15862
129,readelf,fca,18,13704-13974
130,readelf,fca,18,13686-13974
131,readelf,fca,18,13652-13810
132,readelf,fca,18,13652-13760
133,readelf,fca,18,13844-13974
134,readelf,fca,18,13808-13974
135,readelf,fca,18,9362-9364
136,readelf,fca,18,14965-14974
137,readelf,fca,18,14522-14536
138,readelf,fca,18,14719-16221
139,readelf,fca,18,13730-13974
140,readelf,fca,18,15844-15853
141,readelf,fca,18,13888-13974
142,readelf,fca,18,13652-13928
143,readelf,fca,18,13874-13974
144,readelf,fca,18,13694-13974
145,readelf,fca,18,15221-16221
146,readelf,fca,18,14929-14938
147,readelf,fca,18,13652-13776
148,readelf,fca,18,15946-16221
149,readelf,fca,18,15889-15893
150,readelf,fca,18,13652-13846
151,readelf,fca,18,15745-16221
152,readelf,fca,18,13652-13792
153,readelf,fca,18,13716-13974
154,readelf,fca,18,16111-16115
155,readelf,fca,18,15179-16221
156,readelf,fca,18,13587-13609
157,readelf,fca,18,15010-15033
158,readelf,fca,18,13988-16120
159,readelf,fca,18,14075-14081
160,readelf,fca,18,15010-15053
161,readelf,fca,18,13884-13974
162,readelf,fca,18,15102-15106
163,readelf,fca,18,15010-15093
164,readelf,fca,18,13652-13796
165,readelf,fca,18,13062-13069
166,readelf,fca,18,15173-16221
167,readelf,fca,18,15018-15102
168,readelf,fca,18,15157-15191
169,readelf,fca,18,13062-13114
170,readelf,fca,18,15010-15013
171,readelf,fca,18,16120-16221
172,readelf,fca,18,15010-15023
173,readelf,fca,18,14711-16221
174,readelf,fca,18,13578-13581
175,readelf,fca,18,15102-15111
176,readelf,fca,18,14040-16221
177,readelf,fca,18,13062-13110
178,readelf,fca,18,15157-15211
179,readelf,fca,18,15116-15130
180,readelf,fca,18,14448-14452
181,readelf,fca,18,13652-13766
182,readelf,fca,18,13898-13974
183,readelf,fca,18,13652-13744
184,readelf,fca,18,15880-15889
185,readelf,fca,18,13652-13936
186,readelf,fca,18,13816-13974
187,readelf,fca,18,13652-13878
188,readelf,fca,18,13848-13974
189,readelf,fca,18,3919-3923
190,readelf,fca,18,13652-13684
191,readelf,fca,18,13934-13974
192,readelf,fca,18,13652-13904
193,readelf,fca,18,14583-14595
194,readelf,fca,18,14235-14290
195,readelf,fca,18,15990-15999
196,readelf,fca,18,24372-24380
197,readelf,fca,18,13922-13974
198,readelf,fca,18,13850-13974
199,readelf,fca,18,16416-16421
200,readelf,fca,18,16790-16810
201,readelf,fca,18,16813-16858
202,readelf,fca,18,16790-16822
203,readelf,fca,18,13892-13974
204,readelf,fca,18,13834-13974
205,readelf,fca,18,13652-13712
206,readelf,fca,18,17163-17167
207,readelf,fca,18,16363-16595
208,readelf,fca,18,13062-13106
209,readelf,fca,18,13652-13826
210,readelf,fca,18,13652-13890
211,readelf,fca,18,14905-16221
212,readelf,fca,18,15796-15799
213,readelf,fca,18,13652-13968
214,readelf,fca,18,16044-16054
215,readelf,fca,18,13652-13820
216,readelf,fca,18,13652-13940
217,readelf,fca,18,13652-13724
218,readelf,fca,18,13652-13916
219,readelf,fca,18,13652-13958
220,readelf,fca,18,14235-14245
221,readelf,fca,18,15750-15754
222,readelf,fca,18,13118-13126
223,readelf,fca,18,14048-16221
224,readelf,fca,18,14040-14053
225,readelf,fca,18,14017-14030
226,readelf,fca,18,15787-15791
227,readelf,fca,18,14438-14448
228,readelf,fca,18,15796-15804
229,readelf,fca,18,14017-14025
230,readelf,fca,18,13652-13764
231,readelf,fca,18,14429-14438
232,readelf,fca,18,15121-15130
233,readelf,fca,18,15796-15809
234,readelf,fca,18,15904-15910
235,readelf,fca,18,14020-14040
236,readelf,fca,18,13870-13974
237,readelf,fca,18,15610-15618
238,readelf,fca,18,13652-13918
239,readelf,fca,18,13652-13956
240,readelf,fca,18,15610-15623
241,readelf,fca,18,13948-13974
242,readelf,fca,18,13652-13876
243,readelf,fca,18,14334-14418
244,readelf,fca,18,13762-13974
245,readelf,fca,18,13652-13722
246,readelf,fca,18,14530-16221
247,readelf,fca,18,16036-16054
248,readelf,fca,18,17157-17260
249,readelf,fca,18,28553-28561
250,readelf,fca,18,4281-4291
251,readelf,fca,18,13652-13862
252,readelf,fca,18,16090-16094
253,readelf,fca,18,14752-14761
254,readelf,fca,18,13790-13974
255,readelf,fca,18,15718-15722
256,readelf,fca,18,16081-16090
257,readelf,fca,18,15950-15954
258,readelf,fca,18,16012-16027
259,readelf,fca,18,13584-13595
260,readelf,fca,18,16017-16021
261,readelf,fca,18,4303-4307
262,readelf,fca,18,14525-16221
263,readelf,fca,18,16628-16879
264,readelf,fca,18,13652-13966
265,readelf,fca,18,13652-13964
266,readelf,fca,18,13652-13914
267,readelf,fca,18,14765-14770
268,readelf,fca,18,14350-14418
269,readelf,fca,18,13652-13962
270,readelf,fca,18,14191-14221
271,readelf,fca,18,14095-14106
272,readelf,fca,18,14191-14201
273,readelf,fca,18,14156-16221
274,readelf,fca,18,13652-13932
275,readelf,fca,18,14857-14877
276,readelf,fca,18,13872-13974
277,readelf,fca,18,13431-13433
278,readelf,fca,18,14916-16221
279,readelf,fca,18,14317-14418
280,readelf,fca,18,15950-15959
281,readelf,fca,18,14310-14373
282,readelf,fca,18,14310-14329
283,readelf,fca,18,14310-14323
284,readelf,fca,18,15959-15973
285,readelf,fca,18,14356-14418
286,readelf,fca,18,15959-15967
287,readelf,fca,18,14310-14340
288,readelf,fca,18,16039-16054
289,readelf,fca,18,16036-16049
290,readelf,fca,18,5226-5230
291,readelf,fca,18,14811-14852
292,readelf,fca,18,14738-14743
293,readelf,fca,18,13652-13920
294,readelf,fca,18,15058-15102
295,readelf,fca,18,15157-15201
296,readelf,fca,18,15157-15196
297,readelf,fca,18,15216-16221
298,readelf,fca,18,15157-15185
299,readelf,fca,18,15206-16221
300,readelf,fca,18,15028-15102
301,readelf,fca,18,13652-13930
302,readelf,fca,18,16498-16502
303,readelf,fca,18,15010-15088
304,readelf,fca,18,15083-15102
305,readelf,fca,18,15073-15102
306,readelf,fca,18,14075-14117
307,readelf,fca,18,14081-16221
308,readelf,fca,18,15932-15937
309,readelf,fca,18,13990-13993
310,readelf,fca,18,15010-15048
