,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid23,13018,13020
2,2,fairfuzz-0-exid23,284866,284875
3,3,afl-0-exid23,148697,149772
4,4,fairfuzz-0-exid23,5225,5338
6,6,fairfuzz-0-exid23,176795,177878
7,7,afl-0-exid23,22197,23148
8,8,fairfuzz-0-exid23,24489,24581
10,10,fairfuzz-0-exid23,22172,22183
11,11,afl-0-exid23,137264,137283
12,12,fairfuzz-0-exid23,46389,47226
13,13,afl-0-exid23,134954,135791
15,15,afl-0-exid23,46389,47226
16,16,fairfuzz-0-exid23,176798,176806
17,17,afl-0-exid23,27236,28134
18,18,fairfuzz-0-exid23,24493,24497
19,19,afl-0-exid23,134960,135791
20,20,afl-0-exid23,22187,22200
21,21,afl-0-exid23,22187,22211
22,22,fairfuzz-0-exid23,27236,28134
23,23,fairfuzz-0-exid23,27266,27279
24,24,fairfuzz-0-exid23,177622,177629
25,25,fairfuzz-0-exid23,22183,22187
26,26,afl-0-exid23,24497,24521
27,27,afl-0-exid23,27236,27244
28,28,aflplusplus-0-exid23,176787,176798
29,29,aflplusplus-0-exid23,176798,176806
30,30,fairfuzz-0-exid23,27137,27142
31,31,aflplusplus-0-exid23,4816,5112
32,32,aflplusplus-0-exid23,27133,27137
33,33,afl-0-exid23,27137,27142
34,34,aflplusplus-0-exid23,24562,24581
35,35,aflplusplus-0-exid23,5228,5247
37,37,aflplusplus-0-exid23,27330,27337
38,38,aflfast-0-exid23,13018,13020
39,39,aflplusplus-0-exid23,27236,28134
40,40,fairfuzz-0-exid23,22200,22211
41,41,aflfast-0-exid23,17773,17785
42,42,aflfast-0-exid23,28121,28134
43,43,aflfast-0-exid23,27137,27142
44,44,aflplusplus-0-exid23,22172,22183
45,45,aflplusplus-0-exid23,5212,5221
46,46,fairfuzz-0-exid23,24513,24521
47,47,aflplusplus-0-exid23,148693,148697
48,48,afl-0-exid23,27157,27162
49,49,aflplusplus-0-exid23,137264,137283
50,50,aflfast-0-exid23,148700,148708
52,52,aflplusplus-0-exid23,134954,135791
53,53,aflplusplus-0-exid23,46389,47226
54,54,aflfast-0-exid23,176787,176791
55,55,aflfast-0-exid23,22197,23148
58,58,aflplusplus-0-exid23,27137,27145
59,59,aflfast-0-exid23,46370,46389
60,60,aflfast-0-exid23,27101,27108
61,61,afl-0-exid23,148708,149501
62,62,aflfast-0-exid23,27252,28134
63,63,afl-0-exid23,27279,27285
64,64,aflfast-0-exid23,24497,24521
65,65,aflplusplus-0-exid23,24505,24521
66,66,afl-0-exid23,149505,149516
67,67,aflfast-0-exid23,27244,28134
68,68,aflplusplus-0-exid23,22183,22187
69,69,aflplusplus-0-exid23,27316,28121
70,70,aflplusplus-0-exid23,22187,22200
72,72,fairfuzz-0-exid23,24541,24553
73,73,aflfast-0-exid23,22214,23148
74,74,afl-0-exid23,26476,26541
75,75,aflfast-0-exid23,22211,23148
76,76,aflplusplus-0-exid23,24497,24521
78,78,afl-0-exid23,24505,24521
