,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
2431,1531,2908676790,fairfuzz-0-exid3,fairfuzz,439,219345922266aa1c542dabe6e66421a7a7185d83f4e1d2850869a47ab809fea6,crash,2431,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
1108,1531,2908676790,fairfuzz-0-exid3,fairfuzz,439,219345922266aa1c542dabe6e66421a7a7185d83f4e1d2850869a47ab809fea6,crash,1108,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
364,1534,2908676790,fairfuzz-0-exid3,fairfuzz,440,57b4e97c962da71d1700e7cbed6102960ea6ba872299c973bc3eb9329dbd421a,crash,364,SEGV,76963e8d3021a3a3740288656624dc7e,asan
1748,1534,2908676790,fairfuzz-0-exid3,fairfuzz,440,57b4e97c962da71d1700e7cbed6102960ea6ba872299c973bc3eb9329dbd421a,crash,1748,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
1059,1972,3017425275,mopt-0-exid3,mopt,683,122f00c93e92c189b01a69c91f0c431b55e85ec1d1c79ee3c68455ed40ec8837,crash,1059,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
1478,3041,169339889,symcc-0-exid3,symcc,1038,e30366e2313fb37802e8d48f61741922b10f124a61171c91c1e0f9afc3c2fbb1,crash,1478,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
73,3041,169339889,symcc-0-exid3,symcc,1038,e30366e2313fb37802e8d48f61741922b10f124a61171c91c1e0f9afc3c2fbb1,crash,73,SEGV,e962321310000bd8f0df569f7feedb44,asan
3302,3252,169339889,symcc-0-exid3,symcc,1159,205d4029eab600bd0a48606ae486ab71d5d237ae612ebdf2fdaa6861a3a88a18,crash,3302,SEGV,20342dca7c121d150537a553601f2cff,tsan
647,3252,169339889,symcc-0-exid3,symcc,1159,205d4029eab600bd0a48606ae486ab71d5d237ae612ebdf2fdaa6861a3a88a18,crash,647,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1316,4046,2908676790,fairfuzz-0-exid3,fairfuzz,1408,206fa3e4a90e2a76bdb5eae2400354827ad3d1b63a8dddd7d3dbf86fb4d5c745,crash,1316,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
