,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
145,2127,88687216,mopt-0-exid2,mopt,758,709fd2a6fdd188b5456122d29fa489def7f61cf32f5b8d3a61b7c460ff9da5aa,crash,145,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
95,3307,1293269467,fairfuzz-0-exid2,fairfuzz,1103,0cbe3191049dfb146f5a2c8797924f3dc41bdc495f822499aef397d143bb906b,crash,95,SEGV,036970cadbf3539a826ad22b62f77d20,asan
473,3307,1293269467,fairfuzz-0-exid2,fairfuzz,1103,0cbe3191049dfb146f5a2c8797924f3dc41bdc495f822499aef397d143bb906b,crash,473,SEGV,0ab214692ecb89468e279d02fe53320c,msan
361,3308,1293269467,fairfuzz-0-exid2,fairfuzz,1104,41cb8e95390803401b0377b8158efc9c30580419f1bd639ebb5d4c152e38f0a2,crash,361,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
645,3308,1293269467,fairfuzz-0-exid2,fairfuzz,1104,41cb8e95390803401b0377b8158efc9c30580419f1bd639ebb5d4c152e38f0a2,crash,645,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
277,3309,1293269467,fairfuzz-0-exid2,fairfuzz,1105,fd4eac635cfd4010a27f569b206ede34ccfae6f4bdcca7caa0c954ad9a4fbcc2,crash,277,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan
589,3309,1293269467,fairfuzz-0-exid2,fairfuzz,1105,fd4eac635cfd4010a27f569b206ede34ccfae6f4bdcca7caa0c954ad9a4fbcc2,crash,589,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan
527,3311,1293269467,fairfuzz-0-exid2,fairfuzz,1108,e9a71681d5c20c2b43fd4a2394fb32b75d25978a780a40fef98aa3cdf70035cd,crash,527,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
177,3311,1293269467,fairfuzz-0-exid2,fairfuzz,1108,e9a71681d5c20c2b43fd4a2394fb32b75d25978a780a40fef98aa3cdf70035cd,crash,177,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
603,4543,3445379371,symcc-0-exid2,symcc,1412,6c4f008206c134f22d8ceee453ba5963961f7bc7250b603da5bc010c1ac0fcf1,crash,603,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
293,4543,3445379371,symcc-0-exid2,symcc,1412,6c4f008206c134f22d8ceee453ba5963961f7bc7250b603da5bc010c1ac0fcf1,crash,293,SEGV,e962321310000bd8f0df569f7feedb44,asan
664,4547,3445379371,symcc-0-exid2,symcc,1416,4cb394588f86dd1f948ee6fc6c3b8e85303620454c6924bb6cfe00cfab63d343,crash,664,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
394,4547,3445379371,symcc-0-exid2,symcc,1416,4cb394588f86dd1f948ee6fc6c3b8e85303620454c6924bb6cfe00cfab63d343,crash,394,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
602,5513,1293269467,fairfuzz-0-exid2,fairfuzz,1929,6019634ef32197d1f709e1559214977c95153b7e3a7cee5302bcb2ecadb4acd5,crash,602,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
292,5513,1293269467,fairfuzz-0-exid2,fairfuzz,1929,6019634ef32197d1f709e1559214977c95153b7e3a7cee5302bcb2ecadb4acd5,crash,292,SEGV,e962321310000bd8f0df569f7feedb44,asan
407,12490,3445379371,symcc-0-exid2,symcc,8747,dc98186d8b3eb59d4b749324618a6e814c36f7a87136ae9331183fb0b7b1b412,crash,407,SEGV,76963e8d3021a3a3740288656624dc7e,asan
672,12490,3445379371,symcc-0-exid2,symcc,8747,dc98186d8b3eb59d4b749324618a6e814c36f7a87136ae9331183fb0b7b1b412,crash,672,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
134,12492,3445379371,symcc-0-exid2,symcc,8747,894c6cc6b07c18321dba06ca11cf5c7162db6bf0effd2eee2556e09bab777c57,crash,134,SEGV,32792956b9c80ab5079b134198ca61b8,asan
498,12492,3445379371,symcc-0-exid2,symcc,8747,894c6cc6b07c18321dba06ca11cf5c7162db6bf0effd2eee2556e09bab777c57,crash,498,SEGV,5130600714e96c95bd2bccd69d07f496,msan
274,12867,88687216,mopt-0-exid2,mopt,9450,b5efb00b3780da6699d31002b4fedc404d9288088ef637e941e4dfcddc750592,crash,274,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan
386,13057,1293269467,fairfuzz-0-exid2,fairfuzz,9761,35e06974ba91a36b2577e8073650a807fc4790a3396914b6506e73e5a3e99099,crash,386,SEGV,76963e8d3021a3a3740288656624dc7e,asan
659,13057,1293269467,fairfuzz-0-exid2,fairfuzz,9761,35e06974ba91a36b2577e8073650a807fc4790a3396914b6506e73e5a3e99099,crash,659,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
757,13239,1293269467,fairfuzz-0-exid2,fairfuzz,10087,bb23a3c40dffc8c185126eed90ac4a903d8eeae6cff2b34faa9e183c0543b455,crash,757,SEGV,5b36fbb5cf67b603f44fc2228af0218a,tsan
132,13239,1293269467,fairfuzz-0-exid2,fairfuzz,10087,bb23a3c40dffc8c185126eed90ac4a903d8eeae6cff2b34faa9e183c0543b455,crash,132,SEGV,90e4e93374ee95f213213658c2bf72c3,asan
122,13244,1293269467,fairfuzz-0-exid2,fairfuzz,10087,da56b9574a096be8efdc721cce7b2bcad051337311c68dd2beeda56ede9518da,crash,122,SEGV,68fd76a6b2da08e5dd8090d924d89977,asan
750,13244,1293269467,fairfuzz-0-exid2,fairfuzz,10087,da56b9574a096be8efdc721cce7b2bcad051337311c68dd2beeda56ede9518da,crash,750,SEGV,722cb0d0166bee970f9ef07787900c9a,tsan
746,13275,1293269467,fairfuzz-0-exid2,fairfuzz,10102,75e3b5a800143d53650d54ff2b188d75a4ba7ad7b9544a7e73736b825f85d1da,crash,746,SEGV,53db53068c3b108d77149d6c571a626c,tsan
118,13275,1293269467,fairfuzz-0-exid2,fairfuzz,10102,75e3b5a800143d53650d54ff2b188d75a4ba7ad7b9544a7e73736b825f85d1da,crash,118,SEGV,f67ae7838a8a1ab050c5d7e726233ad6,asan
36,13815,3445379371,symcc-0-exid2,symcc,11410,6fe6e0364377e9b2466b539f22246c71b251d339e5298bef6971a1d761785235,crash,36,SEGV,68fd76a6b2da08e5dd8090d924d89977,asan
699,13815,3445379371,symcc-0-exid2,symcc,11410,6fe6e0364377e9b2466b539f22246c71b251d339e5298bef6971a1d761785235,crash,699,SEGV,722cb0d0166bee970f9ef07787900c9a,tsan
844,13924,3445379371,symcc-0-exid2,symcc,11601,1a1a4e4426c12393be717bd61727d7c2f8db535656fae54997147539abc3bb57,crash,844,SEGV,5b36fbb5cf67b603f44fc2228af0218a,tsan
267,13924,3445379371,symcc-0-exid2,symcc,11601,1a1a4e4426c12393be717bd61727d7c2f8db535656fae54997147539abc3bb57,crash,267,SEGV,90e4e93374ee95f213213658c2bf72c3,asan
574,14344,3190766379,aflplusplus-0-exid2,aflplusplus,12732,a58c54de920002ea108911da52096d4faeeb24145f2eaccf71077d263422cd56,crash,574,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
249,14344,3190766379,aflplusplus-0-exid2,aflplusplus,12732,a58c54de920002ea108911da52096d4faeeb24145f2eaccf71077d263422cd56,crash,249,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
543,14348,3190766379,aflplusplus-0-exid2,aflplusplus,12736,2543b91ed68964f1c3e76187d1d986602f9c65c865dc8cdd05d654d593c70af3,crash,543,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
203,14348,3190766379,aflplusplus-0-exid2,aflplusplus,12736,2543b91ed68964f1c3e76187d1d986602f9c65c865dc8cdd05d654d593c70af3,crash,203,SEGV,e962321310000bd8f0df569f7feedb44,asan
26,15645,88687216,mopt-0-exid2,mopt,14136,8d39800229eb19cca5dc46fbf7ed6ada18af30fe83cd7b6c4799d617d253ba54,crash,26,heap-buffer-overflow,5b36fbb5cf67b603f44fc2228af0218a,asan
406,15777,88687216,mopt-0-exid2,mopt,14351,be6c8fb78e8f68f1d59aa397c5e09dc5e42251d9e449eb837cbb529b969b9c86,crash,406,heap-buffer-overflow,d68ef8a660bb62fd4346463a27e8b6bb,asan
317,15865,3190766379,aflplusplus-0-exid2,aflplusplus,14869,1cae3433e1e11403ed866c3ee78a94333f37ece682d25d2ea3f312c0690d022a,crash,317,SEGV,036970cadbf3539a826ad22b62f77d20,asan
619,15865,3190766379,aflplusplus-0-exid2,aflplusplus,14869,1cae3433e1e11403ed866c3ee78a94333f37ece682d25d2ea3f312c0690d022a,crash,619,SEGV,0ab214692ecb89468e279d02fe53320c,msan
225,15878,3190766379,aflplusplus-0-exid2,aflplusplus,14903,6b103051007b5e82e262686ab956d52e73d66899e6884ee130a9ac40a92c2cca,crash,225,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
558,15878,3190766379,aflplusplus-0-exid2,aflplusplus,14903,6b103051007b5e82e262686ab956d52e73d66899e6884ee130a9ac40a92c2cca,crash,558,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
148,16078,88687216,mopt-0-exid2,mopt,15307,4d9f841cc43ef797932920b82f961e1e4d610f0f7f262cd0f7dfd0ffbcffce54,crash,148,heap-buffer-overflow,53db53068c3b108d77149d6c571a626c,asan
326,16789,88687216,mopt-0-exid2,mopt,15795,e3acdd5262d1637ff1815078524887045f2c6fe655ba03194818089d26a315f8,crash,326,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
624,16789,88687216,mopt-0-exid2,mopt,15795,e3acdd5262d1637ff1815078524887045f2c6fe655ba03194818089d26a315f8,crash,624,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
154,17206,1293269467,fairfuzz-0-exid2,fairfuzz,16524,da0861a8072cf9c6a5d74a4dddcf14412cb61d5e3db43ebafce98077b6d635a2,crash,154,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan
512,17206,1293269467,fairfuzz-0-exid2,fairfuzz,16524,da0861a8072cf9c6a5d74a4dddcf14412cb61d5e3db43ebafce98077b6d635a2,crash,512,SEGV,884ec7d3390930225f967542efadb816,msan
421,17481,88687216,mopt-0-exid2,mopt,17395,6280ce294f0f5f9d169fd55007a4ee6828a1a9ec9bd5be9055f1f74fab579898,crash,421,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
7,17481,88687216,mopt-0-exid2,mopt,17395,6280ce294f0f5f9d169fd55007a4ee6828a1a9ec9bd5be9055f1f74fab579898,crash,7,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
214,17653,88687216,mopt-0-exid2,mopt,18403,ffe06177f56a804be201b4defb0a5a0b0c4fc082c11acf48c12afde9c59a2f30,crash,214,heap-buffer-overflow,722cb0d0166bee970f9ef07787900c9a,asan
133,18957,88687216,mopt-0-exid2,mopt,23236,32a8b927f150fd5c309a6199daa6993916de8b42bcdadc93dd649c517be47e99,crash,133,heap-buffer-overflow,b3e2e218e7943d0f1bfb2dda43cd1262,asan
342,19684,3445379371,symcc-0-exid2,symcc,25883,19cc71b576519020a5d85767048d404894d892a131f39551aa11815315fc9e6e,crash,342,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan
637,19684,3445379371,symcc-0-exid2,symcc,25883,19cc71b576519020a5d85767048d404894d892a131f39551aa11815315fc9e6e,crash,637,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan
150,20234,3445379371,symcc-0-exid2,symcc,27133,c720dee4e14cd41a759a382df449deb647a623cd00e5124a5f61f9142e9000e9,crash,150,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
769,20234,3445379371,symcc-0-exid2,symcc,27133,c720dee4e14cd41a759a382df449deb647a623cd00e5124a5f61f9142e9000e9,crash,769,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
125,20313,1293269467,fairfuzz-0-exid2,fairfuzz,27362,55bde8726c88a3582b880f0c447f051580ffc8bdba66268675c0d90e52283047,crash,125,SEGV,b453799f5c179081bcc588ea5f2d778f,asan
752,20313,1293269467,fairfuzz-0-exid2,fairfuzz,27362,55bde8726c88a3582b880f0c447f051580ffc8bdba66268675c0d90e52283047,crash,752,SEGV,e0da2f949bfa86be1950838514bfb75a,tsan
263,20839,1293269467,fairfuzz-0-exid2,fairfuzz,28176,2f4f6bdca21656894f13dc98f7ee2c8d5c6fa033068424095fcd6642bae2e67c,crash,263,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
842,20839,1293269467,fairfuzz-0-exid2,fairfuzz,28176,2f4f6bdca21656894f13dc98f7ee2c8d5c6fa033068424095fcd6642bae2e67c,crash,842,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
305,21175,3445379371,symcc-0-exid2,symcc,29110,09d1f0492da2c4e629e6e52ed095b67fb8170821c929f4c6a97a92c93a9dc1bc,crash,305,SEGV,0892c571768cea463ae1e0b4b4f12efa,asan
870,21175,3445379371,symcc-0-exid2,symcc,29110,09d1f0492da2c4e629e6e52ed095b67fb8170821c929f4c6a97a92c93a9dc1bc,crash,870,SEGV,b3e2e218e7943d0f1bfb2dda43cd1262,tsan
412,21351,1293269467,fairfuzz-0-exid2,fairfuzz,29625,cf99cbf36d650447e12ab8b7ce362b7b7587abe74653d1cba6cf95ae3552690c,crash,412,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan
934,21351,1293269467,fairfuzz-0-exid2,fairfuzz,29625,cf99cbf36d650447e12ab8b7ce362b7b7587abe74653d1cba6cf95ae3552690c,crash,934,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan
185,21356,3445379371,symcc-0-exid2,symcc,29637,db68d7d1b1a5481bbe364e2b2d460ac6712b6344eecc5ccead56b956b259c5d8,crash,185,SEGV,b453799f5c179081bcc588ea5f2d778f,asan
792,21356,3445379371,symcc-0-exid2,symcc,29637,db68d7d1b1a5481bbe364e2b2d460ac6712b6344eecc5ccead56b956b259c5d8,crash,792,SEGV,e0da2f949bfa86be1950838514bfb75a,tsan
766,21826,1293269467,fairfuzz-0-exid2,fairfuzz,31604,3e182f228d15298e44eee332c38feba1dc097517d032cc24bf141cf143df9852,crash,766,SEGV,20342dca7c121d150537a553601f2cff,tsan
144,21826,1293269467,fairfuzz-0-exid2,fairfuzz,31604,3e182f228d15298e44eee332c38feba1dc097517d032cc24bf141cf143df9852,crash,144,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
476,22452,1293269467,fairfuzz-0-exid2,fairfuzz,34153,1bd6808980abdb6b91ae20a6675565864e3ed679ac0aa42d4c342966f08f74a7,crash,476,SEGV,37e3e9076524a4b2ea46592e302a3160,msan
737,22452,1293269467,fairfuzz-0-exid2,fairfuzz,34153,1bd6808980abdb6b91ae20a6675565864e3ed679ac0aa42d4c342966f08f74a7,crash,737,SEGV,468cdb66cbc579f111768f8b01610dcb,tsan
99,22452,1293269467,fairfuzz-0-exid2,fairfuzz,34153,1bd6808980abdb6b91ae20a6675565864e3ed679ac0aa42d4c342966f08f74a7,crash,99,SEGV,a8096fe8a03d5c3886069f170d340f05,asan
398,22510,1293269467,fairfuzz-0-exid2,fairfuzz,34342,c396110ced8d718142f5081bb02abf43a7d003900c1a91cd5ee69e033c1c41a5,crash,398,SEGV,97fe955b4a8cb5e8cb4e6e920aa9da6d,asan
666,22510,1293269467,fairfuzz-0-exid2,fairfuzz,34342,c396110ced8d718142f5081bb02abf43a7d003900c1a91cd5ee69e033c1c41a5,crash,666,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,msan
167,22516,1293269467,fairfuzz-0-exid2,fairfuzz,34369,fa7f522de759c4dbba8f7192d710a944e78431da128a1ebd89628886e9b56ed4,crash,167,heap-buffer-overflow,2a728a8cbf95f1998de88ca729850c62,asan
22,22542,3445379371,symcc-0-exid2,symcc,34489,782fd0f769e0c994efdafc1a33a7e1b27540e8cf09b2a83787c24259730d88f6,crash,22,SEGV,97fe955b4a8cb5e8cb4e6e920aa9da6d,asan
430,22542,3445379371,symcc-0-exid2,symcc,34489,782fd0f769e0c994efdafc1a33a7e1b27540e8cf09b2a83787c24259730d88f6,crash,430,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,msan
127,22550,3445379371,symcc-0-exid2,symcc,34509,115568f2183272a3415f5e1a30144764e88d2a53333c641c58158024fddbc3fa,crash,127,SEGV,38437eee2d9c701de96336291632678f,asan
493,22550,3445379371,symcc-0-exid2,symcc,34509,115568f2183272a3415f5e1a30144764e88d2a53333c641c58158024fddbc3fa,crash,493,SEGV,e6d7a1d059817b81e9924cd15c91399b,msan
