,fuzzer,edges_count,time
0,fuzzer_global,62,0
1,fuzzer_global,69,1
2,fuzzer_global,79,2
3,fuzzer_global,92,3
4,fuzzer_global,99,4
5,fuzzer_global,117,5
6,fuzzer_global,122,6
7,fuzzer_global,128,7
8,fuzzer_global,129,8
9,fuzzer_global,135,9
10,fuzzer_global,136,10
11,fuzzer_global,138,11
12,fuzzer_global,144,12
13,fuzzer_global,147,13
14,fuzzer_global,150,14
15,fuzzer_global,150,15
16,fuzzer_global,158,16
17,fuzzer_global,159,17
18,fuzzer_global,159,18
19,fuzzer_global,159,19
20,fuzzer_global,160,20
21,fuzzer_global,166,21
22,fuzzer_global,167,22
23,fuzzer_global,170,23
24,fuzzer_global,170,24
25,fuzzer_global,170,25
26,fuzzer_global,171,26
27,fuzzer_global,172,27
28,fuzzer_global,174,28
29,fuzzer_global,174,29
30,fuzzer_global,174,30
31,fuzzer_global,176,31
32,fuzzer_global,177,32
33,fuzzer_global,181,33
34,fuzzer_global,184,34
35,fuzzer_global,185,35
36,fuzzer_global,188,36
37,fuzzer_global,189,37
38,fuzzer_global,190,38
39,fuzzer_global,190,39
40,fuzzer_global,190,40
41,fuzzer_global,192,41
42,fuzzer_global,193,42
43,fuzzer_global,193,43
44,fuzzer_global,193,44
45,fuzzer_global,193,45
46,fuzzer_global,194,46
47,fuzzer_global,196,47
48,fuzzer_global,196,48
49,fuzzer_global,196,49
50,fuzzer_global,196,50
51,fuzzer_global,197,51
52,fuzzer_global,198,52
53,fuzzer_global,199,53
54,fuzzer_global,200,54
55,fuzzer_global,200,55
56,fuzzer_global,200,56
57,fuzzer_global,200,57
58,fuzzer_global,201,58
59,fuzzer_global,201,59
60,fuzzer_global,201,60
61,fuzzer_global,201,61
62,fuzzer_global,201,62
63,fuzzer_global,201,63
64,fuzzer_global,201,64
65,fuzzer_global,201,65
66,fuzzer_global,201,66
67,fuzzer_global,201,67
68,fuzzer_global,202,68
69,fuzzer_global,202,69
70,fuzzer_global,202,70
71,fuzzer_global,203,71
72,fuzzer_global,203,72
73,fuzzer_global,203,73
74,fuzzer_global,204,74
75,fuzzer_global,207,75
76,fuzzer_global,207,76
77,fuzzer_global,207,77
78,fuzzer_global,207,78
79,fuzzer_global,209,79
80,fuzzer_global,209,80
81,fuzzer_global,210,81
82,fuzzer_global,210,82
83,fuzzer_global,211,83
84,fuzzer_global,211,84
85,fuzzer_global,211,85
86,fuzzer_global,211,86
87,fuzzer_global,211,87
88,fuzzer_global,211,88
89,fuzzer_global,211,89
90,fuzzer_global,212,90
91,fuzzer_global,212,91
92,fuzzer_global,212,92
93,fuzzer_global,212,93
94,fuzzer_global,212,94
95,fuzzer_global,212,95
96,fuzzer_global,212,96
97,fuzzer_global,212,97
98,fuzzer_global,212,98
99,fuzzer_global,212,99
100,fuzzer_global,212,100
101,fuzzer_global,212,101
102,fuzzer_global,212,102
103,fuzzer_global,212,103
104,fuzzer_global,212,104
105,fuzzer_global,212,105
106,fuzzer_global,212,106
107,fuzzer_global,212,107
108,fuzzer_global,212,108
109,fuzzer_global,212,109
110,fuzzer_global,212,110
111,fuzzer_global,212,111
112,fuzzer_global,212,112
113,fuzzer_global,212,113
114,fuzzer_global,212,114
115,fuzzer_global,212,115
116,fuzzer_global,212,116
117,fuzzer_global,212,117
118,fuzzer_global,212,118
119,fuzzer_global,212,119
120,fuzzer_global,212,120
121,fuzzer_global,212,121
122,fuzzer_global,213,122
123,fuzzer_global,214,123
124,fuzzer_global,217,124
125,fuzzer_global,217,125
126,fuzzer_global,217,126
127,fuzzer_global,217,127
128,fuzzer_global,217,128
129,fuzzer_global,217,129
130,fuzzer_global,217,130
131,fuzzer_global,217,131
132,fuzzer_global,217,132
133,fuzzer_global,217,133
134,fuzzer_global,217,134
135,fuzzer_global,217,135
136,fuzzer_global,217,136
137,fuzzer_global,217,137
138,fuzzer_global,217,138
139,fuzzer_global,217,139
140,fuzzer_global,217,140
141,fuzzer_global,217,141
142,fuzzer_global,217,142
143,fuzzer_global,217,143
144,fuzzer_global,217,144
145,fuzzer_global,217,145
146,fuzzer_global,217,146
147,fuzzer_global,217,147
148,fuzzer_global,218,148
149,fuzzer_global,218,149
150,fuzzer_global,218,150
151,fuzzer_global,218,151
152,fuzzer_global,218,152
153,fuzzer_global,218,153
154,fuzzer_global,218,154
155,fuzzer_global,218,155
156,fuzzer_global,218,156
157,fuzzer_global,218,157
