,fuzzer,edges_count,time
0,fuzzer_global,91,0
1,fuzzer_global,104,1
2,fuzzer_global,109,2
3,fuzzer_global,113,3
4,fuzzer_global,115,4
5,fuzzer_global,116,5
6,fuzzer_global,121,6
7,fuzzer_global,121,7
8,fuzzer_global,122,8
9,fuzzer_global,122,9
10,fuzzer_global,123,10
11,fuzzer_global,130,11
12,fuzzer_global,131,12
13,fuzzer_global,134,13
14,fuzzer_global,134,14
15,fuzzer_global,139,15
16,fuzzer_global,139,16
17,fuzzer_global,140,17
18,fuzzer_global,140,18
19,fuzzer_global,141,19
20,fuzzer_global,141,20
21,fuzzer_global,141,21
22,fuzzer_global,141,22
23,fuzzer_global,141,23
24,fuzzer_global,141,24
25,fuzzer_global,141,25
26,fuzzer_global,144,26
27,fuzzer_global,144,27
28,fuzzer_global,146,28
29,fuzzer_global,147,29
30,fuzzer_global,147,30
31,fuzzer_global,148,31
32,fuzzer_global,149,32
33,fuzzer_global,151,33
34,fuzzer_global,151,34
35,fuzzer_global,151,35
36,fuzzer_global,151,36
37,fuzzer_global,151,37
38,fuzzer_global,151,38
39,fuzzer_global,152,39
40,fuzzer_global,152,40
41,fuzzer_global,152,41
42,fuzzer_global,152,42
43,fuzzer_global,152,43
44,fuzzer_global,152,44
45,fuzzer_global,152,45
46,fuzzer_global,152,46
47,fuzzer_global,152,47
48,fuzzer_global,152,48
49,fuzzer_global,153,49
50,fuzzer_global,153,50
51,fuzzer_global,154,51
52,fuzzer_global,154,52
53,fuzzer_global,154,53
54,fuzzer_global,154,54
55,fuzzer_global,154,55
56,fuzzer_global,154,56
57,fuzzer_global,154,57
58,fuzzer_global,154,58
59,fuzzer_global,154,59
60,fuzzer_global,154,60
61,fuzzer_global,154,61
62,fuzzer_global,154,62
63,fuzzer_global,155,63
64,fuzzer_global,155,64
65,fuzzer_global,155,65
66,fuzzer_global,155,66
67,fuzzer_global,155,67
68,fuzzer_global,155,68
69,fuzzer_global,155,69
70,fuzzer_global,155,70
71,fuzzer_global,155,71
72,fuzzer_global,155,72
73,fuzzer_global,155,73
74,fuzzer_global,155,74
75,fuzzer_global,155,75
76,fuzzer_global,155,76
77,fuzzer_global,155,77
78,fuzzer_global,155,78
79,fuzzer_global,155,79
80,fuzzer_global,155,80
81,fuzzer_global,155,81
82,fuzzer_global,155,82
83,fuzzer_global,155,83
84,fuzzer_global,155,84
85,fuzzer_global,155,85
86,fuzzer_global,155,86
87,fuzzer_global,155,87
88,fuzzer_global,155,88
89,fuzzer_global,156,89
90,fuzzer_global,156,90
91,fuzzer_global,156,91
