,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
408,5519,1016452014,afl-0-exid21,afl,7206,1e2a01c551a738568122f113c792508db752d0ea109711c2f6bc4ad06980e7d5,crash,408,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
144,5519,1016452014,afl-0-exid21,afl,7206,1e2a01c551a738568122f113c792508db752d0ea109711c2f6bc4ad06980e7d5,crash,144,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
546,6094,2264256828,fairfuzz-0-exid21,fairfuzz,11322,6d69fc34ee6d39e58dcf74faaf22993e6b2515c6bd053a9dfb617dd1981b8aee,crash,546,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
194,6094,2264256828,fairfuzz-0-exid21,fairfuzz,11322,6d69fc34ee6d39e58dcf74faaf22993e6b2515c6bd053a9dfb617dd1981b8aee,crash,194,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
527,6783,1016452014,afl-0-exid21,afl,15714,ed56f866260d4d309251adbb8aa7d93ee5c612443899ebbfc4d737a94a09b177,crash,527,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
535,6871,3470820811,aflfast-0-exid21,aflfast,17258,3d0d6328cb095dd6f01bccda98ab6a678d1ba1e98a423b8bf6423bdf7d1bebc8,crash,535,SEGV,ba127fb63aa0f674b7835337994a5827,ubsan
2,6871,3470820811,aflfast-0-exid21,aflfast,17258,3d0d6328cb095dd6f01bccda98ab6a678d1ba1e98a423b8bf6423bdf7d1bebc8,crash,2,heap-use-after-free,d05f359b27234cc1572a4c4af1b79e43,asan
311,7268,2264256828,fairfuzz-0-exid21,fairfuzz,26725,9f7fc54373d1d59c00610fe054ffbf001b78cd2201061a486a8dfcaec07e02d6,crash,311,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
31,7268,2264256828,fairfuzz-0-exid21,fairfuzz,26725,9f7fc54373d1d59c00610fe054ffbf001b78cd2201061a486a8dfcaec07e02d6,crash,31,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
544,7662,1016452014,afl-0-exid21,afl,35761,2a16a02e62f15001ffa819c4517cdb6da8eb8062e9e929941febb5a79066247a,crash,544,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
175,7662,1016452014,afl-0-exid21,afl,35761,2a16a02e62f15001ffa819c4517cdb6da8eb8062e9e929941febb5a79066247a,crash,175,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
176,7663,1016452014,afl-0-exid21,afl,35782,afaa823283a232831cc8924f3d617fbeb6bd0134be91e244bfd8e08eca513ee4,crash,176,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
