,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid23,46793,46812
6,6,fairfuzz-0-exid23,49852,51004
21,21,aflfast-0-exid23,28105,28113
23,23,aflplusplus-0-exid23,46558,46569
41,41,aflplusplus-0-exid23,110,118
42,42,fairfuzz-0-exid23,4342,4359
44,44,fairfuzz-0-exid23,52061,52188
45,45,aflplusplus-0-exid23,7022,7027
46,46,fairfuzz-0-exid23,27944,27952
47,47,afl-0-exid23,118,194
48,48,aflplusplus-0-exid23,52406,52421
51,51,aflplusplus-0-exid23,52459,52464
53,53,afl-0-exid23,50997,50974
55,55,afl-0-exid23,52006,52012
56,56,aflplusplus-0-exid23,46611,46666
57,57,afl-0-exid23,77658,77666
58,58,aflplusplus-0-exid23,43581,43615
59,59,afl-0-exid23,52051,52061
61,61,afl-0-exid23,52043,52045
62,62,aflplusplus-0-exid23,27952,27954
63,63,afl-0-exid23,80320,80342
64,64,aflplusplus-0-exid23,598,643
75,75,aflplusplus-0-exid23,77593,77597
76,76,afl-0-exid23,26583,26608
77,77,aflplusplus-0-exid23,6684,6699
86,86,fairfuzz-0-exid23,5287,5292
88,88,aflplusplus-0-exid23,38601,38629
89,89,fairfuzz-0-exid23,14296,14312
93,93,fairfuzz-0-exid23,24974,24985
95,95,afl-0-exid23,53521,53523
96,96,aflplusplus-0-exid23,1023,1032
98,98,aflplusplus-0-exid23,25219,25256
100,100,aflplusplus-0-exid23,116661,116683
102,102,fairfuzz-0-exid23,71966,71982
104,104,aflplusplus-0-exid23,117022,117039
106,106,aflplusplus-0-exid23,26516,26520
107,107,aflplusplus-0-exid23,18057,18085
110,110,afl-0-exid23,598,643
111,111,aflfast-0-exid23,4342,4359
113,113,afl-0-exid23,43615,43621
114,114,aflfast-0-exid23,38522,38570
115,115,aflplusplus-0-exid23,119578,119685
121,121,aflplusplus-0-exid23,20487,20503
123,123,aflplusplus-0-exid23,52488,52744
127,127,aflplusplus-0-exid23,81596,81601
132,132,aflfast-0-exid23,5189,5241
133,133,aflplusplus-0-exid23,17971,17976
141,141,aflplusplus-0-exid23,52803,52823
143,143,aflplusplus-0-exid23,28105,28118
146,146,aflplusplus-0-exid23,38566,38568
149,149,aflplusplus-0-exid23,94458,94460
153,153,aflplusplus-0-exid23,52697,52700
160,160,aflplusplus-0-exid23,80320,80342
162,162,aflplusplus-0-exid23,119975,120059
164,164,aflplusplus-0-exid23,119591,119685
167,167,aflplusplus-0-exid23,52051,52061
168,168,aflplusplus-0-exid23,71927,71966
170,170,aflplusplus-0-exid23,120496,120518
171,171,aflplusplus-0-exid23,29363,29365
172,172,aflplusplus-0-exid23,22003,22020
173,173,aflplusplus-0-exid23,119501,119506
174,174,aflplusplus-0-exid23,865,889
179,179,fairfuzz-0-exid23,77597,77695
180,180,aflplusplus-0-exid23,861,893
182,182,aflplusplus-0-exid23,120385,120391
185,185,aflplusplus-0-exid23,14461,14517
186,186,aflplusplus-0-exid23,51994,52006
187,187,aflplusplus-0-exid23,78998,79012
188,188,aflplusplus-0-exid23,29238,29243
190,190,aflplusplus-0-exid23,140433,140435
191,191,aflplusplus-0-exid23,118243,118265
192,192,aflplusplus-0-exid23,117202,117206
193,193,aflplusplus-0-exid23,118540,118555
198,198,fairfuzz-0-exid23,43581,43615
202,202,aflplusplus-0-exid23,126172,126176
203,203,aflplusplus-0-exid23,77839,77862
204,204,fairfuzz-0-exid23,118540,118555
205,205,aflplusplus-0-exid23,116933,116971
206,206,aflplusplus-0-exid23,116944,116949
207,207,fairfuzz-0-exid23,53536,53544
209,209,aflplusplus-0-exid23,26471,26562
213,213,aflplusplus-0-exid23,52014,52018
214,214,aflplusplus-0-exid23,94957,94968
217,217,aflplusplus-0-exid23,78939,78942
218,218,aflplusplus-0-exid23,94296,94309
219,219,aflplusplus-0-exid23,7898,7902
220,220,aflplusplus-0-exid23,5398,5418
221,221,fairfuzz-0-exid23,7187,7210
227,227,afl-0-exid23,26795,26815
235,235,fairfuzz-0-exid23,26815,26817
236,236,afl-0-exid23,6701,6716
239,239,afl-0-exid23,27930,27932
240,240,fairfuzz-0-exid23,118332,118340
241,241,fairfuzz-0-exid23,119342,119371
242,242,fairfuzz-0-exid23,2819,2826
244,244,fairfuzz-0-exid23,38601,38629
246,246,afl-0-exid23,38526,38539
249,249,afl-0-exid23,865,889
253,253,fairfuzz-0-exid23,53613,53615
255,255,afl-0-exid23,20450,20472
256,256,fairfuzz-0-exid23,117013,117022
258,258,afl-0-exid23,25219,25256
259,259,afl-0-exid23,5392,5398
261,261,fairfuzz-0-exid23,52051,52061
268,268,fairfuzz-0-exid23,17964,18089
270,270,fairfuzz-0-exid23,38564,38566
274,274,fairfuzz-0-exid23,52681,52697
275,275,afl-0-exid23,52421,52424
276,276,fairfuzz-0-exid23,77447,77658
280,280,afl-0-exid23,71915,71919
283,283,afl-0-exid23,119352,119368
296,296,afl-0-exid23,52706,52744
300,300,fairfuzz-0-exid23,53659,53661
306,306,afl-0-exid23,38463,38486
307,307,afl-0-exid23,52599,52630
309,309,fairfuzz-0-exid23,80320,80342
310,310,afl-0-exid23,53651,53659
313,313,fairfuzz-0-exid23,120059,120062
315,315,fairfuzz-0-exid23,1017,1023
316,316,fairfuzz-0-exid23,27930,27932
318,318,afl-0-exid23,19393,19403
322,322,fairfuzz-0-exid23,38463,38486
325,325,afl-0-exid23,79592,79595
330,330,afl-0-exid23,120496,120518
333,333,afl-0-exid23,29305,29312
334,334,fairfuzz-0-exid23,120380,120353
336,336,fairfuzz-0-exid23,24675,24694
338,338,fairfuzz-0-exid23,29243,29265
342,342,afl-0-exid23,29238,29243
343,343,afl-0-exid23,26528,26536
344,344,afl-0-exid23,81596,81601
345,345,afl-0-exid23,77834,77839
346,346,afl-0-exid23,17971,17976
347,347,afl-0-exid23,116661,116683
348,348,afl-0-exid23,116949,116971
349,349,afl-0-exid23,118243,118265
350,350,afl-0-exid23,18057,18085
351,351,afl-0-exid23,25363,25377
352,352,afl-0-exid23,120380,120353
353,353,afl-0-exid23,94450,94454
354,354,afl-0-exid23,140317,140328
355,355,afl-0-exid23,7890,7894
356,356,afl-0-exid23,117683,117686
357,357,afl-0-exid23,126176,126180
358,358,afl-0-exid23,118540,118555
359,359,afl-0-exid23,24694,24778
360,360,afl-0-exid23,117013,117022
361,361,afl-0-exid23,94309,94347
362,362,afl-0-exid23,94957,94968
363,363,afl-0-exid23,78939,78942
364,364,afl-0-exid23,20505,20509
365,365,afl-0-exid23,116920,116933
366,366,afl-0-exid23,5189,5241
368,368,afl-0-exid23,52681,52697
370,370,afl-0-exid23,79012,79088
371,371,afl-0-exid23,52624,52744
372,372,afl-0-exid23,28105,28118
373,373,afl-0-exid23,861,893
374,374,afl-0-exid23,30009,30022
376,376,afl-0-exid23,14461,14517
382,382,fairfuzz-0-exid23,119506,119528
383,383,aflplusplus-0-exid23,20247,20348
385,385,fairfuzz-0-exid23,81596,81601
386,386,fairfuzz-0-exid23,50760,51004
387,387,fairfuzz-0-exid23,76018,76021
388,388,fairfuzz-0-exid23,52018,52024
389,389,fairfuzz-0-exid23,116933,116971
390,390,fairfuzz-0-exid23,19492,19514
391,391,fairfuzz-0-exid23,18000,18087
392,392,fairfuzz-0-exid23,26471,26562
393,393,fairfuzz-0-exid23,119347,119352
394,394,fairfuzz-0-exid23,94941,94949
395,395,fairfuzz-0-exid23,14461,14517
396,396,fairfuzz-0-exid23,20487,20503
397,397,fairfuzz-0-exid23,20170,20191
398,398,fairfuzz-0-exid23,118243,118265
399,399,fairfuzz-0-exid23,77834,77839
401,401,fairfuzz-0-exid23,120496,120518
402,402,fairfuzz-0-exid23,126180,126182
403,403,fairfuzz-0-exid23,116661,116683
404,404,fairfuzz-0-exid23,96387,96391
405,405,fairfuzz-0-exid23,26528,26536
406,406,fairfuzz-0-exid23,7902,7904
407,407,fairfuzz-0-exid23,78942,78945
409,409,fairfuzz-0-exid23,5189,5241
410,410,fairfuzz-0-exid23,94526,94529
411,411,fairfuzz-0-exid23,94309,94347
412,412,fairfuzz-0-exid23,116944,116949
415,415,fairfuzz-0-exid23,29363,29365
416,416,fairfuzz-0-exid23,79908,79935
418,418,fairfuzz-0-exid23,28105,28118
420,420,fairfuzz-0-exid23,79012,79088
421,421,fairfuzz-0-exid23,6716,6719
424,424,aflplusplus-0-exid23,25118,25141
428,428,afl-0-exid23,25113,25118
429,429,afl-0-exid23,20217,20247
432,432,afl-0-exid23,96624,96631
434,434,aflplusplus-0-exid23,20175,20181
437,437,fairfuzz-0-exid23,7782,7804
439,439,fairfuzz-0-exid23,126046,126051
440,440,fairfuzz-0-exid23,78810,78832
441,441,afl-0-exid23,77402,77412
446,446,fairfuzz-0-exid23,94325,94347
451,451,fairfuzz-0-exid23,25113,25118
456,456,fairfuzz-0-exid23,79987,79993
460,460,fairfuzz-0-exid23,96610,96614
467,467,afl-0-exid23,52040,52043
471,471,afl-0-exid23,79993,79997
476,476,afl-0-exid23,7782,7804
479,479,afl-0-exid23,78810,78832
480,480,afl-0-exid23,94325,94347
481,481,afl-0-exid23,126051,126073
482,482,afl-0-exid23,20378,20388
