,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
58,2810,57091615,fairfuzz-0-exid21,fairfuzz,1095,86449d30a59886322dbe21c306e4e0964a684ae8108b564293fd59b13f72b3c3,crash,58,SEGV,31fdadb70cea93ae8e5fc42f7429577c,asan
2112,2810,57091615,fairfuzz-0-exid21,fairfuzz,1095,86449d30a59886322dbe21c306e4e0964a684ae8108b564293fd59b13f72b3c3,crash,2112,SEGV,3eb5851e990e6e543e3861801339bdd6,tsan
1135,2810,57091615,fairfuzz-0-exid21,fairfuzz,1095,86449d30a59886322dbe21c306e4e0964a684ae8108b564293fd59b13f72b3c3,crash,1135,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan
923,3355,3079219187,afl-0-exid21,afl,1388,bc3a9814a5fd3edc1c51b4dc39ee82a0a526ea26b68470de15f70989bf5b8e85,crash,923,SEGV,76963e8d3021a3a3740288656624dc7e,asan
1922,3355,3079219187,afl-0-exid21,afl,1388,bc3a9814a5fd3edc1c51b4dc39ee82a0a526ea26b68470de15f70989bf5b8e85,crash,1922,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
1725,3631,57091615,fairfuzz-0-exid21,fairfuzz,1546,9ca78e690a2fab8a64141bf09bd0f2cdbfd35ec250079d2de6a6bd538522791d,crash,1725,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
704,3631,57091615,fairfuzz-0-exid21,fairfuzz,1546,9ca78e690a2fab8a64141bf09bd0f2cdbfd35ec250079d2de6a6bd538522791d,crash,704,SEGV,e962321310000bd8f0df569f7feedb44,asan
543,3637,57091615,fairfuzz-0-exid21,fairfuzz,1548,1383a6614f60e724a25239f96d83c92c7e815bc4bf3cec3521ea9bedeb3989a8,crash,543,SEGV,76963e8d3021a3a3740288656624dc7e,asan
1583,3637,57091615,fairfuzz-0-exid21,fairfuzz,1548,1383a6614f60e724a25239f96d83c92c7e815bc4bf3cec3521ea9bedeb3989a8,crash,1583,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
606,3638,57091615,fairfuzz-0-exid21,fairfuzz,1548,917c63911d3d8c018b2416b57093570b0ea2f40f8014e78ae201c37b88f69a15,crash,606,SEGV,036970cadbf3539a826ad22b62f77d20,asan
1640,3638,57091615,fairfuzz-0-exid21,fairfuzz,1548,917c63911d3d8c018b2416b57093570b0ea2f40f8014e78ae201c37b88f69a15,crash,1640,SEGV,0ab214692ecb89468e279d02fe53320c,msan
1950,3641,57091615,fairfuzz-0-exid21,fairfuzz,1549,5eec8186fe0021097e3c773cac3dfe2f82bcee4151559281192c0d63ee54f74c,crash,1950,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
959,3641,57091615,fairfuzz-0-exid21,fairfuzz,1549,5eec8186fe0021097e3c773cac3dfe2f82bcee4151559281192c0d63ee54f74c,crash,959,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
158,3654,57091615,fairfuzz-0-exid21,fairfuzz,1559,23b71d9f24528666f3776a30a81ac2295d93c4702bce8dc64c6c0a3205931617,crash,158,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan
1225,3654,57091615,fairfuzz-0-exid21,fairfuzz,1559,23b71d9f24528666f3776a30a81ac2295d93c4702bce8dc64c6c0a3205931617,crash,1225,SEGV,884ec7d3390930225f967542efadb816,msan
389,3660,3079219187,afl-0-exid21,afl,1568,f18187062ae45262ca6d5628fd280d7c8a678bb1a293c548beb44b3ddd7624ef,crash,389,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan
2415,3660,3079219187,afl-0-exid21,afl,1568,f18187062ae45262ca6d5628fd280d7c8a678bb1a293c548beb44b3ddd7624ef,crash,2415,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan
