,benchmark,fuzzer_combination,expid,edge
0,readelf,fcb,12,3038-3047
1,readelf,fcb,12,3060-3104
2,readelf,fcb,12,3817-3886
3,readelf,fcb,12,3814-3915
4,readelf,fcb,12,451-461
5,readelf,fcb,12,3889-3903
6,readelf,fcb,12,64529-64573
7,readelf,fcb,12,13269-13408
8,readelf,fcb,12,65387-65396
9,readelf,fcb,12,3079-3098
10,readelf,fcb,12,13282-13286
11,readelf,fcb,12,465-471
12,readelf,fcb,12,64579-64610
13,readelf,fcb,12,64579-64716
14,readelf,fcb,12,13427-13431
15,readelf,fcb,12,65001-65092
16,readelf,fcb,12,13414-13553
17,readelf,fcb,12,65022-65029
18,readelf,fcb,12,13334-13340
19,readelf,fcb,12,65099-65115
20,readelf,fcb,12,65029-65033
21,readelf,fcb,12,65696-65581
22,readelf,fcb,12,65005-65009
23,readelf,fcb,12,3919-3923
24,readelf,fcb,12,65624-65575
25,readelf,fcb,12,65017-65029
26,readelf,fcb,12,3558-3657
27,readelf,fcb,12,65009-65029
28,readelf,fcb,12,65070-65092
29,readelf,fcb,12,65565-65575
30,readelf,fcb,12,65047-65092
31,readelf,fcb,12,65052-65062
32,readelf,fcb,12,67332-67343
33,readelf,fcb,12,65688-65575
34,readelf,fcb,12,65077-65082
35,readelf,fcb,12,3588-3599
36,readelf,fcb,12,65616-65575
37,readelf,fcb,12,65109-65304
38,readelf,fcb,12,65656-65575
39,readelf,fcb,12,65592-65575
40,readelf,fcb,12,65584-65575
41,readelf,fcb,12,65632-65575
42,readelf,fcb,12,65608-65575
43,readelf,fcb,12,65672-65575
44,readelf,fcb,12,65640-65575
45,readelf,fcb,12,65680-65575
46,readelf,fcb,12,65664-65575
47,readelf,fcb,12,65648-65575
48,readelf,fcb,12,3519-3673
49,readelf,fcb,12,65600-65575
50,readelf,fcb,12,65077-65086
51,readelf,fcb,12,3987-4085
52,readelf,fcb,12,13632-13639
53,readelf,fcb,12,4256-4260
54,readelf,fcb,12,13575-13595
55,readelf,fcb,12,13632-13635
56,readelf,fcb,12,13599-13604
57,readelf,fcb,12,3987-4080
58,readelf,fcb,12,3987-4091
59,readelf,fcb,12,4098-4113
60,readelf,fcb,12,4091-4101
61,readelf,fcb,12,4091-4104
62,readelf,fcb,12,13980-16221
63,readelf,fcb,12,13774-13974
64,readelf,fcb,12,6214-8787
65,readelf,fcb,12,8792-9179
66,readelf,fcb,12,13286-13288
67,readelf,fcb,12,4123-4125
68,readelf,fcb,12,13614-13617
69,readelf,fcb,12,4113-4125
70,readelf,fcb,12,13655-13974
71,readelf,fcb,12,13652-13736
72,readelf,fcb,12,17065-17069
73,readelf,fcb,12,13620-13647
74,readelf,fcb,12,13652-13658
75,readelf,fcb,12,13652-13852
76,readelf,fcb,12,13718-13974
77,readelf,fcb,12,3987-4083
78,readelf,fcb,12,13629-13647
79,readelf,fcb,12,17073-17080
80,readelf,fcb,12,6210-6218
81,readelf,fcb,12,13652-13768
82,readelf,fcb,12,13623-13647
83,readelf,fcb,12,14573-14577
84,readelf,fcb,12,13662-13974
85,readelf,fcb,12,13652-13660
86,readelf,fcb,12,14583-14590
87,readelf,fcb,12,13838-13974
88,readelf,fcb,12,13652-13778
89,readelf,fcb,12,13626-13647
90,readelf,fcb,12,13806-13974
91,readelf,fcb,12,63656-63665
92,readelf,fcb,12,13896-13974
93,readelf,fcb,12,13652-13772
94,readelf,fcb,12,16210-16214
95,readelf,fcb,12,13832-13974
96,readelf,fcb,12,13876-13974
97,readelf,fcb,12,13956-13974
98,readelf,fcb,12,14933-14938
99,readelf,fcb,12,13776-13974
