,benchmark,fuzzer_combination,expid,edge
0,lua,fca,3,65971-66205
1,lua,fca,3,70822-70835
2,lua,fca,3,90590-90627
3,lua,fca,3,55719-55047
4,lua,fca,3,77155-77169
5,lua,fca,3,90063-90082
6,lua,fca,3,3802-3935
7,lua,fca,3,77001-77095
8,lua,fca,3,35326-35333
9,lua,fca,3,76352-76354
10,lua,fca,3,34252-34296
11,lua,fca,3,75376-75420
12,lua,fca,3,71981-71994
13,lua,fca,3,72490-72496
14,lua,fca,3,73062-73082
15,lua,fca,3,75395-75416
16,lua,fca,3,75314-75321
17,lua,fca,3,30780-30803
18,lua,fca,3,30803-30813
19,lua,fca,3,16057-16059
20,lua,fca,3,72022-72027
21,lua,fca,3,75286-75309
22,lua,fca,3,46948-46980
23,lua,fca,3,75286-75302
24,lua,fca,3,73756-73766
25,lua,fca,3,72015-72020
26,lua,fca,3,75316-75321
27,lua,fca,3,33535-33561
28,lua,fca,3,32114-32158
29,lua,fca,3,71981-72008
30,lua,fca,3,27703-27717
31,lua,fca,3,60019-60022
32,lua,fca,3,46426-46474
33,lua,fca,3,31784-31794
34,lua,fca,3,10548-10556
35,lua,fca,3,9771-9804
36,lua,fca,3,74386-74395
37,lua,fca,3,72190-72208
38,lua,fca,3,8126-8130
39,lua,fca,3,60111-60126
40,lua,fca,3,27884-27891
41,lua,fca,3,58984-59002
42,lua,fca,3,84791-84816
43,lua,fca,3,65971-66078
44,lua,fca,3,72443-72975
45,lua,fca,3,53701-53732
46,lua,fca,3,74890-74910
47,lua,fca,3,50786-50793
48,lua,fca,3,17823-17851
49,lua,fca,3,47238-47251
50,lua,fca,3,30841-30892
51,lua,fca,3,59463-59467
52,lua,fca,3,70440-70453
53,lua,fca,3,68762-68780
54,lua,fca,3,34337-34428
55,lua,fca,3,69398-69523
56,lua,fca,3,43486-43501
57,lua,fca,3,51619-51640
58,lua,fca,3,51968-51989
59,lua,fca,3,50910-50977
60,lua,fca,3,59467-59477
61,lua,fca,3,7542-7572
62,lua,fca,3,60231-60239
63,lua,fca,3,72667-72673
64,lua,fca,3,54195-54198
65,lua,fca,3,10270-10284
66,lua,fca,3,58832-58839
67,lua,fca,3,7435-7449
68,lua,fca,3,57571-57716
69,lua,fca,3,72699-72717
70,lua,fca,3,47929-48028
71,lua,fca,3,52040-52055
72,lua,fca,3,67377-67398
73,lua,fca,3,10641-10674
74,lua,fca,3,69699-69718
75,lua,fca,3,51186-51203
76,lua,fca,3,72717-72975
77,lua,fca,3,55719-54276
78,lua,fca,3,70468-70516
79,lua,fca,3,31353-31363
80,lua,fca,3,32114-32123
81,lua,fca,3,47141-47157
82,lua,fca,3,63445-63459
83,lua,fca,3,70934-71019
84,lua,fca,3,64926-64935
85,lua,fca,3,11273-11283
86,lua,fca,3,9983-10061
87,lua,fca,3,42649-42661
88,lua,fca,3,55719-52654
89,lua,fca,3,41187-41203
90,lua,fca,3,42649-42653
91,lua,fca,3,53146-53166
92,lua,fca,3,31825-31834
93,lua,fca,3,54367-54382
94,lua,fca,3,58334-58355
95,lua,fca,3,73148-73154
96,lua,fca,3,54569-54576
97,lua,fca,3,53007-53040
