,benchmark,fuzzer_combination,expid,edge
0,objdump,fca,16,299270-299277
1,objdump,fca,16,281901-281905
2,objdump,fca,16,127288-127299
3,objdump,fca,16,241764-241781
4,objdump,fca,16,153217-153787
5,objdump,fca,16,132345-132352
6,objdump,fca,16,129613-129637
7,objdump,fca,16,132249-132253
8,objdump,fca,16,281920-282721
9,objdump,fca,16,127303-127316
10,objdump,fca,16,282743-282992
11,objdump,fca,16,127303-127327
12,objdump,fca,16,129613-129621
13,objdump,fca,16,132352-132360
14,objdump,fca,16,131166-131191
15,objdump,fca,16,132368-133250
16,objdump,fca,16,119449-119453
17,objdump,fca,16,132432-132436
18,objdump,fca,16,110479-110498
19,objdump,fca,16,131592-131657
20,objdump,fca,16,242397-242407
21,objdump,fca,16,128290-127327
22,objdump,fca,16,128268-127327
23,objdump,fca,16,132432-133237
24,objdump,fca,16,129621-129637
25,objdump,fca,16,254650-254654
26,objdump,fca,16,241787-241792
27,objdump,fca,16,128312-128323
28,objdump,fca,16,131202-132184
29,objdump,fca,16,115464-115466
30,objdump,fca,16,131668-131673
31,objdump,fca,16,128279-127327
32,objdump,fca,16,153233-153787
33,objdump,fca,16,128312-127327
34,objdump,fca,16,128301-127327
35,objdump,fca,16,131119-131150
36,objdump,fca,16,128323-127327
37,objdump,fca,16,244647-244651
38,objdump,fca,16,243726-243733
39,objdump,fca,16,243507-243570
40,objdump,fca,16,243551-243578
41,objdump,fca,16,282774-282992
42,objdump,fca,16,254611-254886
43,objdump,fca,16,1527-1533
44,objdump,fca,16,110530-110534
45,objdump,fca,16,110852-110859
46,objdump,fca,16,1002-1028
47,objdump,fca,16,243890-243894
48,objdump,fca,16,243890-243925
49,objdump,fca,16,244651-244658
50,objdump,fca,16,243907-243925
51,objdump,fca,16,244632-244637
52,objdump,fca,16,100270-100437
53,objdump,fca,16,253830-254611
54,objdump,fca,16,132461-132466
55,objdump,fca,16,244818-244831
56,objdump,fca,16,132207-132214
57,objdump,fca,16,131106-132184
58,objdump,fca,16,131162-132184
