,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
1118,2870,3290337427,fairfuzz-0-exid22,fairfuzz,806,8b003a8e14dea907d309a934e15895f3c383f448a3e37b3697331f805959b917,crash,1118,SEGV,ac97f97bc7c486825473741fc4d88548,asan
2878,2870,3290337427,fairfuzz-0-exid22,fairfuzz,806,8b003a8e14dea907d309a934e15895f3c383f448a3e37b3697331f805959b917,crash,2878,SEGV,cd65f36d3a2669d55a4f7c4695ddb7cf,tsan
1991,2870,3290337427,fairfuzz-0-exid22,fairfuzz,806,8b003a8e14dea907d309a934e15895f3c383f448a3e37b3697331f805959b917,crash,1991,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan
1056,2947,3290337427,fairfuzz-0-exid22,fairfuzz,832,769668499b754c59f8e1b92a70f6e677c66ff8afc1b4bd5083bbb82c42076e63,crash,1056,SEGV,31fdadb70cea93ae8e5fc42f7429577c,asan
2832,2947,3290337427,fairfuzz-0-exid22,fairfuzz,832,769668499b754c59f8e1b92a70f6e677c66ff8afc1b4bd5083bbb82c42076e63,crash,2832,SEGV,3eb5851e990e6e543e3861801339bdd6,tsan
2474,3388,3290337427,fairfuzz-0-exid22,fairfuzz,1048,40165e03469dbdbc01b73d93d7ecad4536b04310507ea3ba9d6d2f5a32cb9457,crash,2474,SEGV,20342dca7c121d150537a553601f2cff,tsan
534,3388,3290337427,fairfuzz-0-exid22,fairfuzz,1048,40165e03469dbdbc01b73d93d7ecad4536b04310507ea3ba9d6d2f5a32cb9457,crash,534,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1122,3399,3290337427,fairfuzz-0-exid22,fairfuzz,1049,8af52df577a359823166c6a4c6a009cfcdc57ccfe5ff064f542c19d9e6b15f29,crash,1122,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2881,3399,3290337427,fairfuzz-0-exid22,fairfuzz,1049,8af52df577a359823166c6a4c6a009cfcdc57ccfe5ff064f542c19d9e6b15f29,crash,2881,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
212,3910,2172296034,aflfast-0-exid22,aflfast,1234,abd49a228377cfacf6a7e3d404c318a1dc87becd8fe691cacf154aea415fa69c,crash,212,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2237,3910,2172296034,aflfast-0-exid22,aflfast,1234,abd49a228377cfacf6a7e3d404c318a1dc87becd8fe691cacf154aea415fa69c,crash,2237,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2315,4123,3738216700,afl-0-exid22,afl,1340,c910f7d452fd7d7967406df67379186565652f5a6fb1027bb8f030c58601119f,crash,2315,SEGV,20342dca7c121d150537a553601f2cff,tsan
316,4123,3738216700,afl-0-exid22,afl,1340,c910f7d452fd7d7967406df67379186565652f5a6fb1027bb8f030c58601119f,crash,316,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
404,4128,3738216700,afl-0-exid22,afl,1343,6c6ec1b70904d0d508058c1651505923a812c6d6644e0c9758104e3e64c4a729,crash,404,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2383,4128,3738216700,afl-0-exid22,afl,1343,6c6ec1b70904d0d508058c1651505923a812c6d6644e0c9758104e3e64c4a729,crash,2383,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2934,4469,2172296034,aflfast-0-exid22,aflfast,1435,c93d092187951d4adaf8a457fbe8d733ebaa8c7ffb6570750aa3df78263997f0,crash,2934,SEGV,20342dca7c121d150537a553601f2cff,tsan
1188,4469,2172296034,aflfast-0-exid22,aflfast,1435,c93d092187951d4adaf8a457fbe8d733ebaa8c7ffb6570750aa3df78263997f0,crash,1188,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
256,4806,3290337427,fairfuzz-0-exid22,fairfuzz,1613,367b1e87fe0dd6e7f1d1a7576e4396bb031435621f7fd2748676a537eccc8ccd,crash,256,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1443,4806,3290337427,fairfuzz-0-exid22,fairfuzz,1613,367b1e87fe0dd6e7f1d1a7576e4396bb031435621f7fd2748676a537eccc8ccd,crash,1443,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
1487,4808,3290337427,fairfuzz-0-exid22,fairfuzz,1613,31b5d06fa948487b39a4915fbc3212fe3891fbdadc53c364015623de6dafe6e5,crash,1487,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
