,edges_count,time,experiment_id
0,73,0,1
1,105,1,1
2,110,2,1
3,113,3,1
4,125,4,1
5,127,5,1
6,128,6,1
7,131,7,1
8,133,8,1
9,134,9,1
10,140,10,1
11,155,11,1
12,155,12,1
13,157,13,1
14,158,14,1
15,164,15,1
16,165,16,1
17,166,17,1
18,167,18,1
19,168,19,1
20,170,20,1
21,172,21,1
22,172,22,1
23,172,23,1
24,173,24,1
25,174,25,1
26,174,26,1
27,177,27,1
28,181,28,1
29,182,29,1
30,183,30,1
31,186,31,1
32,186,32,1
33,187,33,1
34,188,34,1
35,188,35,1
36,188,36,1
37,188,37,1
38,189,38,1
39,189,39,1
40,190,40,1
41,190,41,1
42,190,42,1
43,190,43,1
44,194,44,1
45,194,45,1
46,194,46,1
47,194,47,1
48,194,48,1
49,194,49,1
50,194,50,1
51,194,51,1
52,195,52,1
53,195,53,1
54,196,54,1
55,196,55,1
56,197,56,1
57,197,57,1
58,197,58,1
59,197,59,1
60,197,60,1
61,197,61,1
62,197,62,1
63,197,63,1
64,197,64,1
65,197,65,1
66,197,66,1
67,197,67,1
68,197,68,1
69,197,69,1
70,197,70,1
71,197,71,1
72,197,72,1
73,197,73,1
74,198,74,1
75,198,75,1
76,198,76,1
77,198,77,1
78,200,78,1
79,201,79,1
80,203,80,1
81,206,81,1
82,206,82,1
83,207,83,1
84,207,84,1
85,208,85,1
86,209,86,1
87,209,87,1
88,211,88,1
89,211,89,1
90,211,90,1
91,211,91,1
92,211,92,1
93,211,93,1
94,212,94,1
95,212,95,1
96,212,96,1
97,212,97,1
98,212,98,1
99,212,99,1
100,215,100,1
101,215,101,1
102,216,102,1
103,217,103,1
104,217,104,1
105,217,105,1
106,217,106,1
107,217,107,1
108,217,108,1
109,217,109,1
110,217,110,1
111,217,111,1
112,217,112,1
113,217,113,1
114,217,114,1
115,217,115,1
116,217,116,1
117,217,117,1
118,217,118,1
119,217,119,1
120,217,120,1
121,217,121,1
122,217,122,1
123,217,123,1
124,217,124,1
125,217,125,1
126,217,126,1
127,217,127,1
128,217,128,1
129,217,129,1
130,217,130,1
131,217,131,1
132,217,132,1
133,217,133,1
134,218,134,1
135,218,135,1
136,218,136,1
137,218,137,1
138,218,138,1
139,218,139,1
140,218,140,1
141,218,141,1
142,218,142,1
143,218,143,1
144,218,144,1
145,218,145,1
146,218,146,1
147,218,147,1
148,218,148,1
149,218,149,1
150,218,150,1
151,218,151,1
152,218,152,1
153,218,153,1
154,218,154,1
155,218,155,1
156,220,156,1
157,220,157,1
158,221,158,1
159,221,159,1
160,221,160,1
161,221,161,1
162,221,162,1
163,221,163,1
164,221,164,1
165,221,165,1
166,221,166,1
167,221,167,1
168,221,168,1
169,221,169,1
170,221,170,1
171,221,171,1
172,221,172,1
173,221,173,1
174,221,174,1
175,221,175,1
176,221,176,1
177,221,177,1
178,222,178,1
179,222,179,1
180,222,180,1
181,222,181,1
182,222,182,1
183,222,183,1
184,222,184,1
185,222,185,1
186,222,186,1
187,222,187,1
188,222,188,1
189,222,189,1
190,223,190,1
191,223,191,1
192,223,192,1
193,224,193,1
194,224,194,1
195,224,195,1
196,224,196,1
197,224,197,1
198,224,198,1
199,224,199,1
200,224,200,1
201,224,201,1
202,224,202,1
203,224,203,1
204,224,204,1
205,224,205,1
206,224,206,1
207,224,207,1
208,224,208,1
209,224,209,1
210,224,210,1
211,224,211,1
212,224,212,1
213,224,213,1
214,224,214,1
215,224,215,1
216,224,216,1
217,224,217,1
218,224,218,1
219,224,219,1
220,224,220,1
221,224,221,1
222,224,222,1
223,224,223,1
224,224,224,1
225,224,225,1
226,224,226,1
227,224,227,1
228,224,228,1
229,224,229,1
230,224,230,1
231,224,231,1
232,225,232,1
233,225,233,1
234,225,234,1
235,225,235,1
236,225,236,1
237,225,237,1
238,225,238,1
239,225,239,1
240,225,240,1
241,225,241,1
242,225,242,1
243,226,243,1
244,227,244,1
245,227,245,1
246,227,246,1
247,227,247,1
248,227,248,1
249,227,249,1
250,227,250,1
251,227,251,1
252,228,252,1
253,228,253,1
254,228,254,1
255,228,255,1
256,228,256,1
257,228,257,1
258,228,258,1
259,229,259,1
260,229,260,1
261,229,261,1
262,229,262,1
263,229,263,1
264,229,264,1
265,229,265,1
266,229,266,1
267,229,267,1
268,229,268,1
269,229,269,1
270,230,270,1
271,230,271,1
272,230,272,1
273,230,273,1
274,230,274,1
275,230,275,1
276,230,276,1
