,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
642,3032,2354826559,mopt-0-exid1,mopt,683,9975d1eaf166829e1eec44d61b3700ba94f20f56d0c459093f5dec5f31e1da43,crash,642,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
3431,4222,400105884,symcc-0-exid1,symcc,1042,95faecf721bc03fce484db167248f3117634d629d7bdbd1b74a7c8679461a096,crash,3431,SEGV,20342dca7c121d150537a553601f2cff,tsan
728,4222,400105884,symcc-0-exid1,symcc,1042,95faecf721bc03fce484db167248f3117634d629d7bdbd1b74a7c8679461a096,crash,728,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1221,5046,2709660947,fairfuzz-0-exid1,fairfuzz,1227,fb72eb6e64f337e2e5688e285efa67f37c249d3d3a04b29ce2120a0088ad29d5,crash,1221,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3920,5046,2709660947,fairfuzz-0-exid1,fairfuzz,1227,fb72eb6e64f337e2e5688e285efa67f37c249d3d3a04b29ce2120a0088ad29d5,crash,3920,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1362,5226,400105884,symcc-0-exid1,symcc,1263,44512b4b5058865e9e8d8bfe40abece32b12559c5ef0bb7a28c3de484e3bf6c2,crash,1362,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
4060,5226,400105884,symcc-0-exid1,symcc,1263,44512b4b5058865e9e8d8bfe40abece32b12559c5ef0bb7a28c3de484e3bf6c2,crash,4060,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2754,5291,2709660947,fairfuzz-0-exid1,fairfuzz,1299,63c64805885ddb4dbe12e4fcf8a1a2722748e1e19c5c0df0d7371e95d3ee9716,crash,2754,SEGV,20342dca7c121d150537a553601f2cff,tsan
45,5291,2709660947,fairfuzz-0-exid1,fairfuzz,1299,63c64805885ddb4dbe12e4fcf8a1a2722748e1e19c5c0df0d7371e95d3ee9716,crash,45,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
2503,5887,400105884,symcc-0-exid1,symcc,1435,aa3fcf0bfc34b4950a773125929208f3745dfbcb04dce0706c2a29d1e89298a6,crash,2503,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
