,benchmark,fuzzer_combination,expid,edge
0,mp42aac,fcb,7,120340-120391
1,mp42aac,fcb,7,38488-38522
2,mp42aac,fcb,7,52061-52188
3,mp42aac,fcb,7,52043-52045
4,mp42aac,fcb,7,52051-52061
5,mp42aac,fcb,7,24974-24985
6,mp42aac,fcb,7,43621-43631
7,mp42aac,fcb,7,53605-53613
8,mp42aac,fcb,7,5398-5418
9,mp42aac,fcb,7,38601-38629
10,mp42aac,fcb,7,6992-7022
11,mp42aac,fcb,7,77447-77658
12,mp42aac,fcb,7,53521-53523
13,mp42aac,fcb,7,26564-26581
14,mp42aac,fcb,7,120350-120353
15,mp42aac,fcb,7,119352-119368
16,mp42aac,fcb,7,52406-52421
17,mp42aac,fcb,7,52702-52706
18,mp42aac,fcb,7,29312-29363
19,mp42aac,fcb,7,5185-5189
20,mp42aac,fcb,7,52624-52744
21,mp42aac,fcb,7,94529-94531
22,mp42aac,fcb,7,118340-118510
23,mp42aac,fcb,7,1017-1023
24,mp42aac,fcb,7,77834-77839
25,mp42aac,fcb,7,25363-25377
26,mp42aac,fcb,7,49752-50588
27,mp42aac,fcb,7,14461-14517
28,mp42aac,fcb,7,52664-52681
29,mp42aac,fcb,7,52456-52744
30,mp42aac,fcb,7,117660-117683
31,mp42aac,fcb,7,126046-126051
32,mp42aac,fcb,7,17976-18089
33,mp42aac,fcb,7,30009-30022
34,mp42aac,fcb,7,96387-96391
35,mp42aac,fcb,7,77597-77695
36,mp42aac,fcb,7,7210-7213
37,mp42aac,fcb,7,49694-49722
38,mp42aac,fcb,7,94498-94526
39,mp42aac,fcb,7,26504-26508
40,mp42aac,fcb,7,20509-20511
41,mp42aac,fcb,7,96398-96387
42,mp42aac,fcb,7,38539-38552
43,mp42aac,fcb,7,96304-96322
44,mp42aac,fcb,7,643-646
45,mp42aac,fcb,7,117013-117022
46,mp42aac,fcb,7,7777-7782
47,mp42aac,fcb,7,94705-94718
48,mp42aac,fcb,7,27913-27930
49,mp42aac,fcb,7,77412-77695
50,mp42aac,fcb,7,71905-71915
51,mp42aac,fcb,7,120491-120496
52,mp42aac,fcb,7,110168-110206
53,mp42aac,fcb,7,116944-116949
54,mp42aac,fcb,7,96653-96671
55,mp42aac,fcb,7,79954-79959
56,mp42aac,fcb,7,94325-94347
57,mp42aac,fcb,7,118243-118265
58,mp42aac,fcb,7,82521-82526
59,mp42aac,fcb,7,28118-28120
60,mp42aac,fcb,7,52040-52043
61,mp42aac,fcb,7,119506-119528
62,mp42aac,fcb,7,53659-53661
63,mp42aac,fcb,7,118540-118555
64,mp42aac,fcb,7,20503-20505
65,mp42aac,fcb,7,49752-50414
66,mp42aac,fcb,7,120590-120617
67,mp42aac,fcb,7,81601-81623
68,mp42aac,fcb,7,49807-51004
69,mp42aac,fcb,7,79592-79595
70,mp42aac,fcb,7,115950-115988
71,mp42aac,fcb,7,80315-80320
72,mp42aac,fcb,7,25118-25141
73,mp42aac,fcb,7,81688-81692
74,mp42aac,fcb,7,116920-116933
75,mp42aac,fcb,7,52024-52188
76,mp42aac,fcb,7,50899-50919
77,mp42aac,fcb,7,48743-48790
78,mp42aac,fcb,7,78810-78832
79,mp42aac,fcb,7,50436-51004
80,mp42aac,fcb,7,116661-116683
81,mp42aac,fcb,7,96547-96575
82,mp42aac,fcb,7,81129-81167
83,mp42aac,fcb,7,49995-50002
84,mp42aac,fcb,7,50192-50208
85,mp42aac,fcb,7,86183-86222
86,mp42aac,fcb,7,7902-7904
87,mp42aac,fcb,7,51956-52188
88,mp42aac,fcb,7,73289-73303
89,mp42aac,fcb,7,113762-113800
90,mp42aac,fcb,7,29243-29265
91,mp42aac,fcb,7,50272-51004
92,mp42aac,fcb,7,23639-23719
93,mp42aac,fcb,7,52135-52139
94,mp42aac,fcb,7,126780-126818
95,mp42aac,fcb,7,119490-119528
96,mp42aac,fcb,7,94917-94933
97,mp42aac,fcb,7,126172-126176
98,mp42aac,fcb,7,78959-78961
99,mp42aac,fcb,7,78998-79012
100,mp42aac,fcb,7,94721-94729
101,mp42aac,fcb,7,94454-94458
102,mp42aac,fcb,7,29214-29227
103,mp42aac,fcb,7,19108-19156
104,mp42aac,fcb,7,20175-20181
105,mp42aac,fcb,7,20156-20170
106,mp42aac,fcb,7,85946-85950
107,mp42aac,fcb,7,3993-4031
108,mp42aac,fcb,7,77493-77500
109,mp42aac,fcb,7,2943-2956
110,mp42aac,fcb,7,73327-73283
111,mp42aac,fcb,7,50557-51004
112,mp42aac,fcb,7,119064-119044
113,mp42aac,fcb,7,117202-117206
114,mp42aac,fcb,7,49845-49849
115,mp42aac,fcb,7,39199-39238
116,mp42aac,fcb,7,50730-51004
117,mp42aac,fcb,7,50122-51004
118,mp42aac,fcb,7,71901-71986
119,mp42aac,fcb,7,116645-116683
120,mp42aac,fcb,7,55504-55542
121,mp42aac,fcb,7,94296-94309
122,mp42aac,fcb,7,50384-50391
123,mp42aac,fcb,7,50565-50572
124,mp42aac,fcb,7,25087-25102
125,mp42aac,fcb,7,79944-79985
126,mp42aac,fcb,7,50137-51004
127,mp42aac,fcb,7,49752-50753
128,mp42aac,fcb,7,48205-48220
129,mp42aac,fcb,7,7766-7804
130,mp42aac,fcb,7,50399-50406
131,mp42aac,fcb,7,1170-1228
132,mp42aac,fcb,7,97325-97330
133,mp42aac,fcb,7,118214-118227
134,mp42aac,fcb,7,140411-140415
135,mp42aac,fcb,7,77513-77520
136,mp42aac,fcb,7,85664-85693
137,mp42aac,fcb,7,72764-72768
138,mp42aac,fcb,7,78279-78343
139,mp42aac,fcb,7,49752-50505
140,mp42aac,fcb,7,94821-94823
141,mp42aac,fcb,7,114528-114541
142,mp42aac,fcb,7,118894-118932
143,mp42aac,fcb,7,127555-127568
144,mp42aac,fcb,7,50527-51004
145,mp42aac,fcb,7,49752-50693
146,mp42aac,fcb,7,94941-94946
147,mp42aac,fcb,7,50092-51004
148,mp42aac,fcb,7,50954-51004
149,mp42aac,fcb,7,78794-78832
150,mp42aac,fcb,7,111335-111373
151,mp42aac,fcb,7,49912-51004
152,mp42aac,fcb,7,49752-50354
153,mp42aac,fcb,7,50535-50542
154,mp42aac,fcb,7,49927-51004
155,mp42aac,fcb,7,80291-80304
156,mp42aac,fcb,7,115235-115248
157,mp42aac,fcb,7,77823-77862
158,mp42aac,fcb,7,49042-49048
159,mp42aac,fcb,7,117755-117826
160,mp42aac,fcb,7,81572-81585
161,mp42aac,fcb,7,50828-50835
162,mp42aac,fcb,7,121139-121152
163,mp42aac,fcb,7,50482-51004
164,mp42aac,fcb,7,50655-51004
165,mp42aac,fcb,7,123707-123754
166,mp42aac,fcb,7,120467-120480
167,mp42aac,fcb,7,140044-140064
168,mp42aac,fcb,7,50670-51004
169,mp42aac,fcb,7,126035-126073
170,mp42aac,fcb,7,50856-50860
171,mp42aac,fcb,7,114413-114430
172,mp42aac,fcb,7,50885-50897
173,mp42aac,fcb,7,72652-72690
174,mp42aac,fcb,7,49965-49969
175,mp42aac,fcb,7,21983-22020
176,mp42aac,fcb,7,85939-85942
177,mp42aac,fcb,7,85946-85965
178,mp42aac,fcb,7,85906-85944
179,mp42aac,fcb,7,49774-51009
180,mp42aac,fcb,7,119638-119641
181,mp42aac,fcb,7,117070-117074
182,mp42aac,fcb,7,51977-52188
183,mp42aac,fcb,7,118235-118265
184,mp42aac,fcb,7,50369-50373
185,mp42aac,fcb,7,97314-97352
186,mp42aac,fcb,7,48559-48571
187,mp42aac,fcb,7,2798-2813
188,mp42aac,fcb,7,123789-123799
189,mp42aac,fcb,7,49939-51009
190,mp42aac,fcb,7,31315-31321
191,mp42aac,fcb,7,95293-95301
192,mp42aac,fcb,7,82110-82114
193,mp42aac,fcb,7,117331-117347
194,mp42aac,fcb,7,49454-49495
195,mp42aac,fcb,7,21078-21087
196,mp42aac,fcb,7,80382-80410
197,mp42aac,fcb,7,118849-118872
198,mp42aac,fcb,7,123789-123794
199,mp42aac,fcb,7,118814-118875
200,mp42aac,fcb,7,72668-72690
201,mp42aac,fcb,7,140306-140328
202,mp42aac,fcb,7,118910-118932
203,mp42aac,fcb,7,20296-20310
204,mp42aac,fcb,7,85819-85900
205,mp42aac,fcb,7,85845-85849
206,mp42aac,fcb,7,20935-20976
207,mp42aac,fcb,7,71890-72030
208,mp42aac,fcb,7,50210-50218
209,mp42aac,fcb,7,29323-29329
210,mp42aac,fcb,7,85876-85898
211,mp42aac,fcb,7,85839-85876
212,mp42aac,fcb,7,85670-85674
213,mp42aac,fcb,7,4656-4665
214,mp42aac,fcb,7,97006-97028
215,mp42aac,fcb,7,94734-94756
216,mp42aac,fcb,7,110155-110171
217,mp42aac,fcb,7,82539-82543
218,mp42aac,fcb,7,82031-82053
219,mp42aac,fcb,7,115966-115988
220,mp42aac,fcb,7,81140-81145
221,mp42aac,fcb,7,55875-55891
222,mp42aac,fcb,7,54071-54079
223,mp42aac,fcb,7,86168-86186
224,mp42aac,fcb,7,113765-113773
225,mp42aac,fcb,7,23622-23642
226,mp42aac,fcb,7,126791-126796
227,mp42aac,fcb,7,97854-97872
228,mp42aac,fcb,7,103358-103363
229,mp42aac,fcb,7,55515-55520
230,mp42aac,fcb,7,95285-95290
231,mp42aac,fcb,7,98888-98911
232,mp42aac,fcb,7,117355-117360
233,mp42aac,fcb,7,84803-84808
234,mp42aac,fcb,7,114544-114552
235,mp42aac,fcb,7,97071-97082
236,mp42aac,fcb,7,103292-103299
237,mp42aac,fcb,7,81148-81156
238,mp42aac,fcb,7,116050-116053
239,mp42aac,fcb,7,126857-126861
240,mp42aac,fcb,7,110195-110206
241,mp42aac,fcb,7,55557-55588
242,mp42aac,fcb,7,56023-56007
243,mp42aac,fcb,7,23814-23821
244,mp42aac,fcb,7,86194-86202
245,mp42aac,fcb,7,113773-113781
246,mp42aac,fcb,7,103511-103526
247,mp42aac,fcb,7,116040-116078
248,mp42aac,fcb,7,110287-110335
249,mp42aac,fcb,7,110343-110381
250,mp42aac,fcb,7,55966-55992
251,mp42aac,fcb,7,23807-23852
252,mp42aac,fcb,7,23780-23807
253,mp42aac,fcb,7,23658-23662
254,mp42aac,fcb,7,86321-86323
255,mp42aac,fcb,7,86290-86293
256,mp42aac,fcb,7,110358-110381
257,mp42aac,fcb,7,116118-116121
258,mp42aac,fcb,7,49954-51009
259,mp42aac,fcb,7,50014-51009
260,mp42aac,fcb,7,50074-51009
261,mp42aac,fcb,7,119028-119032
262,mp42aac,fcb,7,31249-31254
263,mp42aac,fcb,7,70675-70680
264,mp42aac,fcb,7,118413-118418
265,mp42aac,fcb,7,70663-70690
266,mp42aac,fcb,7,122915-122923
267,mp42aac,fcb,7,122954-122965
268,mp42aac,fcb,7,122923-122928
269,mp42aac,fcb,7,69567-69586
270,mp42aac,fcb,7,69483-69498
