,discovery_id,fuzzer,block_source,block_target
1,1,mopt-0-exid4,59862,59868
3,3,fairfuzz-0-exid4,62289,62327
5,5,fairfuzz-0-exid4,26905,26938
6,6,mopt-0-exid4,27574,27598
7,7,symcc-0-exid4,16114,16129
9,9,mopt-0-exid4,35959,36116
10,10,symcc-0-exid4,36824,36833
11,11,fairfuzz-0-exid4,25124,25131
12,12,mopt-0-exid4,26682,26950
14,14,fairfuzz-0-exid4,26001,26087
15,15,mopt-0-exid4,26113,26123
17,17,fairfuzz-0-exid4,25567,25574
18,18,mopt-0-exid4,25309,25320
20,20,mopt-0-exid4,27191,27193
21,21,fairfuzz-0-exid4,27436,27442
22,22,symcc-0-exid4,25224,25227
23,23,mopt-0-exid4,15988,16007
24,24,fairfuzz-0-exid4,1424,1439
26,26,mopt-0-exid4,25296,25451
27,27,fairfuzz-0-exid4,28624,29119
28,28,symcc-0-exid4,26950,26958
29,29,mopt-0-exid4,16374,16407
30,30,fairfuzz-0-exid4,16374,16407
31,31,symcc-0-exid4,24806,24809
34,34,symcc-0-exid4,28624,29119
37,37,symcc-0-exid4,27561,28475
40,40,symcc-0-exid4,36833,36852
41,41,mopt-0-exid4,28350,28376
43,43,symcc-0-exid4,29582,29585
44,44,fairfuzz-0-exid4,25151,25224
45,45,mopt-0-exid4,30144,30324
46,46,symcc-0-exid4,27468,27471
47,47,fairfuzz-0-exid4,24862,24877
49,49,fairfuzz-0-exid4,30144,30324
50,50,symcc-0-exid4,16374,16407
56,56,symcc-0-exid4,28350,28376
60,60,mopt-0-exid4,36269,36272
61,61,aflplusplus-0-exid4,27730,27734
64,64,mopt-0-exid4,25323,25584
65,65,aflplusplus-0-exid4,24974,24982
67,67,fairfuzz-0-exid4,39951,39979
68,68,mopt-0-exid4,30441,30444
69,69,aflplusplus-0-exid4,25131,25135
70,70,fairfuzz-0-exid4,25323,25584
73,73,aflplusplus-0-exid4,25151,25224
74,74,fairfuzz-0-exid4,35026,35037
75,75,symcc-0-exid4,25507,25513
77,77,aflplusplus-0-exid4,24806,24821
79,79,symcc-0-exid4,25999,26001
81,81,aflplusplus-0-exid4,27267,27293
83,83,symcc-0-exid4,25323,25330
