,crash_id,discovery_time,fuzzer
876,bug876,2,mopt-0-exid0
148,bug148,13,symcc-0-exid0
2467,bug2467,13,symcc-0-exid0
2484,bug2484,17,fairfuzz-0-exid0
176,bug176,17,fairfuzz-0-exid0
3148,bug3148,17,fairfuzz-0-exid0
1175,bug1175,17,fairfuzz-0-exid0
1307,bug1307,19,symcc-0-exid0
3248,bug3248,19,symcc-0-exid0
80,bug80,22,mopt-0-exid0
1424,bug1424,30,fairfuzz-0-exid0
42,bug42,30,fairfuzz-0-exid0
2389,bug2389,30,fairfuzz-0-exid0
733,bug733,36,symcc-0-exid0
1899,bug1899,36,symcc-0-exid0
1040,bug1040,36,symcc-0-exid0
2102,bug2102,36,symcc-0-exid0
103,bug103,36,symcc-0-exid0
1470,bug1470,36,symcc-0-exid0
2055,bug2055,36,symcc-0-exid0
966,bug966,36,symcc-0-exid0
1405,bug1405,36,symcc-0-exid0
11,bug11,36,symcc-0-exid0
1131,bug1131,39,fairfuzz-0-exid0
2171,bug2171,39,fairfuzz-0-exid0
2069,bug2069,45,fairfuzz-0-exid0
990,bug990,45,fairfuzz-0-exid0
349,bug349,53,symcc-0-exid0
2609,bug2609,53,symcc-0-exid0
2877,bug2877,54,fairfuzz-0-exid0
766,bug766,54,fairfuzz-0-exid0
971,bug971,55,symcc-0-exid0
2057,bug2057,55,symcc-0-exid0
1115,bug1115,58,fairfuzz-0-exid0
3111,bug3111,58,fairfuzz-0-exid0
2597,bug2597,63,fairfuzz-0-exid0
332,bug332,63,fairfuzz-0-exid0
163,bug163,70,mopt-0-exid0
1517,bug1517,70,mopt-0-exid0
679,bug679,72,mopt-0-exid0
1861,bug1861,72,mopt-0-exid0
3104,bug3104,74,fairfuzz-0-exid0
1107,bug1107,74,fairfuzz-0-exid0
2401,bug2401,90,fairfuzz-0-exid0
58,bug58,90,fairfuzz-0-exid0
1260,bug1260,100,symcc-0-exid0
3211,bug3211,100,symcc-0-exid0
2776,bug2776,107,fairfuzz-0-exid0
608,bug608,107,fairfuzz-0-exid0
1818,bug1818,107,fairfuzz-0-exid0
2380,bug2380,116,fairfuzz-0-exid0
26,bug26,116,fairfuzz-0-exid0
3250,bug3250,116,fairfuzz-0-exid0
1310,bug1310,116,fairfuzz-0-exid0
3047,bug3047,138,fairfuzz-0-exid0
1019,bug1019,138,fairfuzz-0-exid0
933,bug933,146,mopt-0-exid0
2894,bug2894,170,fairfuzz-0-exid0
795,bug795,170,fairfuzz-0-exid0
414,bug414,170,fairfuzz-0-exid0
2649,bug2649,170,fairfuzz-0-exid0
833,bug833,172,symcc-0-exid0
2920,bug2920,172,symcc-0-exid0
1967,bug1967,172,symcc-0-exid0
1516,bug1516,177,symcc-0-exid0
161,bug161,177,symcc-0-exid0
1334,bug1334,181,fairfuzz-0-exid0
3267,bug3267,181,fairfuzz-0-exid0
488,bug488,182,fairfuzz-0-exid0
2700,bug2700,182,fairfuzz-0-exid0
2755,bug2755,186,fairfuzz-0-exid0
570,bug570,186,fairfuzz-0-exid0
3164,bug3164,187,fairfuzz-0-exid0
2214,bug2214,187,fairfuzz-0-exid0
1194,bug1194,187,fairfuzz-0-exid0
1888,bug1888,192,symcc-0-exid0
720,bug720,192,symcc-0-exid0
854,bug854,205,symcc-0-exid0
3278,bug3278,212,fairfuzz-0-exid0
1347,bug1347,212,fairfuzz-0-exid0
278,bug278,216,fairfuzz-0-exid0
2557,bug2557,216,fairfuzz-0-exid0
769,bug769,216,fairfuzz-0-exid0
2878,bug2878,216,fairfuzz-0-exid0
2658,bug2658,220,fairfuzz-0-exid0
430,bug430,220,fairfuzz-0-exid0
1011,bug1011,220,fairfuzz-0-exid0
3040,bug3040,220,fairfuzz-0-exid0
2415,bug2415,225,symcc-0-exid0
78,bug78,225,symcc-0-exid0
782,bug782,227,mopt-0-exid0
3189,bug3189,276,aflplusplus-0-exid0
1232,bug1232,276,aflplusplus-0-exid0
286,bug286,277,mopt-0-exid0
2565,bug2565,277,mopt-0-exid0
1160,bug1160,280,mopt-0-exid0
620,bug620,317,mopt-0-exid0
1275,bug1275,330,mopt-0-exid0
1085,bug1085,336,fairfuzz-0-exid0
2137,bug2137,336,fairfuzz-0-exid0
2443,bug2443,337,mopt-0-exid0
1371,bug1371,340,mopt-0-exid0
2560,bug2560,348,fairfuzz-0-exid0
281,bug281,348,fairfuzz-0-exid0
2130,bug2130,349,fairfuzz-0-exid0
1076,bug1076,349,fairfuzz-0-exid0
1353,bug1353,351,fairfuzz-0-exid0
3282,bug3282,351,fairfuzz-0-exid0
1202,bug1202,364,mopt-0-exid0
3168,bug3168,364,mopt-0-exid0
3323,bug3323,381,symcc-0-exid0
118,bug118,381,symcc-0-exid0
3068,bug3068,399,symcc-0-exid0
1054,bug1054,399,symcc-0-exid0
2784,bug2784,407,mopt-0-exid0
623,bug623,407,mopt-0-exid0
642,bug642,414,mopt-0-exid0
3356,bug3356,414,mopt-0-exid0
1838,bug1838,414,mopt-0-exid0
996,bug996,424,fairfuzz-0-exid0
2074,bug2074,424,fairfuzz-0-exid0
2097,bug2097,433,mopt-0-exid0
1033,bug1033,433,mopt-0-exid0
2378,bug2378,434,aflplusplus-0-exid0
2514,bug2514,434,aflplusplus-0-exid0
729,bug729,449,mopt-0-exid0
1428,bug1428,450,fairfuzz-0-exid0
48,bug48,450,fairfuzz-0-exid0
56,bug56,470,mopt-0-exid0
2400,bug2400,470,mopt-0-exid0
1926,bug1926,474,mopt-0-exid0
772,bug772,474,mopt-0-exid0
1901,bug1901,475,mopt-0-exid0
1630,bug1630,476,mopt-0-exid0
322,bug322,476,mopt-0-exid0
3056,bug3056,480,symcc-0-exid0
2101,bug2101,480,symcc-0-exid0
1039,bug1039,480,symcc-0-exid0
1084,bug1084,480,fairfuzz-0-exid0
3089,bug3089,480,fairfuzz-0-exid0
3045,bug3045,481,mopt-0-exid0
2089,bug2089,481,mopt-0-exid0
2148,bug2148,497,symcc-0-exid0
1100,bug1100,497,symcc-0-exid0
604,bug604,506,mopt-0-exid0
970,bug970,506,fairfuzz-0-exid0
2868,bug2868,508,mopt-0-exid0
746,bug746,508,mopt-0-exid0
1770,bug1770,517,mopt-0-exid0
1188,bug1188,555,aflplusplus-0-exid0
252,bug252,574,mopt-0-exid0
1893,bug1893,633,mopt-0-exid0
2006,bug2006,639,mopt-0-exid0
900,bug900,639,mopt-0-exid0
830,bug830,643,mopt-0-exid0
2917,bug2917,643,mopt-0-exid0
253,bug253,645,mopt-0-exid0
1781,bug1781,679,mopt-0-exid0
1273,bug1273,716,mopt-0-exid0
3222,bug3222,716,mopt-0-exid0
368,bug368,723,fairfuzz-0-exid0
2621,bug2621,723,fairfuzz-0-exid0
245,bug245,756,fairfuzz-0-exid0
2531,bug2531,756,fairfuzz-0-exid0
