,fuzzer,edges_count,time
0,fuzzer_global,37,0
1,fuzzer_global,60,1
2,fuzzer_global,83,2
3,fuzzer_global,94,3
4,fuzzer_global,117,4
5,fuzzer_global,180,5
6,fuzzer_global,257,6
7,fuzzer_global,284,7
8,fuzzer_global,313,8
9,fuzzer_global,335,9
10,fuzzer_global,358,10
11,fuzzer_global,378,11
12,fuzzer_global,412,12
13,fuzzer_global,449,13
14,fuzzer_global,480,14
15,fuzzer_global,496,15
16,fuzzer_global,512,16
17,fuzzer_global,536,17
18,fuzzer_global,550,18
19,fuzzer_global,560,19
20,fuzzer_global,572,20
21,fuzzer_global,584,21
22,fuzzer_global,598,22
23,fuzzer_global,603,23
24,fuzzer_global,615,24
25,fuzzer_global,632,25
26,fuzzer_global,642,26
27,fuzzer_global,661,27
28,fuzzer_global,679,28
29,fuzzer_global,699,29
30,fuzzer_global,712,30
31,fuzzer_global,720,31
32,fuzzer_global,733,32
33,fuzzer_global,756,33
34,fuzzer_global,764,34
35,fuzzer_global,769,35
36,fuzzer_global,773,36
37,fuzzer_global,785,37
38,fuzzer_global,789,38
39,fuzzer_global,797,39
40,fuzzer_global,805,40
41,fuzzer_global,825,41
42,fuzzer_global,834,42
43,fuzzer_global,838,43
44,fuzzer_global,846,44
45,fuzzer_global,852,45
46,fuzzer_global,857,46
47,fuzzer_global,860,47
48,fuzzer_global,867,48
49,fuzzer_global,877,49
50,fuzzer_global,884,50
51,fuzzer_global,890,51
52,fuzzer_global,891,52
53,fuzzer_global,900,53
54,fuzzer_global,911,54
55,fuzzer_global,921,55
56,fuzzer_global,926,56
57,fuzzer_global,930,57
58,fuzzer_global,937,58
59,fuzzer_global,941,59
60,fuzzer_global,944,60
61,fuzzer_global,950,61
62,fuzzer_global,950,62
63,fuzzer_global,951,63
64,fuzzer_global,953,64
65,fuzzer_global,957,65
66,fuzzer_global,961,66
67,fuzzer_global,963,67
68,fuzzer_global,966,68
69,fuzzer_global,969,69
70,fuzzer_global,973,70
71,fuzzer_global,977,71
72,fuzzer_global,983,72
73,fuzzer_global,986,73
74,fuzzer_global,987,74
75,fuzzer_global,991,75
76,fuzzer_global,991,76
77,fuzzer_global,996,77
78,fuzzer_global,1003,78
79,fuzzer_global,1004,79
80,fuzzer_global,1008,80
81,fuzzer_global,1010,81
82,fuzzer_global,1013,82
83,fuzzer_global,1016,83
84,fuzzer_global,1018,84
85,fuzzer_global,1021,85
86,fuzzer_global,1025,86
87,fuzzer_global,1030,87
88,fuzzer_global,1032,88
89,fuzzer_global,1035,89
90,fuzzer_global,1038,90
91,fuzzer_global,1038,91
92,fuzzer_global,1041,92
93,fuzzer_global,1041,93
94,fuzzer_global,1046,94
95,fuzzer_global,1052,95
96,fuzzer_global,1055,96
97,fuzzer_global,1057,97
98,fuzzer_global,1058,98
99,fuzzer_global,1060,99
100,fuzzer_global,1062,100
101,fuzzer_global,1065,101
102,fuzzer_global,1071,102
103,fuzzer_global,1073,103
104,fuzzer_global,1074,104
105,fuzzer_global,1074,105
106,fuzzer_global,1074,106
107,fuzzer_global,1075,107
108,fuzzer_global,1076,108
109,fuzzer_global,1078,109
110,fuzzer_global,1078,110
111,fuzzer_global,1081,111
112,fuzzer_global,1086,112
113,fuzzer_global,1089,113
114,fuzzer_global,1090,114
115,fuzzer_global,1092,115
116,fuzzer_global,1093,116
117,fuzzer_global,1094,117
118,fuzzer_global,1095,118
119,fuzzer_global,1095,119
120,fuzzer_global,1098,120
121,fuzzer_global,1100,121
122,fuzzer_global,1101,122
123,fuzzer_global,1101,123
124,fuzzer_global,1101,124
125,fuzzer_global,1101,125
126,fuzzer_global,1101,126
127,fuzzer_global,1101,127
128,fuzzer_global,1103,128
129,fuzzer_global,1106,129
130,fuzzer_global,1107,130
131,fuzzer_global,1108,131
132,fuzzer_global,1109,132
133,fuzzer_global,1110,133
134,fuzzer_global,1112,134
135,fuzzer_global,1115,135
136,fuzzer_global,1116,136
137,fuzzer_global,1118,137
138,fuzzer_global,1119,138
139,fuzzer_global,1120,139
140,fuzzer_global,1120,140
141,fuzzer_global,1121,141
142,fuzzer_global,1123,142
143,fuzzer_global,1124,143
144,fuzzer_global,1125,144
145,fuzzer_global,1127,145
146,fuzzer_global,1127,146
147,fuzzer_global,1128,147
148,fuzzer_global,1131,148
149,fuzzer_global,1132,149
150,fuzzer_global,1134,150
151,fuzzer_global,1134,151
152,fuzzer_global,1136,152
153,fuzzer_global,1138,153
154,fuzzer_global,1142,154
155,fuzzer_global,1144,155
156,fuzzer_global,1145,156
157,fuzzer_global,1147,157
158,fuzzer_global,1147,158
159,fuzzer_global,1150,159
160,fuzzer_global,1155,160
161,fuzzer_global,1155,161
162,fuzzer_global,1155,162
163,fuzzer_global,1156,163
164,fuzzer_global,1156,164
165,fuzzer_global,1156,165
166,fuzzer_global,1156,166
167,fuzzer_global,1158,167
168,fuzzer_global,1159,168
169,fuzzer_global,1162,169
170,fuzzer_global,1164,170
171,fuzzer_global,1164,171
172,fuzzer_global,1164,172
173,fuzzer_global,1164,173
174,fuzzer_global,1165,174
175,fuzzer_global,1165,175
176,fuzzer_global,1172,176
177,fuzzer_global,1172,177
178,fuzzer_global,1174,178
179,fuzzer_global,1175,179
180,fuzzer_global,1175,180
181,fuzzer_global,1176,181
182,fuzzer_global,1176,182
183,fuzzer_global,1176,183
184,fuzzer_global,1176,184
185,fuzzer_global,1176,185
186,fuzzer_global,1176,186
187,fuzzer_global,1176,187
188,fuzzer_global,1176,188
189,fuzzer_global,1176,189
190,fuzzer_global,1176,190
191,fuzzer_global,1176,191
192,fuzzer_global,1176,192
193,fuzzer_global,1176,193
194,fuzzer_global,1177,194
195,fuzzer_global,1177,195
196,fuzzer_global,1177,196
197,fuzzer_global,1177,197
198,fuzzer_global,1177,198
199,fuzzer_global,1177,199
200,fuzzer_global,1177,200
201,fuzzer_global,1177,201
202,fuzzer_global,1177,202
203,fuzzer_global,1177,203
204,fuzzer_global,1177,204
205,fuzzer_global,1177,205
206,fuzzer_global,1177,206
207,fuzzer_global,1177,207
208,fuzzer_global,1177,208
209,fuzzer_global,1177,209
210,fuzzer_global,1177,210
211,fuzzer_global,1177,211
212,fuzzer_global,1177,212
213,fuzzer_global,1177,213
214,fuzzer_global,1177,214
215,fuzzer_global,1177,215
216,fuzzer_global,1177,216
217,fuzzer_global,1177,217
218,fuzzer_global,1177,218
219,fuzzer_global,1177,219
220,fuzzer_global,1177,220
221,fuzzer_global,1177,221
222,fuzzer_global,1177,222
223,fuzzer_global,1177,223
224,fuzzer_global,1177,224
225,fuzzer_global,1177,225
226,fuzzer_global,1178,226
227,fuzzer_global,1178,227
228,fuzzer_global,1178,228
229,fuzzer_global,1178,229
230,fuzzer_global,1178,230
231,fuzzer_global,1178,231
232,fuzzer_global,1178,232
233,fuzzer_global,1178,233
234,fuzzer_global,1178,234
235,fuzzer_global,1178,235
236,fuzzer_global,1178,236
237,fuzzer_global,1178,237
238,fuzzer_global,1179,238
239,fuzzer_global,1179,239
240,fuzzer_global,1179,240
241,fuzzer_global,1180,241
242,fuzzer_global,1180,242
243,fuzzer_global,1180,243
244,fuzzer_global,1180,244
245,fuzzer_global,1181,245
246,fuzzer_global,1181,246
247,fuzzer_global,1181,247
248,fuzzer_global,1181,248
249,fuzzer_global,1181,249
250,fuzzer_global,1181,250
251,fuzzer_global,1181,251
252,fuzzer_global,1181,252
253,fuzzer_global,1181,253
254,fuzzer_global,1181,254
255,fuzzer_global,1181,255
256,fuzzer_global,1182,256
257,fuzzer_global,1182,257
258,fuzzer_global,1182,258
259,fuzzer_global,1182,259
260,fuzzer_global,1182,260
261,fuzzer_global,1182,261
262,fuzzer_global,1182,262
263,fuzzer_global,1182,263
264,fuzzer_global,1182,264
265,fuzzer_global,1182,265
266,fuzzer_global,1182,266
267,fuzzer_global,1182,267
268,fuzzer_global,1182,268
269,fuzzer_global,1182,269
270,fuzzer_global,1182,270
271,fuzzer_global,1182,271
272,fuzzer_global,1182,272
273,fuzzer_global,1182,273
274,fuzzer_global,1182,274
275,fuzzer_global,1182,275
276,fuzzer_global,1182,276
277,fuzzer_global,1182,277
