,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid24,18848,18889
2,2,afl-0-exid24,27796,27867
5,5,afl-0-exid24,35959,36116
6,6,afl-0-exid24,24784,24792
7,7,afl-0-exid24,27477,27531
8,8,fairfuzz-0-exid24,16695,16656
9,9,afl-0-exid24,28624,29119
10,10,fairfuzz-0-exid24,36427,36814
11,11,afl-0-exid24,27436,27477
14,14,fairfuzz-0-exid24,25135,25259
16,16,fairfuzz-0-exid24,26682,26792
18,18,fairfuzz-0-exid24,25320,25323
19,19,afl-0-exid24,28376,28379
20,20,fairfuzz-0-exid24,27385,27388
22,22,fairfuzz-0-exid24,23733,23743
23,23,afl-0-exid24,25513,25519
24,24,fairfuzz-0-exid24,25296,25451
26,26,fairfuzz-0-exid24,16407,16414
27,27,afl-0-exid24,36866,36929
29,29,afl-0-exid24,39749,39772
36,36,fairfuzz-0-exid24,27567,27574
37,37,aflplusplus-0-exid24,62747,62752
39,39,fairfuzz-0-exid24,28350,28376
40,40,aflplusplus-0-exid24,28015,28045
41,41,aflfast-0-exid24,24148,24152
42,42,afl-0-exid24,26123,25967
43,43,fairfuzz-0-exid24,24159,25598
44,44,aflplusplus-0-exid24,25131,25135
46,46,aflfast-0-exid24,45810,45818
47,47,afl-0-exid24,25323,25330
48,48,aflplusplus-0-exid24,27598,28475
50,50,aflfast-0-exid24,24806,24809
51,51,afl-0-exid24,15836,15847
52,52,aflplusplus-0-exid24,24806,24821
54,54,aflfast-0-exid24,30324,34069
55,55,afl-0-exid24,30324,34069
56,56,aflplusplus-0-exid24,27267,27293
58,58,aflfast-0-exid24,25513,25519
60,60,aflplusplus-0-exid24,27471,27477
61,61,fairfuzz-0-exid24,34276,34305
63,63,afl-0-exid24,25323,25584
64,64,aflplusplus-0-exid24,36262,36272
65,65,fairfuzz-0-exid24,25323,25584
66,66,afl-0-exid24,29014,29031
67,67,aflfast-0-exid24,40118,40121
68,68,aflplusplus-0-exid24,38250,38277
69,69,fairfuzz-0-exid24,34805,34802
71,71,aflplusplus-0-exid24,16374,16399
73,73,aflfast-0-exid24,24780,25077
74,74,afl-0-exid24,30267,30270
75,75,aflplusplus-0-exid24,16152,16177
77,77,aflfast-0-exid24,16216,16225
78,78,aflplusplus-0-exid24,26160,26189
82,82,fairfuzz-0-exid24,28851,28892
87,87,aflfast-0-exid24,34246,34258
89,89,fairfuzz-0-exid24,25147,25577
91,91,aflplusplus-0-exid24,24154,24159
92,92,afl-0-exid24,25147,25577
93,93,fairfuzz-0-exid24,30253,30263
96,96,fairfuzz-0-exid24,25694,25699
99,99,fairfuzz-0-exid24,45884,45893
101,101,afl-0-exid24,25683,25799
102,102,aflplusplus-0-exid24,25323,25584
103,103,aflfast-0-exid24,25093,25124
104,104,fairfuzz-0-exid24,25723,25799
106,106,aflfast-0-exid24,25296,25451
107,107,aflplusplus-0-exid24,25967,25999
108,108,fairfuzz-0-exid24,34421,34457
109,109,afl-0-exid24,23743,23743
110,110,aflfast-0-exid24,38504,38516
113,113,afl-0-exid24,25077,25577
114,114,aflfast-0-exid24,36852,36929
116,116,fairfuzz-0-exid24,30263,34069
119,119,afl-0-exid24,30272,30324
120,120,fairfuzz-0-exid24,29721,29725
122,122,aflplusplus-0-exid24,25598,25607
123,123,afl-0-exid24,45806,45832
129,129,fairfuzz-0-exid24,40002,40015
132,132,aflplusplus-0-exid24,34376,34391
134,134,aflfast-0-exid24,25044,25259
136,136,fairfuzz-0-exid24,29715,29734
137,137,aflfast-0-exid24,27574,27598
138,138,fairfuzz-0-exid24,45806,45832
139,139,afl-0-exid24,25719,25723
140,140,fairfuzz-0-exid24,25683,25799
141,141,aflplusplus-0-exid24,30267,30270
142,142,fairfuzz-0-exid24,30302,30324
143,143,afl-0-exid24,45877,45884
144,144,aflplusplus-0-exid24,25670,25683
145,145,fairfuzz-0-exid24,36140,36152
146,146,aflplusplus-0-exid24,36116,36120
147,147,aflfast-0-exid24,30263,30267
148,148,fairfuzz-0-exid24,25077,25577
149,149,aflplusplus-0-exid24,25360,25584
150,150,fairfuzz-0-exid24,30270,30272
151,151,afl-0-exid24,30267,30324
152,152,aflplusplus-0-exid24,25699,25799
154,154,aflfast-0-exid24,25081,25577
155,155,fairfuzz-0-exid24,25921,25933
157,157,fairfuzz-0-exid24,29869,29882
158,158,aflfast-0-exid24,25699,25799
159,159,fairfuzz-0-exid24,24099,24105
160,160,fairfuzz-0-exid24,23743,23743
161,161,aflplusplus-0-exid24,16808,16839
162,162,aflfast-0-exid24,25224,25577
163,163,afl-0-exid24,34421,34457
164,164,fairfuzz-0-exid24,25652,25658
165,165,aflplusplus-0-exid24,25421,25584
166,166,afl-0-exid24,25945,26090
167,167,aflfast-0-exid24,25077,25577
169,169,aflfast-0-exid24,25723,25799
170,170,afl-0-exid24,29734,29715
172,172,aflplusplus-0-exid24,25147,25577
173,173,aflplusplus-0-exid24,24896,25577
174,174,aflplusplus-0-exid24,30267,30324
175,175,fairfuzz-0-exid24,24081,25598
176,176,aflfast-0-exid24,25945,26090
177,177,aflplusplus-0-exid24,40092,40180
178,178,fairfuzz-0-exid24,23818,23837
179,179,afl-0-exid24,23992,24007
182,182,aflfast-0-exid24,30270,30302
184,184,fairfuzz-0-exid24,23887,25804
185,185,aflfast-0-exid24,30272,30324
186,186,afl-0-exid24,25224,25577
187,187,afl-0-exid24,40273,40327
188,188,aflplusplus-0-exid24,46186,46190
190,190,fairfuzz-0-exid24,25921,25928
191,191,afl-0-exid24,30302,30324
192,192,afl-0-exid24,24896,25577
193,193,aflplusplus-0-exid24,25921,25928
195,195,aflfast-0-exid24,25928,25945
196,196,aflplusplus-0-exid24,45884,45893
197,197,fairfuzz-0-exid24,30173,30253
198,198,afl-0-exid24,24196,24198
199,199,fairfuzz-0-exid24,29725,30324
200,200,aflplusplus-0-exid24,29715,29725
201,201,aflfast-0-exid24,24896,25577
202,202,afl-0-exid24,36120,36140
203,203,aflfast-0-exid24,25147,25577
204,204,afl-0-exid24,23818,23837
205,205,aflplusplus-0-exid24,25607,25630
206,206,aflfast-0-exid24,24188,24196
207,207,afl-0-exid24,45884,45707
208,208,afl-0-exid24,30263,34069
209,209,afl-0-exid24,46082,46175
211,211,afl-0-exid24,24081,24086
212,212,aflplusplus-0-exid24,40096,40101
